#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.070985414242  0.070985414242  0.007831093277  -0.000041652567   0.078774854953  -0.211961586948
1  0.071650226524  0.071650226524  0.007482330333  -0.000620400688   0.078512156169  -0.186722712353
2  0.071799861337  0.071799861337  0.007402459124  -0.000740099198   0.078462221263  -0.181292140868
3  0.071977846132  0.071977846132  0.007225756177  -0.000854956695   0.078348645613  -0.173358373003
4  0.074420599042  0.074420599042  0.008138138964  -0.000057477514   0.082501260492  -0.219886110988
5  0.074536773964  0.074536773964  0.008165724473  -0.000066905629   0.082635592808  -0.220380199088
6  0.074787270496  0.074787270496  0.008069833027  -0.000335936686   0.082521166837  -0.210450146900
7  0.075276936558  0.075276936558  0.007798384374  -0.000724161638   0.082351159294  -0.192499504556
8  0.075364468891  0.075364468891  0.007746474982  -0.000823840184   0.082287103689  -0.188374584552
9  0.075384999879  0.075384999879  0.007827227251  -0.000716885679   0.082495341452  -0.193482348670
10  0.075750157576  0.075750157576  0.007550480253  -0.001102577286   0.082198060543  -0.175456466800
11  0.076203454495  0.076203454495  0.007505207158  -0.001442348777   0.082266312876  -0.164978864557
12  0.077274805799  0.077274805799  0.004880186455  -0.000015788309   0.082139203945  -0.132367083721
13  0.077279402980  0.077279402980  0.004840499627  -0.000010221154   0.082109681453  -0.131438639642
14  0.077347714090  0.077347714090  0.004878817361  -0.000037900678   0.082188630773  -0.131728120224
15  0.077352657808  0.077352657808  0.004844543024  -0.000009120109   0.082188080724  -0.131578627122
16  0.077538657096  0.077538657096  0.004832557624  -0.000032129550   0.082339085170  -0.130626368499
17  0.077549535919  0.077549535919  0.004841075543  -0.000042877223   0.082347734239  -0.130565693770
18  0.077557712093  0.077557712093  0.004863353001  -0.000017520712   0.082403544382  -0.131861880749
19  0.077568480451  0.077568480451  0.004831507496  -0.000008777741   0.082391210207  -0.131233228469
20  0.077935654613  0.077935654613  0.008325485382  -0.000067578840   0.086193561154  -0.224709198051
21  0.078280658274  0.078280658274  0.007975826226  -0.000061890788   0.086194593712  -0.215349262780
22  0.078487021128  0.078487021128  0.008158465595  -0.000379557431   0.086265929291  -0.211674981599
23  0.078626254537  0.078626254537  0.008215674569  -0.000063528493   0.086778400613  -0.221831307733
24  0.078707093512  0.078707093512  0.008179747999  -0.000578582277   0.086308259234  -0.206838360922
25  0.078816144404  0.078816144404  0.007733152755  -0.000554679001   0.085994618158  -0.195336320701
26  0.078885530351  0.078885530351  0.008152414491  -0.000567178698   0.086470766144  -0.206404885262
27  0.078957270614  0.078957270614  0.007626696377  -0.000635996257   0.085947970734  -0.190226737233
28  0.079005021764  0.079005021764  0.008056783940  -0.000390791376   0.086671014328  -0.208602390057
29  0.079313950324  0.079313950324  0.007797537228  -0.000943022972   0.086168464580  -0.186520929212
30  0.079491397048  0.079491397048  0.007901651565  -0.000620792510   0.086772256103  -0.198122368086
31  0.079535116230  0.079535116230  0.008033658760  -0.000843030070   0.086725744921  -0.195667073541
32  0.079563549876  0.079563549876  0.007802918255  -0.000818773749   0.086547694382  -0.190048349807
33  0.079717076837  0.079717076837  0.007657851725  -0.000871902191   0.086503026371  -0.184655187154
34  0.079761094737  0.079761094737  0.007497031111  -0.001028033022   0.086230092826  -0.176030494616
35  0.079767977045  0.079767977045  0.007174457899  -0.001183507699   0.085758927245  -0.163022142277
36  0.080520162119  0.080520162119  0.005300357462  -0.000011931537   0.085808588043  -0.143905473196
37  0.080530948580  0.080530948580  0.005281031644  -0.000012214623   0.085799765600  -0.143371887481
38  0.080546283690  0.080546283690  0.005251779357  -0.000015631488   0.085782431559  -0.142482914116
39  0.080592156050  0.080592156050  0.005333784410  -0.000146742979   0.085779197480  -0.141146659186
40  0.080881123311  0.080881123311  0.005297393198  -0.000025795975   0.086152720534  -0.143447540686
41  0.081040093713  0.081040093713  0.004984833028  -0.000054388986   0.085970537755  -0.134164285016
42  0.081076807233  0.081076807233  0.005161639506  -0.000184344431   0.086054102307  -0.135439167178
43  0.081080323038  0.081080323038  0.004982103165  -0.000016250117   0.086046176086  -0.135127813635
44  0.081146785633  0.081146785633  0.004923948676  -0.000053197380   0.086017536929  -0.132539961825
45  0.081195261736  0.081195261736  0.005111940875  -0.000032973194   0.086274229417  -0.138205821148
46  0.081202767707  0.081202767707  0.005308647617  -0.000258642180   0.086252773144  -0.137417717945
47  0.081210124927  0.081210124927  0.005089110012  -0.000119679973   0.086179554966  -0.135225148564
48  0.081216892719  0.081216892719  0.005011648337  -0.000008600634   0.086219940421  -0.136139932254
49  0.081369139535  0.081369139535  0.005200379936  -0.000145151021   0.086424368450  -0.137559856082
50  0.081402287934  0.081402287934  0.005223134771  -0.000190964132   0.086434458573  -0.136932408139
51  0.081412725949  0.081412725949  0.005418777068  -0.000364390963   0.086467112053  -0.137536922038
52  0.081651578220  0.081651578220  0.005183093152  -0.000029500552   0.086805170820  -0.140236469680
53  0.081656653843  0.081656653843  0.005163181502  -0.000032440963   0.086787394383  -0.139614633114
54  0.081660975990  0.081660975990  0.005168921616  -0.000041334251   0.086788563355  -0.139528830832
55  0.081662498210  0.081662498210  0.005061943872  -0.000014867190   0.086709574891  -0.137338022402
56  0.081746852595  0.081746852595  0.005226395616  -0.000009018449   0.086964229762  -0.141972137034
57  0.081822263382  0.081822263382  0.005537517551  -0.000199430162   0.087160350770  -0.145256831171
58  0.081846791536  0.081846791536  0.005486012649  -0.000180130859   0.087152673326  -0.144380471743
59  0.081849070098  0.081849070098  0.005580395098  -0.000225893320   0.087203571876  -0.145703489671
60  0.081985538363  0.081985538363  0.007833583092  -0.000137840804   0.089681280651  -0.209411921691
61  0.082132015145  0.082132015145  0.005079118845  -0.000041874378   0.087169259612  -0.137070474071
62  0.082139062447  0.082139062447  0.007012328341  -0.000171129013   0.088980261775  -0.186158611384
63  0.082148433806  0.082148433806  0.004859316600  -0.000041033703   0.086966716702  -0.131112223200
64  0.082206548853  0.082206548853  0.004594615275  -0.000041323353   0.086759840775  -0.123901447813
65  0.082222676049  0.082222676049  0.004586914094  -0.000056139581   0.086753450562  -0.123288717571
66  0.082305641433  0.082305641433  0.007919040272  -0.000124223383   0.090100458322  -0.212107880293
67  0.082370756963  0.082370756963  0.007952312042  -0.000140117295   0.090182951710  -0.212580756133
68  0.082443456695  0.082443456695  0.007649758521  -0.000283027427   0.089810187789  -0.200459066491
69  0.082640020928  0.082640020928  0.004077205136  -0.000019611708   0.086697614356  -0.110412797817
70  0.082640871970  0.082640871970  0.004095423499  -0.000025261954   0.086711033515  -0.110754793863
71  0.082651894306  0.082651894306  0.005902882738  -0.000365401135   0.088189375909  -0.150682626900
72  0.082663518991  0.082663518991  0.007802824959  -0.000131315323   0.090335028627  -0.208752517309
73  0.082686813087  0.082686813087  0.004108269700  -0.000008417404   0.086786665383  -0.111562720770
74  0.082694689495  0.082694689495  0.007762179174  -0.000093073684   0.090363794985  -0.208687097133
75  0.082713625958  0.082713625958  0.005870445864  -0.000367040487   0.088217031335  -0.149755365091
76  0.082833200421  0.082833200421  0.007897197263  -0.000411951882   0.090318445803  -0.203684006176
77  0.082920282076  0.082920282076  0.007239765262  -0.000675384747   0.089484662591  -0.178625983950
78  0.083098401899  0.083098401899  0.007710147790  -0.000565639531   0.090242910158  -0.194412072027
79  0.083164007952  0.083164007952  0.007735368318  -0.000592938315   0.090306437956  -0.194355519789
80  0.083222425201  0.083222425201  0.007676532435  -0.000694229010   0.090204728626  -0.189998251412
81  0.083234711452  0.083234711452  0.007640825247  -0.000563574825   0.090311961874  -0.192581892133
82  0.083239786095  0.083239786095  0.007310337755  -0.000983108644   0.089567015207  -0.172172762248
83  0.083289092790  0.083289092790  0.007171964571  -0.000974934850   0.089486122511  -0.168629854560
84  0.083312669077  0.083312669077  0.007734655278  -0.000637903078   0.090409421276  -0.193112562801
85  0.083329663810  0.083329663810  0.007653186395  -0.000670482252   0.090312367953  -0.190009155503
86  0.083410304974  0.083410304974  0.007363970390  -0.000769403885   0.090004871480  -0.179447387017
87  0.083450082310  0.083450082310  0.007112242144  -0.000988528009   0.089573796446  -0.166634834831
88  0.083483704077  0.083483704077  0.007598854109  -0.000498815584   0.090583742602  -0.193201988329
89  0.083512779755  0.083512779755  0.007590702213  -0.000518609031   0.090584872936  -0.192441556388
90  0.083580127036  0.083580127036  0.007521119267  -0.000772347713   0.090328898590  -0.183643522243
91  0.083935973457  0.083935973457  0.007336592072  -0.001070188419   0.090202377110  -0.170517616372
92  0.084167005287  0.084167005287  0.005404615472  -0.000030110834   0.089541509925  -0.146247795513
93  0.084172917884  0.084172917884  0.005404671210  -0.000042836796   0.089534752298  -0.145903020968
94  0.084247736379  0.084247736379  0.005332205040  -0.000036597042   0.089543344378  -0.144100907492
95  0.084319136836  0.084319136836  0.005275937100  -0.000046939173   0.089548134762  -0.142288354171
96  0.084428658757  0.084428658757  0.005296449110  -0.000017879654   0.089707228213  -0.143637264900
97  0.084461941369  0.084461941369  0.005293315777  -0.000056485412   0.089698771734  -0.142501485783
98  0.084539253198  0.084539253198  0.005247619866  -0.000076862865   0.089710010199  -0.140703537063
99  0.084576320317  0.084576320317  0.005171777772  -0.000026722621   0.089721375469  -0.140004153746
100  0.084847090504  0.084847090504  0.005225530893  -0.000022342093   0.090050279304  -0.141586051711
101  0.084853688778  0.084853688778  0.004997954256  -0.000053165266   0.089798477768  -0.134554631125
102  0.084861240200  0.084861240200  0.004996180814  -0.000043861968   0.089813559047  -0.134759529057
103  0.084887225700  0.084887225700  0.005145960634  -0.000101311234   0.089931875101  -0.137271972705
104  0.084898032676  0.084898032676  0.005257467485  -0.000032647554   0.090122852607  -0.142174665067
105  0.085068797812  0.085068797812  0.005403881246  -0.000200837139   0.090271841919  -0.141582114409
106  0.085108724517  0.085108724517  0.004689436626  -0.000038010510   0.089760150632  -0.126571816607
107  0.085119228895  0.085119228895  0.004835437491  -0.000077910021   0.089876756365  -0.129458982983
108  0.085123595002  0.085123595002  0.005276620192  -0.000220182438   0.090180032756  -0.137592750293
109  0.085129434897  0.085129434897  0.005181131468  -0.000237242848   0.090073323517  -0.134530130793
110  0.085137279783  0.085137279783  0.004836531436  -0.000067961142   0.089905850077  -0.129759473719
111  0.085154731138  0.085154731138  0.005477495732  -0.000252020011   0.090380206860  -0.142192510041
112  0.085181661084  0.085181661084  0.004756274989  -0.000110337318   0.089827598755  -0.126422468336
113  0.085199498960  0.085199498960  0.005806484800  -0.000376662659   0.090629321101  -0.147753062211
114  0.085304810749  0.085304810749  0.005257827280  -0.000012456486   0.090550181544  -0.142733882850
115  0.085311055103  0.085311055103  0.005287290122  -0.000029609474   0.090568735751  -0.143068851174
116  0.085324518516  0.085324518516  0.004580737270  -0.000044834648   0.089860421139  -0.123428260615
117  0.085342233299  0.085342233299  0.004977770024  -0.000051372286   0.090268631038  -0.134054179423
118  0.085354306404  0.085354306404  0.005045366963  -0.000044494731   0.090355178635  -0.136080734652
119  0.085357576796  0.085357576796  0.004609375195  -0.000052338748   0.089914613242  -0.124003341564
120  0.085372599482  0.085372599482  0.005173053107  -0.000083227487   0.090462425102  -0.138501280867
121  0.085375717311  0.085375717311  0.004937668004  -0.000017636373   0.090295748942  -0.133880948712
122  0.085382892768  0.085382892768  0.004934303828  -0.000018079933   0.090299116664  -0.133777334915
123  0.085400262460  0.085400262460  0.004901289596  -0.000074307007   0.090227245050  -0.131348954042
124  0.085434497512  0.085434497512  0.004927958700  -0.000014901517   0.090347554695  -0.133691164237
125  0.085441002952  0.085441002952  0.005008033127  -0.000032098001   0.090416938078  -0.135402161094
126  0.085470122490  0.085470122490  0.004863027240  -0.000037294326   0.090295855405  -0.131314948634
127  0.085538147766  0.085538147766  0.005003550289  -0.000050600769   0.090491097286  -0.134776690566
128  0.085568386036  0.085568386036  0.004879099813  -0.000071072068   0.090376413781  -0.130833166192
129  0.085576444721  0.085576444721  0.005187820784  -0.000075852686   0.090688412819  -0.139103808715
130  0.085623439610  0.085623439610  0.005226771710  -0.000083871788   0.090766339532  -0.139945506936
131  0.085645826218  0.085645826218  0.005153844581  -0.000023718450   0.090775952349  -0.139597914212
132  0.085683676303  0.085683676303  0.005179494658  -0.000053675536   0.090809495425  -0.139480714459
133  0.085715369756  0.085715369756  0.005725804795  -0.000215902581   0.091225271969  -0.149932153083
134  0.085733044882  0.085733044882  0.006905435544  -0.000122653192   0.092515827234  -0.184569003701
135  0.085742015010  0.085742015010  0.004312768147  -0.000014712951   0.090040070206  -0.116956099160
136  0.085750870857  0.085750870857  0.004304601150  -0.000019942779   0.090035529228  -0.116591552798
137  0.085859989701  0.085859989701  0.004954833168  -0.000034885065   0.090779937804  -0.133878675804
138  0.085870265655  0.085870265655  0.004979742191  -0.000042909721   0.090807098124  -0.134338123064
139  0.085877158796  0.085877158796  0.004936432737  -0.000039947677   0.090773643856  -0.133240213567
140  0.085908171982  0.085908171982  0.004932414105  -0.000162802447   0.090677783640  -0.129787810674
141  0.085947409368  0.085947409368  0.005202066757  -0.000022527327   0.091126948798  -0.140942519256
142  0.085968847294  0.085968847294  0.005248169554  -0.000168746473   0.091048270375  -0.138218213227
143  0.085981761914  0.085981761914  0.005235566007  -0.000051988896   0.091165339025  -0.141052390212
144  0.085988326935  0.085988326935  0.005359606357  -0.000159134041   0.091188799251  -0.141512132385
145  0.086099084889  0.086099084889  0.004374755587  -0.000026010533   0.090447829944  -0.118335441176
146  0.086101888751  0.086101888751  0.004666635162  -0.000099084385   0.090669439528  -0.124289451211
147  0.086108330789  0.086108330789  0.004351624947  -0.000016996393   0.090442959343  -0.117951311438
148  0.086117024467  0.086117024467  0.004814031120  -0.000109553469   0.090821502119  -0.128015423171
149  0.086193484387  0.086193484387  0.005853248352  -0.000248171017   0.091798561722  -0.152522001392
150  0.086205883813  0.086205883813  0.005087820457  -0.000140064878   0.091153639392  -0.134635356176
151  0.086232561491  0.086232561491  0.005488427380  -0.000165386654   0.091555602218  -0.144847390419
152  0.086238073989  0.086238073989  0.004680508839  -0.000154849766   0.090763733061  -0.123149519276
153  0.086338116481  0.086338116481  0.006434400830  -0.000289326001   0.092483191310  -0.167216089201
154  0.086452104023  0.086452104023  0.006425243428  -0.000347041654   0.092530305797  -0.165396379751
155  0.086525946446  0.086525946446  0.007522052761  -0.000133474730   0.093914524477  -0.201053552225
156  0.086590270418  0.086590270418  0.007126533130  -0.000359822520   0.093356981028  -0.184131669098
157  0.086721206590  0.086721206590  0.005049049661  -0.000111195765   0.091659060486  -0.134365917497
158  0.086738374894  0.086738374894  0.004588391189  -0.000069847726   0.091256918357  -0.122955893586
159  0.086777629690  0.086777629690  0.007452500030  -0.000176297284   0.094053832435  -0.197995663389
160  0.086871509717  0.086871509717  0.004287724799  -0.000031751883   0.091127482633  -0.115810981389
161  0.086881974152  0.086881974152  0.006775744912  -0.000051825784   0.093605893279  -0.182967252943
162  0.086903972018  0.086903972018  0.006603669669  -0.000376514960   0.093131126727  -0.169449597648
163  0.086924201808  0.086924201808  0.005417827954  -0.000244181732   0.092097848030  -0.140782156812
164  0.086963066911  0.086963066911  0.006129803253  -0.000489744853   0.092603125311  -0.153473885150
165  0.086995677086  0.086995677086  0.007066439379  -0.000151083236   0.093911033229  -0.188176522147
166  0.087018320728  0.087018320728  0.004342634449  -0.000050170823   0.091310784354  -0.116803944722
167  0.087027950402  0.087027950402  0.004527600777  -0.000029092950   0.091526458228  -0.122410695872
168  0.087037203987  0.087037203987  0.004683281769  -0.000062432399   0.091658053357  -0.125739780549
169  0.087075589363  0.087075589363  0.005185040428  -0.000234480540   0.092026149251  -0.134711665342
170  0.087090512217  0.087090512217  0.005961373120  -0.000360378752   0.092691506584  -0.152410898138
171  0.087174115576  0.087174115576  0.005725016486  -0.000182015098   0.092717116965  -0.150832827981
172  0.087199733437  0.087199733437  0.004770015048  -0.000012655146   0.091957093339  -0.129454423247
173  0.087218319990  0.087218319990  0.004961421481  -0.000099220990   0.092080520480  -0.132307282419
174  0.087227653081  0.087227653081  0.004765719193  -0.000054454636   0.091938917638  -0.128200104375
175  0.087239803960  0.087239803960  0.006925717945  -0.000107657675   0.094057864230  -0.185528965229
176  0.087255208995  0.087255208995  0.006679573120  -0.000375695662   0.093559086453  -0.171537331051
177  0.087274496430  0.087274496430  0.005044931139  -0.000114443236   0.092204984332  -0.134165478507
178  0.087287287803  0.087287287803  0.006152360161  -0.000328165402   0.093111482562  -0.158484493257
179  0.087296814815  0.087296814815  0.006304697436  -0.000344951080   0.093256561172  -0.162173042007
180  0.087339484249  0.087339484249  0.004660247909  -0.000103921372   0.091895810786  -0.123984023928
181  0.087341153617  0.087341153617  0.004613380628  -0.000079197466   0.091875336780  -0.123381471706
182  0.087367218631  0.087367218631  0.006691645749  -0.000433757598   0.093625106782  -0.170285897612
183  0.087427646239  0.087427646239  0.006718701595  -0.000168323423   0.093978024411  -0.178244960582
184  0.087444728195  0.087444728195  0.006145535293  -0.000564416342   0.093025847146  -0.151870060230
185  0.087481553958  0.087481553958  0.005601479989  -0.000424611787   0.092658422159  -0.140869831384
186  0.087493878057  0.087493878057  0.006972298454  -0.000420005906   0.094046170605  -0.178297053451
187  0.087523780914  0.087523780914  0.006604398038  -0.000418374313   0.093709804639  -0.168330366001
188  0.087548217927  0.087548217927  0.006524951067  -0.000384291199   0.093688877796  -0.167095951957
189  0.087590041052  0.087590041052  0.006571979390  -0.000100182486   0.094061837956  -0.176106654263
190  0.087674102567  0.087674102567  0.006712715002  -0.000412952757   0.093973864813  -0.171425350374
191  0.087707415967  0.087707415967  0.007020582520  -0.000880237533   0.093847760954  -0.167087383564
192  0.087721639798  0.087721639798  0.006612882108  -0.000325582783   0.094008939123  -0.171086216847
193  0.087771025608  0.087771025608  0.007212972079  -0.001098214644   0.093885783043  -0.166391110461
194  0.087787861046  0.087787861046  0.006519020957  -0.000397582762   0.093909299241  -0.166572903302
195  0.087814626410  0.087814626410  0.006513516190  -0.000441880814   0.093886261785  -0.165217698849
196  0.087857040079  0.087857040079  0.006434027904  -0.000334463652   0.093956604331  -0.165977682685
197  0.087965146540  0.087965146540  0.006580630290  -0.000422105585   0.094123671245  -0.167582079152
198  0.087986366289  0.087986366289  0.006342635648  -0.000422056105   0.093906945832  -0.161107258182
199  0.087992088613  0.087992088613  0.005367981329  -0.000055643129   0.093304426812  -0.144556159679
200  0.088000500095  0.088000500095  0.006550484772  -0.000460877895   0.094090106972  -0.165706728580
201  0.088016391064  0.088016391064  0.005328354298  -0.000077103475   0.093267641887  -0.142893886653
