3 22 0.00007838 0.075624841079 0.00000000 0.00000000 0.00000000 0.00000000
3 23 0.00005198 0.075624841306 0.00000000 0.00000000 0.00000000 0.00000000
3 24 0.00027621 0.075730866556 0.00000000 0.00000000 0.00000000 0.00000007
3 25 0.00017403 0.075730867469 0.00000000 0.00000002 0.00000001 0.00000000
4 8 0.00001512 0.070138751553 0.00000000 0.00000000 0.00000000 0.00000000
4 9 0.00000834 0.070138751553 0.00000000 0.00000000 0.00000000 0.00000000
4 10 3.65925448 0.071877534516 0.64163366 4.61355048 3.12470198 5.65189087
4 11 3.30728012 0.071877534516 0.52413586 1.95740232 3.58131295 5.39938651
4 12 0.62043280 0.072280876469 0.01854905 0.20435758 0.16556333 0.01501595
4 13 0.41637642 0.072280876469 0.00835419 0.06362408 0.10855235 0.00119289
4 14 0.49396242 0.072954173009 0.01186716 0.11816312 0.12077109 0.00506466
4 15 0.33240622 0.072954173009 0.00537399 0.01599465 0.01953041 0.07496882
4 16 0.00003950 0.074257590707 0.00000000 0.00000000 0.00000000 0.00000000
4 17 0.00004931 0.074257590708 0.00000000 0.00000000 0.00000000 0.00000000
4 18 0.00011253 0.075035219221 0.00000000 0.00000000 0.00000000 0.00000001
4 19 0.00007990 0.075035219337 0.00000000 0.00000000 0.00000000 0.00000001
4 20 0.00011013 0.075109042740 0.00000000 0.00000000 0.00000000 0.00000001
4 21 0.00010117 0.075109042824 0.00000000 0.00000000 0.00000000 0.00000001
4 22 0.00016833 0.075462932662 0.00000000 0.00000000 0.00000000 0.00000002
4 23 0.00011890 0.075462932889 0.00000000 0.00000000 0.00000000 0.00000001
4 24 0.00004210 0.075568958140 0.00000000 0.00000000 0.00000000 0.00000000
4 25 0.00014158 0.075568959052 0.00000000 0.00000002 0.00000000 0.00000000
5 8 0.00001018 0.070138751547 0.00000000 0.00000000 0.00000000 0.00000000
5 9 0.00001301 0.070138751547 0.00000000 0.00000000 0.00000000 0.00000000
5 10 3.30728017 0.071877534511 0.52413588 1.95740265 3.58131264 5.39938686
5 11 3.65925449 0.071877534511 0.64163366 4.61355022 3.12470248 5.65189071
5 12 0.41637633 0.072280876463 0.00835419 0.06362406 0.10855232 0.00119287
5 13 0.62043271 0.072280876463 0.01854904 0.20435748 0.16556331 0.01501597
5 14 0.33240618 0.072954173004 0.00537399 0.01599464 0.01953040 0.07496884
5 15 0.49396250 0.072954173004 0.01186716 0.11816314 0.12077116 0.00506465
5 16 0.00004569 0.074257590702 0.00000000 0.00000000 0.00000000 0.00000000
5 17 0.00003460 0.074257590703 0.00000000 0.00000000 0.00000000 0.00000000
