 0.0000000000  0.0000000000  0.0000000000  0.0000000000
 0.0000000000  0.0193832038  0.0000000000  0.0000000000
 0.0000000000  0.0387664077  0.0000000000  0.0000000000
 0.0000000000  0.0581496115  0.0000000000  0.0000000000
 0.0000000000  0.0775328153  0.0000000000  0.0000000000
 0.0000000000  0.0969160191  0.0000000000  0.0000000000
 0.0000000000  0.1162992230  0.0000000000  0.0000000000
 0.0000000000  0.1356824268  0.0000000000  0.0000000000
 0.0000000000  0.1550656306  0.0000000000  0.0000000000
 0.0000000000  0.1744488345  0.0000000000  0.0000000000
 0.0000000000  0.1938320383  0.0000000000  0.0000000000
 0.0000000000  0.1938320383  0.0133290026  0.0000000000
 0.0000000000  0.1938320383  0.0266580051  0.0000000000
 0.0000000000  0.1938320383  0.0399870077  0.0000000000
 0.0000000000  0.1938320383  0.0533160102  0.0000000000
 0.0000000000  0.1938320383  0.0666450128  0.0000000000
 0.0000000000  0.1938320383  0.0799740153  0.0000000000
 0.0000000000  0.1938320383  0.0933030179  0.0000000000
 0.0000000000  0.1938320383  0.1066320204  0.0000000000
 0.0000000000  0.1938320383  0.1199610230  0.0000000000
 0.0000000000  0.1938320383  0.1332900255  0.0000000000
 0.0000000000  0.1744488345  0.1332900255  0.0000000000
 0.0000000000  0.1550656306  0.1332900255  0.0000000000
 0.0000000000  0.1356824268  0.1332900255  0.0000000000
 0.0000000000  0.1162992230  0.1332900255  0.0000000000
 0.0000000000  0.0969160191  0.1332900255  0.0000000000
 0.0000000000  0.0775328153  0.1332900255  0.0000000000
 0.0000000000  0.0581496115  0.1332900255  0.0000000000
 0.0000000000  0.0387664077  0.1332900255  0.0000000000
 0.0000000000  0.0193832038  0.1332900255  0.0000000000
 0.0000000000  0.0000000000  0.1332900255  0.0000000000
 0.0000000000  0.0000000000  0.1199610230  0.0000000000
 0.0000000000  0.0000000000  0.1066320204  0.0000000000
 0.0000000000  0.0000000000  0.0933030179  0.0000000000
 0.0000000000  0.0000000000  0.0799740153  0.0000000000
 0.0000000000  0.0000000000  0.0666450128  0.0000000000
 0.0000000000  0.0000000000  0.0533160102  0.0000000000
 0.0000000000  0.0000000000  0.0399870077  0.0000000000
 0.0000000000  0.0000000000  0.0266580051  0.0000000000
 0.0000000000  0.0000000000  0.0133290026  0.0000000000
 0.0000000000  0.0000000000  0.0000000000  0.0000000000
 0.0187714666  0.0000000000  0.0000000000  0.0000000000
 0.0375429332  0.0000000000  0.0000000000  0.0000000000
 0.0563143999  0.0000000000  0.0000000000  0.0000000000
 0.0750858665  0.0000000000  0.0000000000  0.0000000000
 0.0938573331  0.0000000000  0.0000000000  0.0000000000
 0.1126287997  0.0000000000  0.0000000000  0.0000000000
 0.1314002663  0.0000000000  0.0000000000  0.0000000000
 0.1501717330  0.0000000000  0.0000000000  0.0000000000
 0.1689431996  0.0000000000  0.0000000000  0.0000000000
 0.1877146662  0.0000000000  0.0000000000  0.0000000000
