0	-1.77802  	 (-0.00000  )
1	-0.53663  	 (-0.00000  )
2	-0.53663  	 (-0.00000  )
3	-0.96733  	 (-0.00000  )
4	-1.43689  	 (-0.00000  )
5	-1.43689  	 (-0.00000  )
6	-0.02655  	 (-0.00000  )
7	-0.59908  	 (0.00000   )
8	-0.59908  	 (0.00000   )
9	-0.79936  	 (0.00000   )
10	-0.86122  	 (0.00000   )
11	-0.20688  	 (-0.00000  )
12	-0.87915  	 (0.00000   )
13	-1.15987  	 (-0.00000  )
14	-1.09681  	 (-0.00000  )
15	-1.04466  	 (-0.00000  )
16	0.09235   	 (0.00000   )
17	0.09235   	 (0.00000   )
18	-0.45710  	 (-0.00000  )
19	-0.25317  	 (-0.00000  )
20	-2.21816  	 (0.00000   )
21	-2.21816  	 (0.00000   )
22	-0.72552  	 (0.00000   )
23	-0.55704  	 (-0.00000  )
24	-0.68666  	 (-0.00000  )
25	-0.09733  	 (-0.00000  )
26	-0.09733  	 (-0.00000  )
27	-0.38738  	 (0.00000   )
28	-0.02456  	 (0.00000   )
29	-0.02456  	 (-0.00000  )
30	-0.33053  	 (0.00000   )
31	-0.34627  	 (0.00000   )
32	-0.88967  	 (0.00000   )
33	-0.88967  	 (-0.00000  )
34	-0.45147  	 (-0.00000  )
35	-0.45147  	 (-0.00000  )
36	-1.23638  	 (-0.00000  )
37	-0.64150  	 (-0.00000  )
38	-0.64150  	 (-0.00000  )
39	-0.81256  	 (0.00000   )
40	-0.81256  	 (0.00000   )
41	-0.84358  	 (-0.00000  )
42	-0.84358  	 (-0.00000  )
43	-1.23637  	 (0.00000   )
44	-0.14735  	 (0.00000   )
45	-0.14735  	 (-0.00000  )
46	-0.53246  	 (-0.00000  )
47	-0.53246  	 (-0.00000  )
48	-0.62188  	 (-0.00000  )
49	-1.51116  	 (-0.00000  )
50	-1.06397  	 (0.00000   )
51	-0.43701  	 (0.00000   )
52	-0.70521  	 (-0.00000  )
53	-0.70521  	 (-0.00000  )
54	-0.50343  	 (0.00000   )
55	-1.22939  	 (-0.00000  )
56	-0.19351  	 (-0.00000  )
57	-0.19351  	 (-0.00000  )
58	-0.34311  	 (-0.00000  )
59	-0.34311  	 (-0.00000  )
60	-0.43579  	 (0.00000   )
61	-0.91962  	 (0.00000   )
62	-0.90365  	 (-0.00000  )
63	-0.41456  	 (0.00000   )
64	-0.41456  	 (0.00000   )
65	-0.27866  	 (0.00000   )
66	0.00230   	 (0.00000   )
67	-0.35209  	 (-0.00000  )
68	-0.35209  	 (-0.00000  )
69	-0.68244  	 (0.00000   )
70	-0.58771  	 (0.00000   )
71	0.05718   	 (0.00000   )
72	0.55458   	 (0.00000   )
73	0.12713   	 (-0.00000  )
74	0.00608   	 (-0.00000  )
75	0.00608   	 (-0.00000  )
76	0.08434   	 (-0.00000  )
77	-0.18880  	 (0.00000   )
78	-0.18976  	 (0.00000   )
79	-0.27150  	 (0.00000   )
80	-0.27150  	 (0.00000   )
81	0.09780   	 (0.00000   )
82	-0.21253  	 (0.00000   )
83	-0.21253  	 (0.00000   )
84	-0.63334  	 (-0.00000  )
85	-0.31509  	 (-0.00000  )
86	-1.01324  	 (-0.00000  )
87	-0.10603  	 (-0.00000  )
88	-2.01239  	 (-0.00000  )
89	-0.30679  	 (-0.00000  )
90	-0.35447  	 (-0.00000  )
91	-0.35447  	 (0.00000   )
92	-0.69267  	 (-0.00000  )
93	-1.51489  	 (-0.00000  )
94	-0.62492  	 (0.00000   )
95	-0.67541  	 (0.00000   )
96	-0.74465  	 (-0.00000  )
97	-0.42773  	 (-0.00000  )
98	-0.22373  	 (-0.00000  )
99	-1.24212  	 (0.00000   )
100	-1.24212  	 (-0.00000  )
101	-1.31429  	 (-0.00000  )
102	-1.31429  	 (-0.00000  )
103	-0.37995  	 (0.00000   )
104	-0.56995  	 (-0.00000  )
105	-0.34922  	 (0.00000   )
106	0.15842   	 (-0.00000  )
107	-0.17148  	 (0.00000   )
108	-0.12126  	 (0.00000   )
109	-0.12126  	 (0.00000   )
110	-0.53598  	 (-0.00000  )
111	0.22013   	 (-0.00000  )
112	-0.62606  	 (-0.00000  )
113	-0.36944  	 (-0.00000  )
114	-0.85380  	 (0.00000   )
115	-0.85380  	 (0.00000   )
116	-0.25629  	 (-0.00000  )
117	-0.25629  	 (0.00000   )
118	-0.21853  	 (-0.00000  )
119	-0.21853  	 (0.00000   )
120	-0.18893  	 (0.00000   )
121	-0.18893  	 (-0.00000  )
122	-0.57770  	 (-0.00000  )
123	-0.08288  	 (-0.00000  )
124	-0.24305  	 (-0.00000  )
125	-0.24440  	 (-0.00000  )
126	-1.59280  	 (0.00000   )
127	-1.59280  	 (0.00000   )
128	-0.68624  	 (-0.00000  )
129	0.48974   	 (-0.00000  )
130	0.48974   	 (-0.00000  )
131	-0.49035  	 (-0.00000  )
132	-0.09620  	 (-0.00000  )
133	0.07289   	 (-0.00000  )
134	-0.15630  	 (0.00000   )
135	-0.15629  	 (0.00000   )
136	-0.48854  	 (-0.00000  )
137	-2.08642  	 (0.00000   )
138	-2.08642  	 (0.00000   )
139	-0.26934  	 (-0.00000  )
140	-0.26934  	 (0.00000   )
141	-0.37214  	 (-0.00000  )
142	-0.20799  	 (-0.00000  )
143	-0.55896  	 (-0.00000  )
144	0.79038   	 (0.00000   )
145	0.79038   	 (-0.00000  )
146	-0.41801  	 (-0.00000  )
147	-0.25394  	 (0.00000   )
148	-1.80325  	 (-0.00000  )
149	-1.80325  	 (0.00000   )
150	-0.43498  	 (0.00000   )
151	-1.31722  	 (-0.00000  )
152	-1.31722  	 (-0.00000  )
153	-0.63365  	 (-0.00000  )
154	-0.62078  	 (-0.00000  )
155	0.11198   	 (-0.00000  )
156	0.73635   	 (0.00000   )
157	0.73635   	 (0.00000   )
158	-0.41057  	 (-0.00000  )
159	-0.30894  	 (0.00000   )
160	-1.07235  	 (0.00000   )
161	-1.07235  	 (-0.00000  )
162	-0.40863  	 (-0.00000  )
163	-0.70653  	 (0.00000   )
164	-0.83137  	 (0.00000   )
165	-0.29046  	 (0.00000   )
166	0.37859   	 (0.00000   )
167	0.37859   	 (0.00000   )
168	-0.06337  	 (0.00000   )
169	-0.04873  	 (0.00000   )
170	-0.42918  	 (0.00000   )
171	-0.42918  	 (-0.00000  )
172	-0.03439  	 (0.00000   )
173	-0.03439  	 (0.00000   )
174	-0.09686  	 (-0.00000  )
175	-0.09686  	 (0.00000   )
176	-0.15449  	 (-0.00000  )
177	-0.19319  	 (-0.00000  )
178	-0.15472  	 (-0.00000  )
179	0.34857   	 (-0.00000  )
180	0.46649   	 (0.00000   )
181	0.46649   	 (0.00000   )
182	-0.37451  	 (0.00000   )
183	-0.21855  	 (0.00000   )
184	0.40334   	 (-0.00000  )
185	0.82834   	 (-0.00000  )
186	0.05953   	 (-0.00000  )
187	-0.03137  	 (0.00000   )
188	-0.03137  	 (0.00000   )
189	-0.10215  	 (-0.00000  )
190	0.84972   	 (0.00000   )
191	0.84972   	 (0.00000   )
192	-0.54163  	 (-0.00000  )
193	-0.54163  	 (-0.00000  )
194	0.20435   	 (-0.00000  )
195	-0.20486  	 (0.00000   )
196	-0.20486  	 (-0.00000  )
197	-0.20198  	 (-0.00000  )
198	-0.22771  	 (0.00000   )
199	-0.08590  	 (0.00000   )
200	-1.73505  	 (-0.00000  )
201	-1.73505  	 (-0.00000  )
202	-1.50754  	 (-0.00000  )
203	-1.50754  	 (-0.00000  )
204	-1.14383  	 (0.00000   )
205	-0.19557  	 (0.00000   )
206	-0.19557  	 (0.00000   )
207	-0.70641  	 (0.00000   )
208	-0.61884  	 (0.00000   )
209	0.37914   	 (0.00000   )
210	-0.38618  	 (0.00000   )
211	-0.38618  	 (-0.00000  )
212	-0.57604  	 (0.00000   )
213	-0.57604  	 (0.00000   )
214	0.22318   	 (0.00000   )
215	-0.37068  	 (-0.00000  )
216	-0.37068  	 (-0.00000  )
217	-0.43690  	 (-0.00000  )
218	-0.42231  	 (-0.00000  )
219	-0.42231  	 (-0.00000  )
220	-0.57685  	 (-0.00000  )
221	-1.16939  	 (-0.00000  )
222	-0.46214  	 (-0.00000  )
223	-0.46214  	 (-0.00000  )
224	-1.09045  	 (0.00000   )
225	-1.17898  	 (-0.00000  )
226	-0.39622  	 (0.00000   )
227	-1.09019  	 (0.00000   )
228	-0.26107  	 (0.00000   )
229	-0.26107  	 (-0.00000  )
230	0.10261   	 (0.00000   )
231	0.10261   	 (-0.00000  )
232	-0.93962  	 (-0.00000  )
233	-0.53821  	 (-0.00000  )
234	-0.53821  	 (-0.00000  )
235	-0.39126  	 (-0.00000  )
236	-0.06418  	 (0.00000   )
237	-0.06418  	 (-0.00000  )
238	-0.63830  	 (0.00000   )
239	-0.49352  	 (-0.00000  )
240	-0.51118  	 (-0.00000  )
241	-0.51118  	 (-0.00000  )
242	0.31309   	 (0.00000   )
243	-0.15142  	 (0.00000   )
244	-0.15142  	 (-0.00000  )
245	-0.20796  	 (0.00000   )
246	0.20952   	 (0.00000   )
247	-0.68651  	 (0.00000   )
248	1.65019   	 (-0.00000  )
249	1.65019   	 (-0.00000  )
250	0.38909   	 (-0.00000  )
251	0.38909   	 (-0.00000  )
252	-0.09439  	 (-0.00000  )
253	-0.09439  	 (-0.00000  )
254	-0.18445  	 (0.00000   )
255	0.09876   	 (0.00000   )
256	0.09302   	 (0.00000   )
257	-0.20588  	 (-0.00000  )
258	-0.20588  	 (-0.00000  )
259	0.10849   	 (0.00000   )
260	-0.23355  	 (0.00000   )
261	-0.22832  	 (-0.00000  )
262	0.00181   	 (-0.00000  )
263	0.00181   	 (0.00000   )
264	0.02791   	 (-0.00000  )
265	-0.25065  	 (0.00000   )
266	-0.77523  	 (-0.00000  )
267	-0.25861  	 (-0.00000  )
268	0.00143   	 (0.00000   )
269	-0.45049  	 (0.00000   )
270	-2.04501  	 (-0.00000  )
271	-0.16125  	 (-0.00000  )
272	-2.75854  	 (0.00000   )
273	-2.75854  	 (0.00000   )
274	-1.32940  	 (0.00000   )
275	-0.53945  	 (-0.00000  )
276	-0.53945  	 (-0.00000  )
277	-0.26403  	 (-0.00000  )
278	0.73444   	 (0.00000   )
279	-1.33379  	 (-0.00000  )
280	-0.31384  	 (-0.00000  )
281	-0.31384  	 (-0.00000  )
282	-0.91492  	 (-0.00000  )
283	-1.78932  	 (0.00000   )
284	-0.62309  	 (0.00000   )
285	-0.62309  	 (0.00000   )
286	-0.53888  	 (0.00000   )
287	-0.96468  	 (-0.00000  )
288	-0.48721  	 (0.00000   )
289	-0.02734  	 (-0.00000  )
290	-0.02734  	 (-0.00000  )
291	-0.02963  	 (0.00000   )
292	-0.43737  	 (-0.00000  )
293	-0.43737  	 (-0.00000  )
294	-0.20689  	 (0.00000   )
295	-0.46709  	 (-0.00000  )
296	-0.46709  	 (0.00000   )
297	-0.45519  	 (0.00000   )
298	-0.11384  	 (0.00000   )
299	-0.11384  	 (-0.00000  )
300	0.63975   	 (0.00000   )
301	0.67752   	 (0.00000   )
302	0.60406   	 (0.00000   )
303	-0.24886  	 (-0.00000  )
304	-0.24886  	 (-0.00000  )
305	-0.83682  	 (0.00000   )
306	0.43016   	 (0.00000   )
307	-0.60806  	 (0.00000   )
308	-0.60806  	 (0.00000   )
309	-0.98073  	 (0.00000   )
310	-0.34901  	 (-0.00000  )
311	-0.34901  	 (-0.00000  )
312	-0.21754  	 (0.00000   )
313	-0.17479  	 (-0.00000  )
314	-0.17479  	 (-0.00000  )
315	-1.18581  	 (0.00000   )
316	-0.66894  	 (-0.00000  )
317	-0.66894  	 (-0.00000  )
318	-1.83175  	 (0.00000   )
319	-0.91561  	 (0.00000   )
320	-1.33545  	 (-0.00000  )
321	-0.71290  	 (0.00000   )
322	-0.74343  	 (-0.00000  )
323	-0.16457  	 (-0.00000  )
324	-0.16457  	 (0.00000   )
325	-0.87461  	 (0.00000   )
326	-0.38805  	 (-0.00000  )
327	-0.38805  	 (-0.00000  )
328	-0.54494  	 (-0.00000  )
329	-0.46656  	 (-0.00000  )
330	-0.12388  	 (0.00000   )
331	-0.12388  	 (-0.00000  )
