0	0.00046   	0.00045   	0.00173   	1.93346   	 (-0.00000  )
1	-0.00087  	-0.00197  	-0.00101  	1.59630   	 (-0.00000  )
2	0.01167   	-0.00540  	-0.00180  	1.42160   	 (0.00000   )
3	-0.01107  	0.00683   	0.00163   	1.43249   	 (0.00000   )
4	0.00342   	0.00302   	0.00151   	1.92716   	 (-0.00000  )
5	-0.00067  	-0.00193  	0.00429   	1.92177   	 (0.00000   )
6	0.00008   	0.00003   	0.00090   	1.86408   	 (0.00000   )
7	0.00259   	0.00091   	0.00119   	1.79069   	 (-0.00000  )
8	-0.00004  	0.00064   	-0.00076  	1.75797   	 (0.00000   )
9	-0.00524  	-0.00782  	0.00050   	1.55315   	 (-0.00000  )
10	0.00071   	0.00242   	-0.00152  	1.48628   	 (0.00000   )
11	0.00608   	-0.00247  	-0.00374  	1.62669   	 (-0.00000  )
12	-0.00327  	0.00255   	0.00680   	1.50119   	 (0.00000   )
13	-0.00196  	0.00269   	-0.00024  	1.55701   	 (0.00000   )
14	0.00122   	-0.00057  	-0.00085  	1.51914   	 (0.00000   )
15	-0.00030  	0.00033   	-0.00014  	1.45501   	 (-0.00000  )
16	-0.00001  	0.00119   	0.00150   	1.62565   	 (-0.00000  )
17	0.00120   	-0.00317  	0.00102   	1.68373   	 (-0.00000  )
18	0.00520   	-0.00680  	0.00542   	1.49037   	 (-0.00000  )
19	-0.02038  	-0.00091  	-0.00543  	1.67198   	 (-0.00000  )
20	0.01685   	0.00708   	0.00040   	1.60821   	 (0.00000   )
21	-0.00015  	0.00072   	0.00435   	1.89012   	 (0.00000   )
22	-0.00028  	-0.00256  	-0.00457  	1.56951   	 (0.00000   )
23	0.00113   	-0.00114  	0.00512   	1.53815   	 (-0.00000  )
24	-0.00193  	0.00210   	0.00082   	1.52453   	 (0.00000   )
25	0.00417   	-0.00021  	0.00175   	1.90762   	 (0.00000   )
26	0.00243   	0.00007   	0.00385   	1.83190   	 (-0.00000  )
27	0.00213   	-0.00421  	0.00759   	1.34871   	 (0.00000   )
28	0.00119   	-0.00247  	-0.00059  	1.50528   	 (-0.00000  )
29	-0.00274  	0.00516   	0.00414   	1.57101   	 (0.00000   )
30	0.00238   	-0.00109  	-0.01003  	1.33396   	 (0.00000   )
31	-0.00078  	0.00049   	-0.00099  	1.53281   	 (-0.00000  )
32	-0.00398  	0.00360   	0.00056   	1.72087   	 (0.00000   )
33	0.00308   	-0.00513  	-0.00094  	1.48671   	 (-0.00000  )
