#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.070917654075  0.070917654075  0.007960989776  -0.000042656939   0.078835986912  -0.215468922143
1  0.071635478568  0.071635478568  0.007601167617  -0.000667082197   0.078569563988  -0.188686172000
2  0.071793637818  0.071793637818  0.007518497351  -0.000792259210   0.078519875959  -0.183030356545
3  0.071880202846  0.071880202846  0.007461155308  -0.000845530072   0.078495828081  -0.180020424530
4  0.075208232501  0.075208232501  0.008359521338  -0.000078183883   0.083489569956  -0.225346786015
5  0.075358383120  0.075358383120  0.008342267943  -0.000098090494   0.083602560568  -0.224335610216
6  0.075603724970  0.075603724970  0.008237959399  -0.000345953026   0.083495731343  -0.214752542210
7  0.076051693817  0.076051693817  0.008125995915  -0.000565854940   0.083611834792  -0.205722020122
8  0.076165955758  0.076165955758  0.008136240205  -0.000546473082   0.083755722882  -0.206528189116
9  0.076275237639  0.076275237639  0.007934438853  -0.000908993679   0.083300682813  -0.191172198810
10  0.076649774995  0.076649774995  0.007984164134  -0.000557562010   0.084076377120  -0.202088241060
11  0.076674059933  0.076674059933  0.007939098191  -0.000673718278   0.083939439846  -0.197701158978
12  0.077002169766  0.077002169766  0.007621012664  -0.001331542830   0.083291639600  -0.171145279444
13  0.077183911320  0.077183911320  0.007658183476  -0.000635005480   0.084207089315  -0.191110505714
14  0.077328796447  0.077328796447  0.007565742992  -0.000760007060   0.084134532380  -0.185193602754
15  0.077856452107  0.077856452107  0.005866724270  -0.000427855709   0.083295320668  -0.147999227956
16  0.077895194153  0.077895194153  0.005199550946  -0.000021064041   0.083073681059  -0.140913878575
17  0.077923220972  0.077923220972  0.005247517580  -0.000039231633   0.083131506918  -0.141724752214
18  0.077978992281  0.077978992281  0.005184514808  -0.000006245058   0.083157262031  -0.140907969486
19  0.078188261412  0.078188261412  0.005188956160  -0.000028512717   0.083348704855  -0.140422890714
