0	0.00033   	0.00067   	0.00018   	552.67638 	 (-0.00000  )
1	-0.00008  	-0.00191  	-0.00019  	585.59819 	 (-0.00000  )
2	-0.00035  	0.00182   	-0.00085  	574.65437 	 (-0.00000  )
3	0.00007   	-0.00061  	0.00082   	574.67574 	 (-0.00000  )
4	-0.00032  	0.00214   	0.00016   	768.59066 	 (0.00000   )
5	0.00009   	-0.00192  	-0.00064  	674.83215 	 (0.00000   )
6	0.00007   	0.00003   	-0.00017  	682.53810 	 (0.00000   )
7	0.00113   	0.00063   	-0.08920  	713.02793 	 (-0.00000  )
8	0.00087   	0.00117   	0.08939   	715.67012 	 (0.00000   )
9	-0.00152  	-0.00087  	-0.00048  	678.48351 	 (0.00000   )
10	0.00021   	-0.00312  	0.00009   	738.49723 	 (-0.00000  )
11	-0.00016  	0.00233   	-0.00086  	697.91448 	 (0.00000   )
12	-0.00026  	0.00060   	-0.00034  	679.37469 	 (0.00000   )
13	-0.00012  	0.00027   	0.00139   	700.53563 	 (-0.00000  )
14	-0.00026  	-0.00138  	0.00046   	670.95467 	 (0.00000   )
15	-0.00028  	-0.00083  	0.00014   	721.65405 	 (0.00000   )
16	0.00000   	-0.00014  	-0.00004  	737.32348 	 (-0.00000  )
17	-0.00007  	0.00023   	-0.00002  	724.09104 	 (-0.00000  )
18	-0.00001  	0.00103   	-0.00010  	873.72329 	 (-0.00000  )
19	0.00007   	0.00035   	0.00014   	738.72165 	 (-0.00000  )
20	0.00006   	-0.00022  	0.00001   	727.67776 	 (-0.00000  )
21	0.00011   	-0.00016  	-0.00124  	667.66067 	 (-0.00000  )
22	-0.00002  	0.00016   	0.00110   	684.58024 	 (-0.00000  )
23	0.00007   	0.00017   	0.00010   	668.95374 	 (-0.00000  )
24	0.00006   	0.00039   	-0.00019  	668.07715 	 (-0.00000  )
25	0.00005   	0.00139   	-0.00179  	716.10691 	 (0.00000   )
26	0.00002   	0.00138   	-0.00013  	834.07739 	 (-0.00000  )
27	-0.00142  	-0.00001  	-0.00065  	836.55112 	 (-0.00000  )
28	0.00274   	-0.00180  	-0.00088  	673.22860 	 (-0.00000  )
29	0.00085   	0.03138   	0.00802   	695.39287 	 (-0.00000  )
30	-0.00775  	-0.03137  	-0.00023  	694.94466 	 (-0.00000  )
31	0.00768   	-0.00048  	-0.00784  	698.91841 	 (-0.00000  )
32	0.00009   	0.00062   	-0.00034  	854.66730 	 (-0.00000  )
33	-0.00052  	0.00104   	-0.00050  	707.79869 	 (-0.00000  )
34	-0.00153  	-0.00003  	-0.00090  	737.79192 	 (0.00000   )
35	0.00053   	0.00097   	-0.00604  	803.27908 	 (-0.00000  )
36	0.00003   	0.00505   	0.00485   	794.83347 	 (-0.00000  )
37	-0.00246  	0.01487   	0.00064   	698.92269 	 (-0.00000  )
38	0.00375   	-0.00083  	0.06293   	727.97144 	 (0.00000   )
39	-0.00256  	-0.01295  	-0.05648  	738.27019 	 (-0.00000  )
40	0.00296   	-0.00686  	0.01001   	679.63517 	 (0.00000   )
41	-0.00527  	0.00058   	-0.01682  	684.01414 	 (0.00000   )
42	-0.00028  	-0.00584  	-0.00282  	737.96841 	 (-0.00000  )
43	0.00213   	0.00510   	0.00084   	827.38622 	 (0.00000   )
44	-0.00036  	-0.00106  	0.00034   	796.36094 	 (0.00000   )
45	0.00083   	-0.00191  	0.00318   	790.18073 	 (0.00000   )
46	0.00062   	0.00158   	0.00009   	876.76979 	 (0.00000   )
47	-0.00124  	0.01144   	0.00015   	797.24254 	 (-0.00000  )
48	0.00260   	0.00385   	0.00019   	797.39202 	 (-0.00000  )
49	-0.00243  	-0.01257  	-0.00066  	746.89491 	 (-0.00000  )
50	0.00152   	0.00163   	-0.00013  	788.79988 	 (0.00000   )
51	0.00003   	0.00026   	-0.00016  	802.21570 	 (0.00000   )
52	0.00008   	-0.00522  	-0.00857  	799.42513 	 (-0.00000  )
53	-0.00015  	0.00043   	0.00783   	799.27887 	 (-0.00000  )
54	-0.00210  	0.00558   	-0.00071  	842.01652 	 (0.00000   )
55	-0.00053  	0.00236   	-0.00001  	839.48281 	 (-0.00000  )
56	0.00050   	0.00097   	-0.00041  	699.49113 	 (-0.00000  )
57	0.00124   	-0.00176  	-0.00229  	757.74993 	 (0.00000   )
58	0.00277   	-0.00210  	0.00094   	806.28283 	 (0.00000   )
59	-0.00145  	0.00317   	0.00105   	786.26877 	 (-0.00000  )
60	-0.00099  	-0.00164  	0.01398   	733.76596 	 (0.00000   )
61	-0.00024  	0.00018   	-0.01239  	780.78734 	 (-0.00000  )
62	0.00042   	0.00117   	0.00193   	654.08477 	 (-0.00000  )
63	0.00006   	0.00088   	-0.00061  	713.81235 	 (-0.00000  )
64	-0.00006  	0.00268   	0.00016   	658.67985 	 (0.00000   )
65	-0.00276  	-0.00231  	0.00045   	729.45526 	 (-0.00000  )
66	0.00139   	-0.00170  	-0.00028  	739.36673 	 (-0.00000  )
