0	-0.00015  	0.00371   	0.00023   	1.94406   	 (-0.00000  )
1	-0.00761  	0.00410   	0.04728   	1.37186   	 (-0.00000  )
2	0.00192   	-0.00152  	-0.04726  	1.38380   	 (0.00000   )
3	0.00581   	-0.00623  	-0.00023  	1.30511   	 (0.00000   )
4	-0.00067  	0.00223   	0.01259   	1.93304   	 (-0.00000  )
5	0.10757   	0.11350   	-0.01017  	1.88981   	 (-0.00000  )
6	-0.10230  	-0.10410  	0.00306   	1.39418   	 (-0.00000  )
7	-0.00074  	-0.00378  	-0.01295  	1.26405   	 (0.00000   )
8	-0.01968  	0.02366   	0.01087   	1.26594   	 (0.00000   )
9	-0.00062  	-0.00066  	-0.00688  	1.35890   	 (0.00000   )
10	0.00712   	-0.01827  	0.00430   	1.82500   	 (-0.00000  )
11	-0.01421  	0.00628   	-0.00216  	1.57992   	 (-0.00000  )
12	0.00075   	-0.00612  	0.00102   	1.46486   	 (0.00000   )
13	0.00446   	0.00399   	-0.01126  	1.31387   	 (0.00000   )
14	0.01693   	-0.01840  	0.01142   	1.33340   	 (-0.00000  )
15	0.08978   	-0.09193  	0.05940   	1.88322   	 (0.00000   )
16	-0.08774  	0.08923   	0.02697   	1.39054   	 (0.00000   )
17	-0.00321  	-0.00130  	0.00220   	1.41282   	 (0.00000   )
18	0.02313   	-0.01062  	-0.05957  	1.34463   	 (0.00000   )
19	-0.01515  	0.01948   	-0.02755  	1.39777   	 (-0.00000  )
20	-0.06707  	0.17473   	-0.26962  	1.82928   	 (-0.00000  )
21	-0.05683  	0.12156   	0.24028   	1.33871   	 (0.00000   )
22	0.04101   	-0.16025  	-0.21682  	1.39883   	 (-0.00000  )
23	0.07697   	-0.13932  	0.24529   	1.39327   	 (-0.00000  )
24	0.01001   	0.01568   	-0.02703  	1.32111   	 (0.00000   )
25	-0.05953  	-0.05270  	0.04718   	1.40811   	 (0.00000   )
26	-0.38543  	0.46536   	-0.01727  	1.65960   	 (-0.00000  )
27	0.43508   	-0.42771  	-0.00484  	1.61064   	 (-0.00000  )
28	0.01058   	-0.01020  	0.01804   	1.90189   	 (0.00000   )
29	0.00826   	0.01165   	-0.00269  	1.83837   	 (-0.00000  )
30	-0.01893  	0.01618   	0.00468   	1.50600   	 (-0.00000  )
31	0.00897   	-0.00114  	0.01202   	1.89829   	 (-0.00000  )
32	-0.00724  	0.01262   	-0.01262  	1.30465   	 (0.00000   )
33	0.01898   	-0.00377  	0.00930   	1.49905   	 (-0.00000  )
34	-0.01882  	0.01112   	-0.01041  	1.34649   	 (-0.00000  )
35	-0.05351  	0.05724   	0.00060   	1.77156   	 (-0.00000  )
36	0.04523   	-0.05588  	-0.00572  	1.61329   	 (-0.00000  )
37	-0.02194  	-0.01130  	-0.00394  	1.61099   	 (0.00000   )
38	0.00458   	-0.00141  	0.00008   	1.51203   	 (-0.00000  )
39	-0.01503  	0.01527   	-0.00095  	1.63100   	 (-0.00000  )
40	0.00275   	0.00565   	-0.00509  	1.27089   	 (0.00000   )
41	0.00124   	-0.02405  	0.00463   	1.54204   	 (0.00000   )
42	0.00649   	0.03158   	0.05750   	1.43706   	 (0.00000   )
43	0.03784   	0.00668   	-0.06267  	1.45548   	 (-0.00000  )
44	-0.05224  	-0.03654  	0.02865   	1.31312   	 (0.00000   )
45	0.01198   	-0.01523  	-0.04076  	1.35709   	 (-0.00000  )
46	0.00849   	-0.00662  	-0.00032  	1.39538   	 (0.00000   )
47	0.00453   	0.00129   	-0.00094  	1.42625   	 (-0.00000  )
48	0.00325   	-0.00071  	0.00052   	1.32037   	 (0.00000   )
49	0.01254   	0.00527   	0.00206   	1.32618   	 (0.00000   )
50	-0.06067  	0.06038   	0.07955   	1.87242   	 (-0.00000  )
51	0.00069   	0.00468   	-0.07414  	1.38588   	 (-0.00000  )
52	0.06027   	-0.06086  	0.00097   	1.40283   	 (-0.00000  )
53	-0.01897  	0.17918   	-0.06670  	1.87589   	 (0.00000   )
54	-0.10052  	0.23347   	-0.07249  	1.34766   	 (0.00000   )
55	0.08882   	-0.17279  	-0.00528  	1.44140   	 (-0.00000  )
56	0.03657   	-0.24080  	0.14479   	1.38346   	 (0.00000   )
57	0.03528   	-0.08698  	0.01407   	1.34138   	 (0.00000   )
58	-0.02305  	0.07707   	0.15899   	1.66112   	 (-0.00000  )
59	0.02988   	-0.02952  	-0.12826  	1.76154   	 (-0.00000  )
60	-0.04700  	0.02594   	-0.00688  	1.42999   	 (0.00000   )
61	0.00889   	-0.01383  	0.05849   	1.44094   	 (-0.00000  )
62	-0.02563  	-0.03711  	0.08130   	1.35638   	 (0.00000   )
63	0.06779   	0.00311   	-0.06087  	1.48766   	 (-0.00000  )
64	-0.04005  	0.05405   	-0.09618  	1.50151   	 (0.00000   )
65	-0.00874  	-0.00535  	-0.01114  	1.47614   	 (0.00000   )
66	-0.00499  	-0.00543  	-0.00019  	1.36806   	 (0.00000   )
67	0.00404   	0.00450   	0.00075   	1.37805   	 (0.00000   )
68	0.32423   	-0.34313  	0.05234   	1.72255   	 (-0.00000  )
69	-0.30834  	0.29444   	0.09464   	1.77208   	 (-0.00000  )
70	0.03984   	-0.09943  	0.28371   	1.49954   	 (0.00000   )
71	0.11994   	-0.11501  	-0.06559  	1.32159   	 (0.00000   )
72	-0.07542  	0.12496   	-0.24149  	1.41627   	 (0.00000   )
73	-0.10308  	0.12051   	-0.09875  	1.43410   	 (-0.00000  )
74	0.00181   	0.02251   	-0.01545  	1.43769   	 (0.00000   )
75	-0.06428  	0.19167   	-0.02615  	1.80740   	 (-0.00000  )
76	-0.07142  	0.09580   	-0.00639  	1.31723   	 (0.00000   )
77	-0.03039  	0.02986   	-0.16130  	1.38125   	 (0.00000   )
78	-0.08022  	0.04828   	0.15471   	1.38684   	 (0.00000   )
79	0.12114   	-0.21194  	-0.00410  	1.40880   	 (0.00000   )
80	0.03576   	-0.08661  	0.03393   	1.37953   	 (0.00000   )
81	0.07028   	-0.01432  	-0.00120  	1.37520   	 (0.00000   )
82	-0.00044  	-0.02210  	-0.02104  	1.81926   	 (0.00000   )
83	-0.00210  	-0.00591  	0.01023   	1.69857   	 (-0.00000  )
84	-0.01213  	0.04612   	-0.02376  	1.58724   	 (-0.00000  )
85	-0.06821  	0.04140   	0.00445   	1.36254   	 (0.00000   )
86	0.05020   	-0.06628  	0.01731   	1.41031   	 (0.00000   )
87	0.04944   	-0.04634  	0.00192   	1.37456   	 (-0.00000  )
88	-0.00159  	-0.09333  	0.02667   	1.53080   	 (0.00000   )
89	0.01209   	0.10072   	0.09180   	1.74106   	 (0.00000   )
90	-0.07712  	0.04739   	-0.07197  	1.46120   	 (-0.00000  )
91	-0.04507  	0.02640   	-0.04405  	1.49098   	 (-0.00000  )
92	-0.04123  	0.03820   	-0.02752  	1.37334   	 (0.00000   )
93	0.07371   	0.02801   	0.03217   	1.45530   	 (-0.00000  )
94	0.03422   	-0.15036  	0.00236   	1.66218   	 (0.00000   )
95	0.09104   	-0.07604  	0.02365   	1.51070   	 (-0.00000  )
96	-0.05895  	0.06508   	-0.00365  	1.40845   	 (-0.00000  )
97	-0.02749  	0.02641   	0.00235   	1.69111   	 (-0.00000  )
98	0.04633   	0.01355   	0.03110   	1.79347   	 (-0.00000  )
99	0.12461   	-0.17120  	-0.03886  	1.37842   	 (0.00000   )
100	-0.14492  	0.15450   	-0.01471  	1.37986   	 (0.00000   )
101	0.03485   	0.00526   	-0.00659  	1.35175   	 (0.00000   )
102	-0.01080  	-0.02625  	-0.00413  	1.38705   	 (-0.00000  )
103	-0.00792  	0.00907   	0.00172   	1.34454   	 (0.00000   )
104	0.00361   	0.03074   	0.04301   	1.86644   	 (-0.00000  )
105	0.03700   	-0.03306  	-0.00910  	1.82677   	 (-0.00000  )
106	-0.00638  	0.01791   	0.00560   	1.81678   	 (-0.00000  )
107	0.01872   	0.00742   	0.01427   	1.81077   	 (-0.00000  )
108	0.01059   	-0.01428  	0.07501   	1.60716   	 (0.00000   )
109	-0.01624  	0.00811   	-0.07451  	1.62545   	 (-0.00000  )
110	-0.01172  	0.02439   	-0.02935  	1.29734   	 (0.00000   )
111	0.00989   	-0.00876  	0.02945   	1.40364   	 (-0.00000  )
112	0.06240   	-0.08599  	-0.01393  	1.42469   	 (-0.00000  )
113	-0.08444  	0.09813   	0.04013   	1.54254   	 (0.00000   )
114	-0.03360  	0.00543   	0.01293   	1.32165   	 (0.00000   )
