#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.073600903368  0.073600903368  0.007306853256  -0.000000179092   0.080907577532  -0.198824833349
1  0.074379036779  0.074379036779  0.006850425689  -0.000667518699   0.080561943770  -0.168245555288
2  0.074382273870  0.074382273870  0.006838842933  -0.000664599955   0.080556516848  -0.168009795392
3  0.074513545448  0.074513545448  0.006731009345  -0.000756722127   0.080487832667  -0.162568719219
4  0.077493937491  0.077493937491  0.007686635204  -0.000016859682   0.085163713013  -0.208705329644
5  0.077512505400  0.077512505400  0.007645578219  -0.000019625223   0.085138458396  -0.207512857360
6  0.077868086703  0.077868086703  0.007549861165  -0.000300627371   0.085117320497  -0.197261800471
7  0.078231966127  0.078231966127  0.007428471185  -0.000498485181   0.085161952131  -0.188574621160
8  0.078250651745  0.078250651745  0.007381559294  -0.000495249112   0.085136961928  -0.187386140905
9  0.078458401411  0.078458401411  0.007099448479  -0.000821304066   0.084736545823  -0.170837098860
10  0.078712801890  0.078712801890  0.007633025158  -0.000022608709   0.086323218338  -0.207090086145
11  0.078787413758  0.078787413758  0.006847353628  -0.001037450601   0.084597316785  -0.158095595240
12  0.079142900369  0.079142900369  0.006834293153  -0.001165463583   0.084811729939  -0.154256788968
13  0.079329074992  0.079329074992  0.007115794551  -0.000660414143   0.085784455399  -0.175659938418
14  0.079349794232  0.079349794232  0.007056249844  -0.000642281652   0.085763762424  -0.174533054062
15  0.080134301952  0.080134301952  0.006382739481  -0.001116332218   0.085400709215  -0.143306314600
16  0.080286516323  0.080286516323  0.004525156176  -0.000021670309   0.084790002190  -0.122546155297
17  0.080287434554  0.080287434554  0.004522975071  -0.000020834619   0.084789575006  -0.122509544688
18  0.080338716106  0.080338716106  0.004509460580  -0.000008168637   0.084840008049  -0.122486455591
19  0.080496456756  0.080496456756  0.005005913955  -0.000310473123   0.085191897588  -0.127769518657
20  0.080511379903  0.080511379903  0.004588431384  -0.000081814948   0.085017996339  -0.122631342481
21  0.080514143764  0.080514143764  0.004566586398  -0.000078904449   0.085001825713  -0.122116108582
22  0.080572742784  0.080572742784  0.004563997002  -0.000055715815   0.085081023971  -0.122676642690
23  0.080573544488  0.080573544488  0.004560061584  -0.000054572560   0.085079033512  -0.122600664028
24  0.081395052187  0.081395052187  0.004639344235  -0.000013363553   0.086021032869  -0.125879410744
25  0.081408191902  0.081408191902  0.004683378772  -0.000045588829   0.086045981844  -0.126200757250
26  0.081423274741  0.081423274741  0.004664239748  -0.000046388838   0.086041125650  -0.125658188246
27  0.081430629586  0.081430629586  0.007889341350  -0.000014595274   0.089305375663  -0.214282865378
28  0.081432857287  0.081432857287  0.004658366432  -0.000050350746   0.086040872973  -0.125390558034
29  0.081947527971  0.081947527971  0.007688429147  -0.000348003104   0.089287954014  -0.199743269215
30  0.082217980780  0.082217980780  0.007742733045  -0.000045796373   0.089914917451  -0.209444422539
31  0.082272651626  0.082272651626  0.007693412559  -0.000339954815   0.089626109371  -0.200097880072
32  0.082289132550  0.082289132550  0.007653788273  -0.000345266415   0.089597654407  -0.198875111675
33  0.082615630472  0.082615630472  0.007582745865  -0.000196158713   0.090002217624  -0.200999377638
34  0.082755501086  0.082755501086  0.007612173893  -0.000404939972   0.089962735007  -0.196118925115
35  0.082767823726  0.082767823726  0.007572356379  -0.000441701297   0.089898478807  -0.194035107689
36  0.082980533743  0.082980533743  0.007522340753  -0.000339369500   0.090163504996  -0.195458703938
37  0.083022943032  0.083022943032  0.007645137618  -0.000307624685   0.090360455965  -0.199663999438
38  0.083086435351  0.083086435351  0.007550308835  -0.000695539549   0.089941204637  -0.186527868956
39  0.083100890985  0.083100890985  0.007189343906  -0.000819447625   0.089470787265  -0.173333795651
40  0.083103129567  0.083103129567  0.007215912616  -0.000792752434   0.089526289748  -0.174783180961
41  0.083303194865  0.083303194865  0.007259998945  -0.000673777600   0.089889416210  -0.179220303496
42  0.083309242278  0.083309242278  0.007277385955  -0.000679218066   0.089907410167  -0.179545385695
43  0.083442384715  0.083442384715  0.007140725097  -0.000720265583   0.089862844229  -0.174709692004
44  0.083699667729  0.083699667729  0.007025234871  -0.001009602859   0.089715299741  -0.163693768930
45  0.083756502570  0.083756502570  0.006760750048  -0.000739040455   0.089778212163  -0.163859148417
46  0.083774545755  0.083774545755  0.006720817046  -0.000735136338   0.089760226462  -0.162878752000
47  0.083848492871  0.083848492871  0.007035676792  -0.000927725174   0.089956444488  -0.166205914654
48  0.084132118811  0.084132118811  0.005822067210  -0.000009785135   0.089944400886  -0.158160332471
49  0.084399411353  0.084399411353  0.004445986503  -0.000005166465   0.088840231391  -0.120840930373
50  0.084499824736  0.084499824736  0.004601713121  -0.000105026944   0.088996510914  -0.122361126243
51  0.084560263330  0.084560263330  0.004640943276  -0.000129239727   0.089071966879  -0.122769769964
52  0.084568994656  0.084568994656  0.004627525755  -0.000129125374   0.089067395037  -0.122407772146
53  0.084607122997  0.084607122997  0.005550186086  -0.000390179099   0.089767129985  -0.140411014147
54  0.084631137594  0.084631137594  0.005319763747  -0.000108956698   0.089841944644  -0.141793354948
55  0.084642885261  0.084642885261  0.005282111274  -0.000053081892   0.089871914643  -0.142289210126
56  0.084690506061  0.084690506061  0.006034652075  -0.000011933107   0.090713225028  -0.163886614914
57  0.084700866182  0.084700866182  0.004793668936  -0.000092310810   0.089402224309  -0.127930536527
58  0.084704237701  0.084704237701  0.004773734871  -0.000085954952   0.089392017621  -0.127561054511
59  0.084956659257  0.084956659257  0.005849472301  -0.000855423514   0.089950708044  -0.135895059170
60  0.084963278076  0.084963278076  0.005758777150  -0.000826604501   0.089895450726  -0.134211322843
61  0.085044020707  0.085044020707  0.006144420583  -0.000298310574   0.090890130716  -0.159080837896
62  0.085052831443  0.085052831443  0.005999775697  -0.000276854888   0.090775752253  -0.155728687306
63  0.085221598354  0.085221598354  0.005283853060  -0.000235362369   0.090270089044  -0.137376499582
64  0.085222638554  0.085222638554  0.005287690886  -0.000240007370   0.090270322070  -0.137354535237
65  0.085232650188  0.085232650188  0.004689880504  -0.000105920103   0.089816610589  -0.124735980064
66  0.085277785906  0.085277785906  0.004480829566  -0.000039274248   0.089719341224  -0.120860938390
67  0.085365431536  0.085365431536  0.004845119070  -0.000014582806   0.090195967799  -0.131445654478
68  0.085471862279  0.085471862279  0.004889025741  -0.000069242924   0.090291645096  -0.131153038147
69  0.085483769512  0.085483769512  0.004863265496  -0.000067924004   0.090279111004  -0.130487955478
70  0.085501545338  0.085501545338  0.005355486870  -0.000264644826   0.090592387383  -0.138528939207
71  0.085543097715  0.085543097715  0.004845694040  -0.000087590910   0.090301200845  -0.129474647505
72  0.085548545643  0.085548545643  0.004886207341  -0.000098838184   0.090335914800  -0.130271017072
73  0.085555176567  0.085555176567  0.004764359878  -0.000076734854   0.090242801591  -0.127556839571
74  0.085581681081  0.085581681081  0.005042666068  -0.000191591553   0.090432755595  -0.132004529052
75  0.085584779293  0.085584779293  0.004626577736  -0.000033193199   0.090178163830  -0.124992423984
76  0.085644789788  0.085644789788  0.004779682458  -0.000117609176   0.090306863070  -0.126861540909
77  0.085655544305  0.085655544305  0.004775348171  -0.000121277800   0.090309614675  -0.126643770476
78  0.085680676619  0.085680676619  0.004272803074  -0.000008802733   0.089944676959  -0.116029418858
79  0.085685630441  0.085685630441  0.004685339490  -0.000002974140   0.090367995791  -0.127413716472
80  0.085719653848  0.085719653848  0.004635925926  -0.000015446207   0.090340133567  -0.125729721823
81  0.085728243642  0.085728243642  0.004556133184  -0.000029814807   0.090254562020  -0.123167459889
82  0.085729747980  0.085729747980  0.004643520865  -0.000020859408   0.090352409438  -0.125789089988
83  0.085737864901  0.085737864901  0.004606752503  -0.000015144140   0.090329473264  -0.124944091823
84  0.085830444225  0.085830444225  0.004868468156  -0.000344076486   0.090354835895  -0.123115031475
85  0.085838338047  0.085838338047  0.004479319106  -0.000059313949   0.090258343204  -0.120274528333
86  0.085840895354  0.085840895354  0.004473609539  -0.000056974590   0.090257530302  -0.120182820250
87  0.085868426247  0.085868426247  0.004594972863  -0.000026864345   0.090436534765  -0.124304628129
88  0.085894276753  0.085894276753  0.004344878755  -0.000037115930   0.090202039578  -0.117220257340
89  0.085938329470  0.085938329470  0.005686519199  -0.000571403060   0.091053445610  -0.139189471317
90  0.086012341993  0.086012341993  0.004552834190  -0.000113005690   0.090452170492  -0.120813949236
91  0.086012740591  0.086012740591  0.004555106341  -0.000113968448   0.090453878484  -0.120849579663
92  0.086197050509  0.086197050509  0.004098694784  -0.000042521673   0.090253223620  -0.110374148991
93  0.086217680011  0.086217680011  0.007824068604  -0.000080454540   0.093961294074  -0.210714579728
94  0.086219594579  0.086219594579  0.004087572051  -0.000043418869   0.090263747762  -0.110047069905
95  0.086279430161  0.086279430161  0.004076893942  -0.000047407687   0.090308916415  -0.109647962270
96  0.086296830741  0.086296830741  0.004014545551  -0.000033557002   0.090277819290  -0.108328271798
97  0.086328556732  0.086328556732  0.007652701102  -0.000096680276   0.093884577558  -0.205609905099
98  0.086518480142  0.086518480142  0.007608468855  -0.000081505052   0.094045443944  -0.204819222823
99  0.086893380340  0.086893380340  0.007771178392  -0.000354887031   0.094309671700  -0.201807670732
100  0.086909080629  0.086909080629  0.004125279159  -0.000006777137   0.091027582651  -0.112070205923
101  0.086915773832  0.086915773832  0.004285666210  -0.000015292476   0.091186147566  -0.116202847835
102  0.086923630773  0.086923630773  0.004145283190  -0.000007568950   0.091061345013  -0.112592997263
103  0.086939040506  0.086939040506  0.004425762743  -0.000046614229   0.091318189020  -0.119162761877
104  0.086955740404  0.086955740404  0.007644484962  -0.000284765963   0.094315459403  -0.200268257576
105  0.087004717564  0.087004717564  0.007654513315  -0.000441680513   0.094217550366  -0.196271278515
106  0.087088149870  0.087088149870  0.004869115659  -0.000001407383   0.091955858146  -0.132457156982
107  0.087140858027  0.087140858027  0.004542370612  -0.000067120642   0.091616107997  -0.121777817039
108  0.087141962758  0.087141962758  0.004527320085  -0.000063647078   0.091605635765  -0.121462791660
109  0.087161046364  0.087161046364  0.007280312502  -0.000449473173   0.093991885694  -0.185876701327
110  0.087230242215  0.087230242215  0.004368141617  -0.000039333643   0.091559050189  -0.117792925298
111  0.087278635923  0.087278635923  0.003925604315  -0.000025326368   0.091178913870  -0.106132023320
112  0.087283016030  0.087283016030  0.003921718176  -0.000027679333   0.091177054873  -0.105962248577
113  0.087316388479  0.087316388479  0.004016721379  -0.000023533324   0.091309576533  -0.108660237429
114  0.087321411457  0.087321411457  0.004004494174  -0.000021469080   0.091304436551  -0.108383689027
115  0.087422416060  0.087422416060  0.007647548156  -0.000283087088   0.094786877128  -0.200397295921
116  0.087458983077  0.087458983077  0.007574784052  -0.000309509345   0.094724257783  -0.197698296152
117  0.087483152416  0.087483152416  0.007492177910  -0.000531399393   0.094443930934  -0.189412528553
118  0.087487640204  0.087487640204  0.004305404296  -0.000041466769   0.091751577731  -0.116027709622
119  0.087518880253  0.087518880253  0.007489273456  -0.000332244730   0.094675908979  -0.194752771475
120  0.087552929097  0.087552929097  0.007398630154  -0.000470808251   0.094480751000  -0.188515732933
121  0.087576787371  0.087576787371  0.004096167121  -0.000003918175   0.091669036316  -0.111355822948
122  0.087586262911  0.087586262911  0.007302650761  -0.000558858455   0.094330055217  -0.183508029971
123  0.087642910109  0.087642910109  0.004240856455  -0.000163865095   0.091719901469  -0.110940642715
124  0.087655745017  0.087655745017  0.004222815988  -0.000160288684   0.091718272321  -0.110547055488
125  0.087670337120  0.087670337120  0.007030648149  -0.000678588620   0.094022396649  -0.172848432671
126  0.087694903683  0.087694903683  0.007083981755  -0.001048294220   0.093730591218  -0.164239507781
127  0.087912043784  0.087912043784  0.006951275427  -0.000617581307   0.094245737905  -0.172348684194
128  0.087954029747  0.087954029747  0.007385428324  -0.000526668476   0.094812789595  -0.186636457726
129  0.087965819044  0.087965819044  0.007438832990  -0.000509614919   0.094895037115  -0.188553724614
130  0.087979475898  0.087979475898  0.007419676428  -0.000507753598   0.094891398727  -0.188083096886
131  0.088131797823  0.088131797823  0.007242487620  -0.000624329230   0.094749956212  -0.180089355210
132  0.088158132683  0.088158132683  0.007110803244  -0.000546625331   0.094722310596  -0.178620470864
133  0.088187964012  0.088187964012  0.007360208356  -0.000357910815   0.095190261554  -0.190542319315
134  0.088197689888  0.088197689888  0.007363608825  -0.000783837468   0.094777461245  -0.179044790301
135  0.088223093932  0.088223093932  0.007383212730  -0.000854391219   0.094751915442  -0.177658373653
136  0.088468188383  0.088468188383  0.006644745778  -0.000560962497   0.094551971664  -0.165548260366
137  0.088477141898  0.088477141898  0.006622219649  -0.000581516663   0.094517844884  -0.164375985227
138  0.088634118014  0.088634118014  0.006321255050  -0.000424211763   0.094531161300  -0.160466803677
139  0.088663614887  0.088663614887  0.005582307841  -0.000129253707   0.094116669022  -0.148385237268
140  0.088672377516  0.088672377516  0.005477021051  -0.000136183126   0.094013215441  -0.145331677101
141  0.088732735641  0.088732735641  0.006734241620  -0.000711902981   0.094755074280  -0.163876265642
142  0.088771641850  0.088771641850  0.005659541429  -0.000344046533   0.094087136747  -0.144642057833
143  0.088870133413  0.088870133413  0.005556597679  -0.000283080617   0.094143650475  -0.143499782197
144  0.088893363029  0.088893363029  0.005360603996  -0.000299679394   0.093954287631  -0.137714843710
145  0.089062134973  0.089062134973  0.006446583438  -0.000177678451   0.095331039960  -0.170585681164
146  0.089128500011  0.089128500011  0.005399862887  -0.000502497231   0.094025865667  -0.133264175827
147  0.089217472759  0.089217472759  0.005666628534  -0.000277936589   0.094606164705  -0.146633851999
148  0.089241391252  0.089241391252  0.005310196725  -0.000273464001   0.094278123976  -0.137056548862
149  0.089272333807  0.089272333807  0.005599585960  -0.000606543754   0.094265376013  -0.135867668671
150  0.089316830605  0.089316830605  0.005447391593  -0.000207465446   0.094556756751  -0.142585726336
151  0.089338819414  0.089338819414  0.005329409226  -0.000167545953   0.094500682687  -0.140461526269
152  0.089361843553  0.089361843553  0.005201451961  -0.000181942317   0.094381353197  -0.136587884713
153  0.089414501034  0.089414501034  0.004744239993  -0.000086842935   0.094071898091  -0.126734294293
154  0.089458982877  0.089458982877  0.005096645947  -0.000102906327   0.094452722497  -0.135886646290
155  0.089506874838  0.089506874838  0.005040753229  -0.000072321661   0.094475306406  -0.135197978776
156  0.089516762950  0.089516762950  0.004969189599  -0.000058552172   0.094427400377  -0.133625319269
157  0.089529364351  0.089529364351  0.005074441767  -0.000089689272   0.094514116846  -0.135642094033
158  0.089560600246  0.089560600246  0.004900618852  -0.000131914812   0.094329304287  -0.129763113122
159  0.089573731966  0.089573731966  0.005106957272  -0.000147320607   0.094533368631  -0.134958657141
160  0.089578296839  0.089578296839  0.005111169133  -0.000125099979   0.094564365993  -0.135677922178
161  0.089631534669  0.089631534669  0.005134353787  -0.000116569686   0.094649318770  -0.136540930292
162  0.089654325846  0.089654325846  0.005027018658  -0.000152661826   0.094528682677  -0.132638073484
163  0.089663077281  0.089663077281  0.004962445876  -0.000119763234   0.094505759922  -0.131776174434
164  0.089679472450  0.089679472450  0.004917936039  -0.000064531166   0.094532877323  -0.132067941350
165  0.089685696863  0.089685696863  0.004786595352  -0.000050923282   0.094421368933  -0.128864266950
166  0.089699468034  0.089699468034  0.004783393333  -0.000080006752   0.094402854615  -0.127985733619
167  0.089703740129  0.089703740129  0.004796247205  -0.000073373973   0.094426613361  -0.128515992650
168  0.089720742894  0.089720742894  0.004862607363  -0.000073032781   0.094510317477  -0.130331029797
169  0.089741604996  0.089741604996  0.005082190459  -0.000091965562   0.094731829893  -0.135791005773
170  0.089756936356  0.089756936356  0.005161618490  -0.000057688007   0.094860866839  -0.138885093930
171  0.089773322765  0.089773322765  0.005332532867  -0.000156177527   0.094949678105  -0.140855875702
172  0.089786463169  0.089786463169  0.005056685157  -0.000073169872   0.094769978453  -0.135608427813
173  0.089790413929  0.089790413929  0.005139473490  -0.000140865380   0.094789022039  -0.136019124727
174  0.089807371513  0.089807371513  0.004877459982  -0.000051148407   0.094633683088  -0.131330694793
175  0.089810484487  0.089810484487  0.005158169246  -0.000154569758   0.094814083975  -0.136154947113
176  0.089824038586  0.089824038586  0.004828910554  -0.000065725293   0.094587223847  -0.129612939412
177  0.089837663354  0.089837663354  0.005413360009  -0.000254454567   0.094996568796  -0.140381039543
178  0.089875072787  0.089875072787  0.005100120718  -0.000121493482   0.094853700022  -0.135475417155
179  0.089892412532  0.089892412532  0.005280978000  -0.000271173081   0.094902217450  -0.136323805554
180  0.089916037696  0.089916037696  0.005160971995  -0.000196650164   0.094880359527  -0.135086147072
181  0.089919097333  0.089919097333  0.005059745901  -0.000195570374   0.094783272859  -0.132361025925
182  0.089949411024  0.089949411024  0.005085438407  -0.000228037360   0.094806812071  -0.132176682860
183  0.089965656950  0.089965656950  0.004682387232  -0.000084792172   0.094563252010  -0.125106998225
184  0.089978880298  0.089978880298  0.004696123972  -0.000050839926   0.094624164345  -0.126404682312
185  0.089986809599  0.089986809599  0.004830813138  -0.000121300576   0.094696322160  -0.128152430116
186  0.089995288096  0.089995288096  0.004720117213  -0.000073024636   0.094642380673  -0.126453894940
187  0.090006055077  0.090006055077  0.004679630120  -0.000051346752   0.094634338446  -0.125942070046
188  0.090025450617  0.090025450617  0.004719019231  -0.000117645809   0.094626824039  -0.125209812734
189  0.090030866554  0.090030866554  0.004584815473  -0.000026752758   0.094588929269  -0.124031267776
190  0.090045797964  0.090045797964  0.004995379162  -0.000216267511   0.094824909616  -0.130046318797
191  0.090080766555  0.090080766555  0.004961502602  -0.000142782978   0.094899486179  -0.131124107173
192  0.090092584257  0.090092584257  0.004703784280  -0.000147601701   0.094648766835  -0.123980106618
193  0.090101708407  0.090101708407  0.004729594213  -0.000130954835   0.094700347786  -0.125135415580
194  0.090109710076  0.090109710076  0.004796754828  -0.000123470787   0.094782994116  -0.127166601335
195  0.090160898565  0.090160898565  0.004649594140  -0.000024234715   0.094786257990  -0.125862505467
196  0.090210700961  0.090210700961  0.004830687473  -0.000136917710   0.094904470724  -0.127724046525
197  0.090239200167  0.090239200167  0.005592939856  -0.000147628920   0.095684511104  -0.148174534007
198  0.090262165084  0.090262165084  0.004818816060  -0.000076141831   0.095004839312  -0.129054805510
199  0.090299120548  0.090299120548  0.004925584232  -0.000143590478   0.095081114302  -0.130124744834
200  0.090327864842  0.090327864842  0.004685048030  -0.000055191550   0.094957721323  -0.125984876638
201  0.090331564873  0.090331564873  0.004456967592  -0.000038437886   0.094750094579  -0.120234379239
202  0.090357337747  0.090357337747  0.004450786455  -0.000057423918   0.094750700284  -0.119549545328
203  0.090380385217  0.090380385217  0.004462041320  -0.000063004848   0.094779421690  -0.119703941068
204  0.090393429055  0.090393429055  0.004629011518  -0.000134766583   0.094887673989  -0.122294696604
205  0.090413954928  0.090413954928  0.004529359315  -0.000097376198   0.094845938045  -0.120600465391
206  0.090429302347  0.090429302347  0.004727615933  -0.000101365398   0.095055552882  -0.125886753811
207  0.090443538169  0.090443538169  0.004941053457  -0.000225899742   0.095158691885  -0.128305933815
208  0.090485548393  0.090485548393  0.004790751138  -0.000218037666   0.095058261865  -0.124429935371
209  0.090496925098  0.090496925098  0.004946388067  -0.000214897530   0.095228415635  -0.128750481590
210  0.090520278819  0.090520278819  0.004774930377  -0.000189158562   0.095106050633  -0.124785271147
211  0.090551597174  0.090551597174  0.004654475939  -0.000125598714   0.095080474399  -0.123237089718
212  0.090565830040  0.090565830040  0.004596508621  -0.000104084607   0.095058254054  -0.122245146819
213  0.090598404154  0.090598404154  0.004608430895  -0.000078961100   0.095127873949  -0.123253214385
214  0.090608504303  0.090608504303  0.004539576262  -0.000059636741   0.095088443825  -0.121905426296
215  0.090627017393  0.090627017393  0.004608006218  -0.000065189578   0.095169834032  -0.123616400715
216  0.090672102975  0.090672102975  0.004619145536  -0.000024146385   0.095267102126  -0.125036359898
217  0.090689246025  0.090689246025  0.004750211246  -0.000241122024   0.095198335246  -0.122698630450
218  0.090703705870  0.090703705870  0.004208617455  -0.000030314544   0.094882008781  -0.113697471840
219  0.090714760094  0.090714760094  0.004636612725  -0.000199720227   0.095151652591  -0.120734056496
220  0.090727826001  0.090727826001  0.004623455923  -0.000133481396   0.095217800528  -0.122178492827
221  0.090737361431  0.090737361431  0.004469471498  -0.000061957217   0.095144875713  -0.119934634115
222  0.090741382996  0.090741382996  0.004456397982  -0.000082713632   0.095115067346  -0.119014074324
223  0.090752846364  0.090752846364  0.004162535448  -0.000063925229   0.094851456583  -0.111528922111
224  0.090757341252  0.090757341252  0.004361046734  -0.000116992204   0.095001395782  -0.115486665445
225  0.090772167032  0.090772167032  0.004288674639  -0.000037332979   0.095023508691  -0.115684958431
226  0.090789054382  0.090789054382  0.004340199994  -0.000062089209   0.095067165168  -0.116413383818
227  0.090794814906  0.090794814906  0.004230924725  -0.000067391024   0.094958348607  -0.113295580947
228  0.090799380500  0.090799380500  0.004480804419  -0.000158299690   0.095121885229  -0.117621405166
229  0.090804211261  0.090804211261  0.004492611676  -0.000133372925   0.095163450011  -0.118620989326
230  0.090876099455  0.090876099455  0.004305694721  -0.000023101249   0.095158692927  -0.116535364002
231  0.090926489282  0.090926489282  0.004383435344  -0.000302813668   0.095007110958  -0.111039428665
232  0.090938725997  0.090938725997  0.004726152429  -0.000061940987   0.095602937439  -0.126919723228
233  0.090997461839  0.090997461839  0.003935870103  -0.000027273156   0.094906058785  -0.106358394941
234  0.091006934448  0.091006934448  0.003982601705  -0.000030777841   0.094958758312  -0.107534659898
235  0.091023370737  0.091023370737  0.004664257301  -0.000081689822   0.095605938217  -0.124698076712
236  0.091099184329  0.091099184329  0.004559948801  -0.000026635285   0.095632497844  -0.123357807406
237  0.091127856081  0.091127856081  0.004595126112  -0.000057829984   0.095665152209  -0.123466179848
238  0.091146677763  0.091146677763  0.004659591780  -0.000101879432   0.095704390112  -0.124021733801
239  0.091180028571  0.091180028571  0.004585763038  -0.000074066945   0.095691724664  -0.122769567060
240  0.091193134619  0.091193134619  0.004501757115  -0.000094592651   0.095600299083  -0.119925115098
241  0.091207721396  0.091207721396  0.004398742570  -0.000088736943   0.095517727023  -0.117281287119
242  0.091242950310  0.091242950310  0.004198223469  -0.000040835481   0.095400338299  -0.113128347521
243  0.091269261070  0.091269261070  0.004165458161  -0.000061905930   0.095372813301  -0.111663401187
244  0.091287770671  0.091287770671  0.004353933135  -0.000069496043   0.095572207763  -0.116585531484
245  0.091311939133  0.091311939133  0.003797318085  -0.000052405585   0.095056851632  -0.101904311979
246  0.091322809717  0.091322809717  0.004353822675  -0.000105735587   0.095570896805  -0.115596396990
247  0.091338538722  0.091338538722  0.004039610478  -0.000049130082   0.095329019117  -0.108586558227
248  0.091358160066  0.091358160066  0.004245087081  -0.000118660838   0.095484586309  -0.112285835066
249  0.091373530763  0.091373530763  0.004197378964  -0.000115464116   0.095455445611  -0.111074617695
250  0.091394872405  0.091394872405  0.004117461041  -0.000028175460   0.095484157985  -0.111275185652
251  0.091433349629  0.091433349629  0.004013452404  -0.000056937576   0.095389864457  -0.107662307587
252  0.091447649639  0.091447649639  0.004019947572  -0.000037068581   0.095430528630  -0.108379713384
253  0.091459639423  0.091459639423  0.004030272092  -0.000105193695   0.095384717819  -0.106806878271
254  0.091491877294  0.091491877294  0.004130653234  -0.000023389496   0.095599141032  -0.111764396485
255  0.091520779187  0.091520779187  0.004476745354  -0.000048162069   0.095949362471  -0.120507951180
256  0.091541741872  0.091541741872  0.004152588046  -0.000064897749   0.095629432169  -0.111231775746
257  0.091560401005  0.091560401005  0.004462992471  -0.000059961869   0.095963431607  -0.119812626924
258  0.091577670484  0.091577670484  0.004225840305  -0.000053978921   0.095749531868  -0.113522188870
259  0.091604370989  0.091604370989  0.004276515441  -0.000111802144   0.095769084285  -0.113327679400
260  0.091624793653  0.091624793653  0.004370208895  -0.000068512667   0.095926489881  -0.117055176752
261  0.091640710521  0.091640710521  0.004438800899  -0.000108650450   0.095970860970  -0.117829455929
262  0.091665003140  0.091665003140  0.007018042393  -0.000103357059   0.098579688473  -0.188158268484
263  0.091678517931  0.091678517931  0.004082902513  -0.000006650970   0.095754769473  -0.110920511217
264  0.091681590911  0.091681590911  0.004113075495  -0.000020453199   0.095774213207  -0.111365982351
