#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.071508567802  0.071508567802  0.007513482125  -0.000036199932   0.078985849995  -0.203467316676
1  0.072216860546  0.072216860546  0.007206113506  -0.000678763335   0.078744210717  -0.177618336447
2  0.072270612300  0.072270612300  0.007245216535  -0.000721687811   0.078794141025  -0.177514349527
3  0.072361046406  0.072361046406  0.007138646100  -0.000799737559   0.078699954947  -0.172490575891
4  0.074454702469  0.074454702469  0.007788972328  -0.000049312371   0.082194362426  -0.210606982936
5  0.075040203973  0.075040203973  0.007582659653  -0.000558440981   0.082064422645  -0.191138823979
6  0.075163696426  0.075163696426  0.007534306538  -0.000659424694   0.082038578270  -0.187075159815
7  0.076200187925  0.076200187925  0.007033484282  -0.001419208766   0.081814463442  -0.152772296783
8  0.077199641239  0.077199641239  0.007600273909  -0.000151378358   0.084648536789  -0.202694876389
9  0.077220787728  0.077220787728  0.007558911325  -0.000153623039   0.084626076013  -0.201508261649
10  0.077537349534  0.077537349534  0.007281737092  -0.000287659505   0.084531427121  -0.190318642855
11  0.077803598818  0.077803598818  0.005857491337  -0.000181064251   0.083480025904  -0.154463528018
12  0.077830108592  0.077830108592  0.005973573443  -0.000186689232   0.083616992803  -0.157469221022
13  0.077918084928  0.077918084928  0.004963989250  -0.000316557997   0.082565516181  -0.126463110801
14  0.077971247361  0.077971247361  0.004406452328  -0.000024013881   0.082353685808  -0.119252285560
15  0.078172105531  0.078172105531  0.006227628633  -0.000470939849   0.083928794316  -0.156647561180
16  0.078215665002  0.078215665002  0.007042296849  -0.000744269466   0.084513692385  -0.171378142322
17  0.078239189940  0.078239189940  0.006027848325  -0.000407295997   0.083859742267  -0.152943097617
18  0.078290330916  0.078290330916  0.007763961165  -0.000062037481   0.085992254601  -0.209580126142
19  0.078388523709  0.078388523709  0.007399515095  -0.001022496603   0.084765542201  -0.173527600988
20  0.078527561790  0.078527561790  0.006374706414  -0.000748597318   0.084153670886  -0.153094305055
21  0.078803600004  0.078803600004  0.007694463760  -0.000497192734   0.086000871030  -0.195847820792
22  0.078913439799  0.078913439799  0.007676179253  -0.000584456412   0.086005162640  -0.192975706913
23  0.079379632653  0.079379632653  0.005113175042  -0.000005985660   0.084486822035  -0.138973773152
24  0.079386925039  0.079386925039  0.005101822806  -0.000006884278   0.084481863568  -0.138640410273
25  0.079603323559  0.079603323559  0.005071213685  -0.000011255303   0.084663281941  -0.137688551510
26  0.079624666905  0.079624666905  0.006294484586  -0.000647498072   0.085271653418  -0.153662408822
27  0.079624842841  0.079624842841  0.006164992913  -0.000582256185   0.085207579569  -0.151914082197
28  0.079759598425  0.079759598425  0.005159913444  -0.000012765813   0.084906746057  -0.140061093070
29  0.079900904221  0.079900904221  0.005096031619  -0.000004118777   0.084992817063  -0.138558077109
30  0.079901669416  0.079901669416  0.005090049462  -0.000002617003   0.084989101875  -0.138436159613
31  0.079981214353  0.079981214353  0.005461129968  -0.000403507078   0.085038837244  -0.137624999516
32  0.080306426087  0.080306426087  0.007829639564  -0.000142384913   0.087993680738  -0.209180961233
33  0.080338589573  0.080338589573  0.007865945036  -0.000145571670   0.088058962939  -0.210082167812
34  0.080617865612  0.080617865612  0.007739516032  -0.000332553587   0.088024828057  -0.201553817872
35  0.080929596109  0.080929596109  0.006285793610  -0.000473027899   0.086742361821  -0.158173492882
36  0.081096792144  0.081096792144  0.004499385719  -0.000033019536   0.085563158326  -0.121536076735
37  0.081118232604  0.081118232604  0.007334412875  -0.000729053121   0.087723592358  -0.179741086406
38  0.081164766549  0.081164766549  0.007577522794  -0.000800932811   0.087941356531  -0.184400500648
39  0.081294417472  0.081294417472  0.004511779561  -0.000176804643   0.085629392390  -0.117960736467
40  0.081341294760  0.081341294760  0.004499661367  -0.000216718193   0.085624237934  -0.116544879891
41  0.081443510774  0.081443510774  0.007364941203  -0.000968259422   0.087840192555  -0.174062666618
42  0.081500197547  0.081500197547  0.007341242577  -0.000989017824   0.087852422301  -0.172852928652
43  0.081667048455  0.081667048455  0.005783385707  -0.000664119658   0.086786314504  -0.139302396180
44  0.082295832439  0.082295832439  0.004634781576  -0.000005261354   0.086925352661  -0.125975726574
45  0.082344747117  0.082344747117  0.004965022619  -0.000051112237   0.087258657499  -0.133714380973
46  0.082383612813  0.082383612813  0.005147788447  -0.000103024852   0.087428376408  -0.137275080079
47  0.082433186612  0.082433186612  0.004613962502  -0.000059954238   0.086987194877  -0.123920940486
48  0.082448321813  0.082448321813  0.006441364116  -0.000042926978   0.088846758951  -0.174110432339
49  0.082546878556  0.082546878556  0.004833434463  -0.000141056035   0.087239256983  -0.127686186337
50  0.082552376886  0.082552376886  0.005035349456  -0.000145990639   0.087441735704  -0.133046298524
51  0.082610767439  0.082610767439  0.006353946903  -0.000095088744   0.088869625598  -0.170312292915
52  0.082638690656  0.082638690656  0.006423461591  -0.000242058991   0.088820093256  -0.168204618718
53  0.082661417400  0.082661417400  0.006327484616  -0.000246284533   0.088742617483  -0.165477967955
54  0.082693033738  0.082693033738  0.005101011971  -0.000010780786   0.087783264923  -0.138512316869
55  0.082745301265  0.082745301265  0.005591195233  -0.000131505655   0.088204990843  -0.148565796973
56  0.082801436379  0.082801436379  0.005128441029  -0.000008094091   0.087921783317  -0.139331808672
57  0.082818823470  0.082818823470  0.006064065339  -0.000289005570   0.088593883239  -0.157147461406
58  0.082907144484  0.082907144484  0.006680328562  -0.000377571685   0.089209901361  -0.171506838490
59  0.082948104221  0.082948104221  0.005262315463  -0.000011390765   0.088199028920  -0.142885012349
60  0.082956372079  0.082956372079  0.005155585153  -0.000012616386   0.088099340846  -0.139947380285
61  0.082966337790  0.082966337790  0.007130508175  -0.000063625795   0.090033220171  -0.192299763210
62  0.082980776386  0.082980776386  0.005659902554  -0.000425080409   0.088215598532  -0.142446839337
63  0.083012251383  0.083012251383  0.006302576219  -0.000305738978   0.089009088624  -0.163182336909
64  0.083038394207  0.083038394207  0.006311918743  -0.000320693152   0.089029619797  -0.163029636039
65  0.083342030329  0.083342030329  0.007200837007  -0.000388871578   0.090153995758  -0.185363116094
66  0.083419826690  0.083419826690  0.007197773782  -0.000456027609   0.090161572863  -0.183452351797
67  0.083905702863  0.083905702863  0.006397967219  -0.000045995862   0.090257674220  -0.172846033378
68  0.083911530861  0.083911530861  0.005235589622  -0.000116629357   0.089030491125  -0.139294075342
69  0.083963971385  0.083963971385  0.004335231779  -0.000043283490   0.088255919675  -0.116789921681
70  0.083978410062  0.083978410062  0.004410447925  -0.000071707654   0.088317150332  -0.118063197002
71  0.084097291928  0.084097291928  0.007149749918  -0.001106374058   0.090140667788  -0.164448717883
72  0.084118198104  0.084118198104  0.004345529382  -0.000086464435   0.088377263050  -0.115895119886
73  0.084241024640  0.084241024640  0.004317957467  -0.000038583069   0.088520399038  -0.116447768493
74  0.084266976955  0.084266976955  0.004579928787  -0.000132358246   0.088714547495  -0.121024621001
75  0.084346450986  0.084346450986  0.005425762083  -0.000324944510   0.089447268559  -0.138800387303
76  0.084391409339  0.084391409339  0.005249034134  -0.000335632793   0.089304810681  -0.133700529260
77  0.084397710737  0.084397710737  0.005382744473  -0.000237807220   0.089542647990  -0.140000945565
78  0.084540911885  0.084540911885  0.005146897700  -0.000273858333   0.089413951252  -0.132602223436
79  0.084563483689  0.084563483689  0.004774195037  -0.000190976547   0.089146702179  -0.124715791614
80  0.084589867013  0.084589867013  0.004736836089  -0.000117606274   0.089209096828  -0.125695710187
81  0.084625294692  0.084625294692  0.005589303239  -0.000358805419   0.089855792512  -0.142329168375
82  0.084662126584  0.084662126584  0.007356370585  -0.000338170088   0.091680327081  -0.190975061003
83  0.084682548927  0.084682548927  0.004794249917  -0.000017889074   0.089458909770  -0.129971465452
84  0.084807028697  0.084807028697  0.007309877786  -0.000432371644   0.091684534839  -0.187146570653
85  0.084897570772  0.084897570772  0.004047592931  -0.000031138661   0.088914025042  -0.109293343719
86  0.084929241166  0.084929241166  0.004965996243  -0.000106101200   0.089789136209  -0.132244547987
87  0.084972406282  0.084972406282  0.004012095868  -0.000027721829   0.088956780321  -0.108420395725
88  0.084986801615  0.084986801615  0.005054451439  -0.000147075476   0.089894177578  -0.133536570286
89  0.084995459850  0.084995459850  0.003909935047  -0.000059666003   0.088845728893  -0.104771211051
90  0.085101039662  0.085101039662  0.003875547815  -0.000041259960   0.088935327518  -0.104336340546
91  0.085108047238  0.085108047238  0.003866157082  -0.000046548487   0.088927655834  -0.103936897338
92  0.085128070480  0.085128070480  0.004617654220  -0.000010961030   0.089734763670  -0.125354571063
93  0.085337128563  0.085337128563  0.006596746886  -0.000263650247   0.091670225202  -0.172332425881
94  0.085362023180  0.085362023180  0.006228900955  -0.000302041490   0.091288882645  -0.161278143633
95  0.085429779211  0.085429779211  0.005158219833  -0.000069165049   0.090518833994  -0.138480305329
96  0.085448702751  0.085448702751  0.005135239234  -0.000032764892   0.090551177093  -0.138845470305
97  0.085452192930  0.085452192930  0.005908271142  -0.000311189782   0.091049274290  -0.152304419716
98  0.085511635480  0.085511635480  0.005053650911  -0.000145003365   0.090420283025  -0.133571171830
99  0.085523952518  0.085523952518  0.005871748158  -0.000657515909   0.090738184767  -0.141886559401
100  0.085525387033  0.085525387033  0.004535679341  -0.000051169466   0.090009896908  -0.122029792003
101  0.085533835429  0.085533835429  0.004641962956  -0.000071661342   0.090104137042  -0.124364305324
102  0.085560672971  0.085560672971  0.006015567065  -0.000332440270   0.091243799767  -0.154645836475
103  0.085643286535  0.085643286535  0.005238149202  -0.000173052367   0.090708383371  -0.137828376031
104  0.085674097662  0.085674097662  0.005139581171  -0.000184606124   0.090629072710  -0.134831808009
105  0.085749661389  0.085749661389  0.005113508958  -0.000026182484   0.090836987862  -0.138433275596
106  0.085762375731  0.085762375731  0.005304967862  -0.000242336530   0.090825007064  -0.137761286242
107  0.085770440590  0.085770440590  0.005082403342  -0.000020106761   0.090832737172  -0.137752177200
108  0.085915918792  0.085915918792  0.004579681795  -0.000019870382   0.090475730205  -0.124078852284
109  0.085993885898  0.085993885898  0.005307369574  -0.000150348575   0.091150906897  -0.140329761215
110  0.086004352549  0.086004352549  0.006338765730  -0.000559459177   0.091783659102  -0.157263022343
111  0.086024905920  0.086024905920  0.004854880983  -0.000234210198   0.090645576705  -0.125734921007
112  0.086033057567  0.086033057567  0.005281940071  -0.000165324824   0.091149672814  -0.139230264121
113  0.086054461770  0.086054461770  0.004875658555  -0.000288504916   0.090641615409  -0.124822872528
114  0.086110000566  0.086110000566  0.004597723848  -0.000029743553   0.090677980862  -0.124301139001
115  0.086148342974  0.086148342974  0.004724086284  -0.000088203751   0.090784225507  -0.126148853963
116  0.086150973341  0.086150973341  0.004861772592  -0.000034718166   0.090978027768  -0.131350908813
117  0.086167034445  0.086167034445  0.006408946891  -0.000671045945   0.091904935391  -0.156136317801
118  0.086186663638  0.086186663638  0.004851759394  -0.000057450356   0.090980972676  -0.130459860952
119  0.086331695373  0.086331695373  0.005753163675  -0.000051247666   0.092033611382  -0.155157117283
120  0.086386555407  0.086386555407  0.004900315564  -0.000252758968   0.091034112003  -0.126466521556
121  0.086416669798  0.086416669798  0.005606412592  -0.000173655407   0.091849426983  -0.147832928858
122  0.086436456940  0.086436456940  0.005698286305  -0.000194580278   0.091940162967  -0.149763546192
123  0.086522102973  0.086522102973  0.005269947082  -0.000071199029   0.091720851026  -0.141465212765
124  0.086538278280  0.086538278280  0.005609012560  -0.000112403887   0.092034886954  -0.149570417265
125  0.086599406151  0.086599406151  0.005265955112  -0.000108363321   0.091756997941  -0.140345293243
126  0.086765019601  0.086765019601  0.005497272434  -0.000161306501   0.092100985533  -0.145199103382
127  0.086795027260  0.086795027260  0.005181307264  -0.000163829322   0.091812505202  -0.136532599270
128  0.086799534773  0.086799534773  0.005490797101  -0.000201072267   0.092089259607  -0.143940818346
129  0.086806147025  0.086806147025  0.005247332656  -0.000313552697   0.091739926984  -0.134255059983
130  0.086875365474  0.086875365474  0.005252188464  -0.000100420723   0.092027133215  -0.140186812700
131  0.086893890062  0.086893890062  0.005125420037  -0.000057630229   0.091961679870  -0.137901655573
132  0.086900048064  0.086900048064  0.005908434416  -0.000441247056   0.092367235424  -0.148769822123
133  0.087051554146  0.087051554146  0.004868879965  -0.000046733806   0.091873700305  -0.131217348000
134  0.087070391425  0.087070391425  0.004956162361  -0.000028602656   0.091997951131  -0.134085798160
135  0.087114901662  0.087114901662  0.004672360496  -0.000119504338   0.091667757821  -0.123889590077
136  0.087159427149  0.087159427149  0.004521264423  -0.000164683870   0.091516007701  -0.118548656051
137  0.087216794304  0.087216794304  0.005350897250  -0.000541338522   0.092026353032  -0.130874826376
138  0.087532397085  0.087532397085  0.004700693025  -0.000056034818   0.092177055292  -0.126387652345
139  0.087567146349  0.087567146349  0.005434658875  -0.000066488546   0.092935316677  -0.146075430068
140  0.087585079524  0.087585079524  0.004298612929  -0.000063872695   0.091819819759  -0.115233210427
141  0.087613567558  0.087613567558  0.004310831059  -0.000060956305   0.091863442312  -0.115645041882
142  0.087656902379  0.087656902379  0.004185769057  -0.000103771064   0.091738900373  -0.111076880207
143  0.087845237088  0.087845237088  0.005449248042  -0.000234257687   0.093060227444  -0.141907188554
144  0.087876119182  0.087876119182  0.005290126346  -0.000158781055   0.093007464473  -0.139631089245
145  0.087956972334  0.087956972334  0.005064654443  -0.000140484287   0.092881142489  -0.133993563772
146  0.087978138617  0.087978138617  0.004827368867  -0.000176949355   0.092628558128  -0.126544425495
147  0.087992636670  0.087992636670  0.004718750377  -0.000167243909   0.092544143139  -0.123852863124
148  0.088048625776  0.088048625776  0.005357858070  -0.000032254087   0.093374229759  -0.144917140216
149  0.088101147359  0.088101147359  0.004358417876  -0.000129683495   0.092329881740  -0.115069782715
150  0.088143378877  0.088143378877  0.004842997608  -0.000272552860   0.092713823625  -0.124368200217
151  0.088149803808  0.088149803808  0.005154383076  -0.000315477301   0.092988709582  -0.131673400589
152  0.088174681197  0.088174681197  0.005782662545  -0.000419276305   0.093538067437  -0.145945248331
153  0.088451964139  0.088451964139  0.006112543998  -0.000054516073   0.094509992064  -0.164847421077
154  0.088518213545  0.088518213545  0.005155227231  -0.000036388070   0.093637052706  -0.139290779946
155  0.088564499488  0.088564499488  0.005056950890  -0.000053948257   0.093567502121  -0.136138705827
156  0.088597945002  0.088597945002  0.004419905368  -0.000034843122   0.092983007247  -0.119323682787
157  0.088624744093  0.088624744093  0.004538335091  -0.000061557529   0.093101521656  -0.121819384970
158  0.088701065936  0.088701065936  0.004560087522  -0.000070929985   0.093190223473  -0.122156261414
159  0.088711883842  0.088711883842  0.004573349193  -0.000096798622   0.093188434412  -0.121813208202
160  0.088722475701  0.088722475701  0.005361468433  -0.000208512056   0.093875432078  -0.140219157170
161  0.088738216676  0.088738216676  0.006138679160  -0.000296094493   0.094580801343  -0.158984908404
162  0.088747604667  0.088747604667  0.005278407361  -0.000320511137   0.093705500891  -0.134911297305
163  0.088792621185  0.088792621185  0.006149684646  -0.000345880871   0.094596424960  -0.157929626041
164  0.088926647301  0.088926647301  0.005414136183  -0.000154057741   0.094186725742  -0.143134098500
165  0.088936395346  0.088936395346  0.005264065892  -0.000128658224   0.094071803014  -0.139741632208
166  0.089002882576  0.089002882576  0.005755253529  -0.000079795800   0.094678340305  -0.154437150473
167  0.089052493742  0.089052493742  0.005433259059  -0.000125529022   0.094360223779  -0.144430765112
168  0.089058291058  0.089058291058  0.005945076086  -0.000530398443   0.094472968702  -0.147340959226
169  0.089075297207  0.089075297207  0.005218079510  -0.000202117840   0.094091258877  -0.136491339374
170  0.089086464976  0.089086464976  0.005725858330  -0.000162401636   0.094649921670  -0.151389445482
171  0.089133099738  0.089133099738  0.005249593790  -0.000120475012   0.094262218517  -0.139570502722
172  0.089145201309  0.089145201309  0.005040063988  -0.000101753155   0.094083512142  -0.134378351402
173  0.089153835012  0.089153835012  0.005000133353  -0.000069570643   0.094084397721  -0.134167514109
174  0.089164160983  0.089164160983  0.004938833840  -0.000109778995   0.093993215827  -0.131405343002
175  0.089171976188  0.089171976188  0.004517034920  -0.000069194742   0.093619816366  -0.121031958221
176  0.089255245792  0.089255245792  0.005728572648  -0.000133292101   0.094850526340  -0.152255417095
177  0.089295581469  0.089295581469  0.004565721488  -0.000270610079   0.093590692878  -0.116875994581
178  0.089346393465  0.089346393465  0.005769401665  -0.000206397042   0.094909398088  -0.151377144003
179  0.089446856703  0.089446856703  0.005650942469  -0.000190870949   0.094906928223  -0.148576190157
180  0.089464689300  0.089464689300  0.005622237274  -0.000172303404   0.094914623170  -0.148300330509
181  0.089674213684  0.089674213684  0.005468376991  -0.000107201479   0.095035389197  -0.145885091340
182  0.089706359089  0.089706359089  0.005601092485  -0.001608771523   0.093698680050  -0.108636642618
183  0.089771620003  0.089771620003  0.005012938620  -0.000061121751   0.094723436873  -0.134745869568
184  0.089785752574  0.089785752574  0.005292395621  -0.000172442657   0.094905705537  -0.139321088073
185  0.089795554226  0.089795554226  0.006319015634  -0.000319867874   0.095794701985  -0.163245209346
186  0.089803573879  0.089803573879  0.004724465546  -0.000093984543   0.094434054882  -0.126001870754
187  0.089816674054  0.089816674054  0.005143988250  -0.000072705588   0.094887956716  -0.137996701010
188  0.089883887633  0.089883887633  0.004892909279  -0.000088726938   0.094688069973  -0.130728527346
189  0.089890763687  0.089890763687  0.006173385865  -0.000349258354   0.095714891198  -0.158482663357
190  0.089921838864  0.089921838864  0.004956677939  -0.000127157613   0.094751359190  -0.131418009408
191  0.090024345989  0.090024345989  0.005540821656  -0.000290022173   0.095275145472  -0.142881605051
192  0.090072037631  0.090072037631  0.004800235984  -0.000115805118   0.094756468497  -0.127469922071
193  0.090090399214  0.090090399214  0.005473521745  -0.000068762718   0.095495158241  -0.147071059789
194  0.090101733207  0.090101733207  0.004537379037  -0.000017273717   0.094621838527  -0.122998393898
195  0.090156075361  0.090156075361  0.005632578304  -0.000290762587   0.095497891079  -0.145358284214
196  0.090175326194  0.090175326194  0.005623899770  -0.000330797774   0.095468428190  -0.144032715644
197  0.090199714083  0.090199714083  0.005469159086  -0.000178176401   0.095490696768  -0.143975046234
198  0.090268881913  0.090268881913  0.004517220844  -0.000214257610   0.094571845146  -0.117089653738
199  0.090314272627  0.090314272627  0.004537616490  -0.000270762834   0.094581126283  -0.116107061571
200  0.090380387033  0.090380387033  0.005892600486  -0.000124895223   0.096148092295  -0.156947334975
201  0.090500240595  0.090500240595  0.005943695377  -0.000183946444   0.096259989528  -0.156730832112
202  0.090556440579  0.090556440579  0.004065371028  -0.000049267197   0.094572544410  -0.109283807784
203  0.090568980029  0.090568980029  0.004127443393  -0.000074325536   0.094622097887  -0.110291011271
204  0.090592295903  0.090592295903  0.005780801910  -0.000232534121   0.096140563692  -0.150976134115
205  0.090607904665  0.090607904665  0.005919553864  -0.000237978744   0.096289479784  -0.154603613203
206  0.090675223159  0.090675223159  0.004013442209  -0.000051904181   0.094636761187  -0.107798995895
207  0.090684372979  0.090684372979  0.003985784121  -0.000038975470   0.094631181630  -0.107398188916
208  0.090910164121  0.090910164121  0.004034677039  -0.000014781415   0.094930059745  -0.109386987779
209  0.090926768808  0.090926768808  0.005431632311  -0.000158316051   0.096200085068  -0.143494318080
210  0.090948229736  0.090948229736  0.005369667283  -0.000130549793   0.096187347226  -0.142563721668
211  0.091010828680  0.091010828680  0.005235308869  -0.000139799447   0.096106338102  -0.138655945085
212  0.091042533448  0.091042533448  0.005146024626  -0.000090797376   0.096097760698  -0.137559810786
213  0.091057990519  0.091057990519  0.004025341930  -0.000035901072   0.095047431377  -0.108558270971
214  0.091062321483  0.091062321483  0.004053981825  -0.000046411213   0.095069892094  -0.109051606927
215  0.091089941785  0.091089941785  0.005219719542  -0.000122840024   0.096186821303  -0.138693227320
216  0.091146802760  0.091146802760  0.004376426162  -0.000359304786   0.095163924137  -0.109311496620
217  0.091152682769  0.091152682769  0.004209750855  -0.000064485990   0.095297947634  -0.112798460349
218  0.091169993270  0.091169993270  0.004175436414  -0.000056348152   0.095289081532  -0.112086158330
219  0.091172525909  0.091172525909  0.005723210265  -0.000462599054   0.096433137119  -0.143148595887
220  0.091186022323  0.091186022323  0.004008550969  -0.000020559786   0.095174013505  -0.108518823267
221  0.091205065260  0.091205065260  0.004954040217  -0.000094451461   0.096064654017  -0.132236213488
222  0.091244593781  0.091244593781  0.005463911026  -0.000380920970   0.096327583837  -0.138315275620
223  0.091250126830  0.091250126830  0.004594036324  -0.000449346068   0.095394817087  -0.112782824444
224  0.091258729622  0.091258729622  0.005189971481  -0.000354662133   0.096094038970  -0.131575536791
225  0.091322358592  0.091322358592  0.004911645710  -0.000070200541   0.096163803761  -0.131742501061
226  0.091328572211  0.091328572211  0.004755456106  -0.000061707767   0.096022320550  -0.127723463544
227  0.091364821384  0.091364821384  0.005299660175  -0.000158589437   0.096505892123  -0.139895732284
228  0.091385684578  0.091385684578  0.005142964772  -0.000119885872   0.096408763479  -0.136685009202
229  0.091397154026  0.091397154026  0.004493452275  -0.000025065398   0.095865540904  -0.121591062687
230  0.091418315074  0.091418315074  0.005164398036  -0.000148240528   0.096434472582  -0.136496668419
231  0.091423231425  0.091423231425  0.004497521347  -0.000047538658   0.095873214114  -0.121090258963
232  0.091507183183  0.091507183183  0.005236325837  -0.000307905963   0.096435603056  -0.134109204540
233  0.091513241278  0.091513241278  0.004661596827  -0.000203004964   0.095971833142  -0.121324526624
234  0.091534670945  0.091534670945  0.004424067231  -0.000073064467   0.095885673709  -0.118396876590
235  0.091556051354  0.091556051354  0.004300257559  -0.000066263204   0.095790045709  -0.115212914004
236  0.091573286667  0.091573286667  0.004463453183  -0.000086944282   0.095949795567  -0.119090934304
237  0.091599820016  0.091599820016  0.004539191264  -0.000076491604   0.096062519675  -0.121436305507
238  0.091628966581  0.091628966581  0.004038585250  -0.000050591338   0.095616960494  -0.108518897558
239  0.091634113453  0.091634113453  0.004308528796  -0.000119971957   0.095822670292  -0.113976495563
240  0.091693527568  0.091693527568  0.004811395542  -0.000092876341   0.096412046769  -0.128397513382
241  0.091706923261  0.091706923261  0.004796610202  -0.000036467291   0.096467066172  -0.129530152829
242  0.091742902585  0.091742902585  0.004595243547  -0.000073315949   0.096264830182  -0.123047980615
243  0.091745565575  0.091745565575  0.004818362905  -0.000036377871   0.096527550609  -0.130124507551
244  0.091755276912  0.091755276912  0.004553036363  -0.000076852839   0.096231460436  -0.121803220321
245  0.091761701790  0.091761701790  0.004841056865  -0.000079017273   0.096523741382  -0.129581764149
246  0.091929162194  0.091929162194  0.005019486338  -0.000361506058   0.096587142474  -0.126750164585
247  0.091946572600  0.091946572600  0.004891141406  -0.000313756349   0.096523957657  -0.124557055743
248  0.092023566350  0.092023566350  0.005028173434  -0.000107421379   0.096944318404  -0.133900552457
249  0.092112284605  0.092112284605  0.004487160782  -0.000061064183   0.096538381205  -0.120440285013
250  0.092131414162  0.092131414162  0.004693303225  -0.000078779084   0.096745938303  -0.125567662213
251  0.092210480654  0.092210480654  0.004493398707  -0.000073565647   0.096630313713  -0.120269845308
252  0.092227919194  0.092227919194  0.004480356680  -0.000081610456   0.096626665418  -0.119696043007
