0	0.10920   	-0.16567  	0.06276   	1275.45289	 (0.00000   )
1	0.10989   	0.21832   	0.07326   	1293.73659	 (0.00000   )
2	0.18053   	-0.65556  	-0.06222  	1297.50872	 (0.00000   )
3	-0.41541  	0.55239   	-0.04408  	1294.95020	 (-0.00000  )
4	0.79404   	-0.11073  	-0.32883  	1552.29355	 (0.00000   )
5	0.26494   	-0.09701  	-0.13351  	1562.80975	 (0.00000   )
6	-0.27789  	0.33668   	-0.02903  	1515.08154	 (0.00000   )
7	-1.51802  	-0.04555  	1.00981   	1561.36519	 (0.00000   )
8	-0.29091  	-0.29512  	0.05682   	1546.13641	 (0.00000   )
9	0.21764   	0.16333   	-0.35956  	1550.80853	 (-0.00000  )
10	-0.53728  	0.05006   	0.82942   	1565.54743	 (-0.00000  )
11	0.02556   	-0.13225  	0.66569   	1552.06142	 (-0.00000  )
12	0.34288   	-0.60274  	-0.37891  	1540.93310	 (-0.00000  )
13	0.02739   	-0.34482  	0.15934   	1562.43131	 (-0.00000  )
14	0.53203   	-0.39634  	0.04013   	1545.86787	 (0.00000   )
15	-0.40600  	-0.01820  	-0.14171  	1573.34029	 (0.00000   )
16	0.48153   	-0.31139  	-0.23604  	1562.92886	 (-0.00000  )
17	0.75254   	-0.85758  	-0.64497  	1565.44303	 (-0.00000  )
18	-0.54611  	0.11858   	0.40569   	1502.51203	 (0.00000   )
19	-0.46516  	0.76379   	0.29784   	1506.19584	 (-0.00000  )
20	0.15913   	-0.88671  	0.41125   	1559.93892	 (-0.00000  )
21	0.01571   	-0.88255  	0.22521   	1560.25391	 (0.00000   )
22	1.78833   	0.29180   	-0.52426  	1811.08421	 (0.00000   )
23	0.19952   	-0.06389  	-0.46256  	1811.96451	 (0.00000   )
24	-0.68925  	-0.85778  	0.31435   	1846.54613	 (-0.00000  )
25	-0.25996  	0.26630   	0.08627   	1842.20834	 (0.00000   )
26	0.07076   	0.01471   	0.32254   	1813.81367	 (0.00000   )
27	-0.01545  	0.57104   	0.38696   	1850.04113	 (0.00000   )
28	0.40040   	0.57774   	-0.11132  	1826.70373	 (0.00000   )
