0	-1.62999  	 (-0.00000  )
1	-0.66124  	 (-0.00000  )
2	-0.55696  	 (0.00000   )
3	-0.67693  	 (0.00000   )
4	-1.08741  	 (-0.00000  )
5	-0.34893  	 (0.00000   )
6	-0.33709  	 (-0.00000  )
7	-0.84176  	 (-0.00000  )
8	-0.86886  	 (-0.00000  )
9	-0.71266  	 (-0.00000  )
10	-0.08876  	 (-0.00000  )
11	-0.78628  	 (-0.00000  )
12	-0.79731  	 (0.00000   )
13	-0.64719  	 (0.00000   )
14	-0.78361  	 (0.00000   )
15	-0.82554  	 (-0.00000  )
16	-1.25981  	 (-0.00000  )
17	-0.36881  	 (0.00000   )
18	-0.22441  	 (0.00000   )
19	-0.42431  	 (-0.00000  )
20	-0.59228  	 (-0.00000  )
21	-0.45135  	 (0.00000   )
22	-0.87783  	 (-0.00000  )
23	-0.80674  	 (0.00000   )
24	-0.16100  	 (0.00000   )
25	-0.68260  	 (0.00000   )
26	-0.58779  	 (0.00000   )
27	0.04363   	 (0.00000   )
28	-0.25663  	 (0.00000   )
29	-0.20020  	 (0.00000   )
30	-0.70857  	 (-0.00000  )
31	-0.02873  	 (0.00000   )
32	-0.59017  	 (-0.00000  )
33	-0.41596  	 (0.00000   )
34	-0.35016  	 (-0.00000  )
35	0.07615   	 (0.00000   )
36	-0.87499  	 (-0.00000  )
37	-0.86114  	 (-0.00000  )
38	-0.27732  	 (-0.00000  )
39	-0.29563  	 (-0.00000  )
40	-0.55684  	 (-0.00000  )
41	-0.55168  	 (-0.00000  )
42	-0.40919  	 (-0.00000  )
43	-0.29042  	 (-0.00000  )
44	-0.08639  	 (0.00000   )
45	-0.62843  	 (0.00000   )
46	-0.06272  	 (0.00000   )
47	-0.61696  	 (-0.00000  )
48	-0.68305  	 (0.00000   )
49	-0.44014  	 (-0.00000  )
50	-0.59844  	 (0.00000   )
51	-0.52833  	 (-0.00000  )
52	-0.17975  	 (0.00000   )
53	-0.69374  	 (-0.00000  )
54	-0.10750  	 (0.00000   )
55	0.15478   	 (0.00000   )
56	-1.12891  	 (0.00000   )
57	-0.61946  	 (0.00000   )
58	-0.73786  	 (-0.00000  )
59	-0.66219  	 (-0.00000  )
60	-0.46327  	 (0.00000   )
61	-0.23952  	 (-0.00000  )
62	-0.51073  	 (0.00000   )
63	-0.33555  	 (-0.00000  )
64	-0.71862  	 (0.00000   )
65	-0.68337  	 (-0.00000  )
66	-0.65172  	 (-0.00000  )
67	-0.80096  	 (-0.00000  )
68	-0.66408  	 (-0.00000  )
69	-1.46650  	 (0.00000   )
70	-0.29660  	 (-0.00000  )
71	-0.52758  	 (-0.00000  )
72	-0.42654  	 (0.00000   )
73	-0.29204  	 (0.00000   )
74	-0.66167  	 (-0.00000  )
75	-0.47631  	 (-0.00000  )
76	-0.34649  	 (-0.00000  )
