0 0.01336991 0.07600670  0.00000906 -0.000374915037  0.005848029421 -0.000773964628  0.011670878148 -0.000911760445  0.002602837431
1 3.27704971 0.07750867  0.55491327  0.288992084786  1.422212911391 -0.578924364611 -2.880571532155 -0.001717477981  0.000313263235
2 3.66732113 0.07775835  0.69719405 -0.004190447345  0.012595520523 -0.004488760021  0.013669175637 -3.499281516005 -1.097219168504
3 3.14609724 0.07780433  0.51340109  1.678476198283 -1.798434269409  1.343971124439 -1.428184018114 -0.013134185341 -0.011798706447
4 0.09061285 0.08118818  0.00044441  0.000272340699 -0.001409658780  0.000411757571 -0.002178714764  0.088945497001  0.017099982406
5 0.03032053 0.08233769  0.00005046 -0.007670305477  0.016542003632 -0.006733663644  0.014288716634  0.016082276102  0.008872070987
6 0.02982094 0.08234973  0.00004882 -0.006523341460 -0.013419110974 -0.006528816109 -0.013784775691  0.019313199240 -0.007811309403
7 0.00641545 0.08308436  0.00000228  0.001528703904 -0.004349728031  0.001753331228 -0.004085774737  0.000358665841  0.000067102778
8 0.01214475 0.08314991  0.00000818  0.000115306151  0.000827489232 -0.000091612082 -0.000751433155  0.012091216562  0.000162474874
9 0.01318422 0.08376547  0.00000971  0.000344312049 -0.011155807896 -0.000102895801  0.006878004064  0.001391213263  0.000001625815
10 0.02376344 0.08380408  0.00003155  0.000107664313 -0.000167924221  0.000617512117 -0.001022482499  0.020249217021  0.012377554028
11 0.02744928 0.08436559  0.00004238 -0.007158962629  0.018080933499 -0.006825490440  0.018098343015  0.001016901425  0.000347267195
12 0.08006598 0.08450022  0.00036113 -0.000136511958 -0.000551493689  0.000070764160  0.000302145517  0.077487669655 -0.020144568286
13 0.01432446 0.08460611  0.00001157 -0.000673872635  0.003095808205  0.003321286667 -0.013512666121 -0.001201770500 -0.000291177783
14 0.04523070 0.08512527  0.00011610 -0.000015241985  0.000229994637  0.000056845371  0.000761234133 -0.044993169465  0.004560164519
15 0.04428602 0.08523276  0.00011144  0.003228417714  0.018219891019 -0.005655248706 -0.039727109836 -0.002921995138  0.000317608790
16 0.01243874 0.08557683  0.00000883 -0.000026529897  0.000099595531 -0.000196202914  0.000815139925  0.012102687049  0.002744727351
17 0.00516983 0.08567605  0.00000153  0.000032210444  0.000254049183  0.000026910421  0.000292734066  0.005128507031 -0.000523024422
18 0.02362256 0.08575109  0.00003190 -0.007760904069 -0.014184193161  0.008314581223  0.015081823564  0.000089945662 -0.000024107458
19 0.00850220 0.08601466  0.00000415  0.004410639579  0.001531253544  0.006282663527  0.003292829629 -0.000230355668  0.000348327475
20 0.02828855 0.08603175  0.00004590  0.000033058679 -0.001527741722  0.000138460224 -0.005071206466  0.027787854738  0.000074883334
21 0.01120262 0.08642069  0.00000723  0.001055046324 -0.003678333095  0.000346971296 -0.001293949775 -0.009241303109  0.004864046801
22 0.02758352 0.08685018  0.00004405  0.002876910162  0.007411137346  0.009820277787  0.024457673565  0.001617782225 -0.000645215693
23 0.03389270 0.08694820  0.00006659  0.000059292038 -0.001274607146 -0.000021675200  0.000540450160 -0.033850393209 -0.000972169416
24 0.01850768 0.08715034  0.00001990  0.002028416656 -0.000953543246  0.001431688281 -0.000691126477  0.007720466431  0.016594505943
25 0.49282821 0.08732511  0.01413966 -0.136868713757 -0.470738050100  0.012608533738  0.046151551752 -0.015478668943  0.004874271322
26 0.78726145 0.08734307  0.03608903  0.243237232078  0.742313674153 -0.026253611584 -0.081834253870  0.044428784232 -0.015054197496
27 0.46841160 0.08737792  0.01278103 -0.002301563800  0.039774307458  0.000327248953 -0.008124415556 -0.466451229397 -0.013389209610
28 0.47695301 0.08748602  0.01326779  0.067373022354  0.304084440287 -0.064283743445 -0.297883051951  0.189388327542 -0.041749880250
29 0.56669899 0.08749182  0.01873187 -0.114773302804 -0.347804145309  0.118707089229  0.365498285178  0.188345397858 -0.062070529362
30 0.06255973 0.08751896  0.00022835 -0.005625539979  0.060568725699  0.000407585292  0.014127308755 -0.003694594584 -0.000324317537
31 0.54086464 0.08757397  0.01707894  0.037531575544  0.243873782475 -0.074080635253 -0.475564995227 -0.001225955967  0.000094024812
32 0.05263971 0.08758299  0.00016179  0.000230490143  0.002348128979  0.000426258384  0.000677197474  0.051534339152 -0.010437595835
33 1.47573421 0.08768200  0.12730208 -0.093881243146  0.272680156372 -0.468569886985  1.369310752529  0.006992170820  0.002179463654
34 1.36538963 0.08775557  0.10906782  0.000815975149 -0.024182271027  0.000927336629 -0.028778569794  1.364531564747  0.030461926971
35 0.30665451 0.08791237  0.00551134 -0.005474675510  0.056515225620  0.076129123301 -0.290427147727 -0.025163815628 -0.006021568618
36 0.98254243 0.08834609  0.05685893  0.137818820207  0.952723754270  0.013929987389  0.098157735963  0.168283112229 -0.023766802915
37 1.24075983 0.08836237  0.09068836 -0.048273000732  0.124206838134 -0.002065114670  0.005451505176 -1.147903161179 -0.451676516536
38 0.24880695 0.08887710  0.00366795  0.005350509600  0.019412989695  0.004792420806  0.017723376405  0.244968649736 -0.033951165427
39 0.37516336 0.08889581  0.00834124  0.001859938583 -0.008181808493  0.002298515955 -0.009707343695  0.359788375875  0.105498604854
40 0.59545620 0.08924893  0.02109655 -0.035275273767  0.097262018693  0.126853097670 -0.571223279951  0.037446876551  0.008592152817
41 0.15658294 0.08938835  0.00146110 -0.084423137598 -0.099160327975  0.053123637476  0.068792297826  0.001236708614 -0.001466119051
42 0.08217064 0.08950076  0.00040287 -0.004507272942 -0.006817267252 -0.003747428561 -0.005684083999  0.064256816167 -0.050099227443
43 0.26970026 0.08999070  0.00436384  0.021393883825 -0.202131802658 -0.021618052622  0.175811982533  0.006739426847  0.000806701280
44 0.45207627 0.09007648  0.01227280 -0.065879477082  0.032946257343  0.398249610037 -0.200702014350  0.003589045718  0.007103809847
45 0.34888961 0.09013413  0.00731432 -0.000167097568 -0.000221345872  0.000289222403 -0.008964943641 -0.348742954906 -0.004667158203
46 0.31037328 0.09035412  0.00580264  0.001091305246  0.003093335919 -0.001828293298 -0.006629292798  0.297034378333 -0.089688923561
47 0.57715304 0.09044007  0.02008406 -0.026588566296  0.228767536869  0.069239678352 -0.521946273577  0.051957096809  0.011937889140
48 1.10791184 0.09045301  0.07401883 -0.001654041710  0.004123759283  0.001463772928  0.016377449688  1.104574365455  0.084226001616
49 0.13362484 0.09053620  0.00107772  0.000230687375 -0.011597987952  0.000145287746 -0.015893674981 -0.132151261380  0.002108500565
50 2.16498174 0.09062452  0.28318023 -0.000001025698  0.003041154657  0.000032046984 -0.004962041134 -2.164970093661  0.004066871933
51 1.10960546 0.09066923  0.07442277 -0.490924385119 -0.789475317877  0.320081162724  0.514137170159 -0.010767691271  0.006428163676
52 0.25157410 0.09074145  0.00382866  0.088264564375  0.223909154419  0.020510588464  0.067904491882 -0.017160481409  0.006115498856
53 1.53297776 0.09087462  0.14237150 -0.588739719816 -0.540340221411 -0.966101487935 -0.882089975029 -0.001344705996  0.001480472171
54 0.13321969 0.09094754  0.00107606 -0.010763291382  0.050291053442 -0.000589360770  0.002068144933  0.120287866020  0.025072937282
55 0.96592418 0.09100156  0.05660355  0.028679033559 -0.872157392450 -0.010302394887  0.413934020828  0.008997540290  0.000232195427
56 0.07403771 0.09112166  0.00033299 -0.008484305213 -0.022650391605 -0.001661905056 -0.004614256800 -0.065711518539  0.023547874078
