0	-0.00061  	0.00296   	0.00069   	1.92856   	 (0.00000   )
1	0.00173   	-0.00231  	-0.00129  	1.43493   	 (0.00000   )
2	0.00150   	-0.00330  	-0.00068  	1.31504   	 (-0.00000  )
3	-0.00251  	0.00276   	0.00131   	1.37431   	 (-0.00000  )
4	-0.00136  	0.00244   	0.00117   	1.91049   	 (0.00000   )
5	-0.01148  	0.36200   	-0.00064  	1.64011   	 (-0.00000  )
6	0.01105   	-0.36060  	-0.00064  	1.63693   	 (-0.00000  )
7	0.00350   	0.00302   	-0.00077  	1.66321   	 (-0.00000  )
8	-0.00118  	0.00129   	0.00020   	1.52011   	 (-0.00000  )
9	-0.00048  	-0.00155  	-0.00014  	1.48440   	 (0.00000   )
10	-0.00116  	0.00044   	-0.00006  	1.29687   	 (-0.00000  )
11	0.00277   	-0.00090  	-0.00074  	1.60500   	 (0.00000   )
12	-0.00216  	-0.00511  	-0.00071  	1.32500   	 (0.00000   )
13	-0.00118  	-0.00001  	0.00098   	1.40775   	 (-0.00000  )
14	-0.00237  	0.00957   	-0.00047  	1.36925   	 (0.00000   )
15	0.00515   	-0.00587  	0.00194   	1.47205   	 (0.00000   )
16	0.00054   	-0.00445  	0.00171   	1.84467   	 (0.00000   )
17	-0.00107  	0.00586   	-0.00155  	1.26139   	 (-0.00000  )
18	-0.00176  	-0.00562  	-0.00098  	1.40324   	 (-0.00000  )
19	0.00209   	0.00043   	0.00112   	1.48356   	 (0.00000   )
20	0.00193   	0.00454   	0.00097   	1.90440   	 (0.00000   )
21	-0.00195  	0.00199   	0.00011   	1.90941   	 (0.00000   )
22	0.00093   	0.00099   	-0.00034  	1.53416   	 (0.00000   )
23	-0.00048  	-0.00095  	-0.00013  	1.68160   	 (-0.00000  )
24	-0.00061  	0.00075   	0.00008   	1.26617   	 (-0.00000  )
25	0.00152   	-0.00441  	-0.00071  	1.60602   	 (-0.00000  )
26	0.00309   	0.00917   	-0.00024  	1.68500   	 (-0.00000  )
27	-0.00481  	0.03436   	0.00020   	1.58506   	 (0.00000   )
28	-0.01734  	0.08977   	-0.00129  	1.49085   	 (-0.00000  )
29	0.00960   	-0.11275  	-0.00137  	1.52719   	 (-0.00000  )
30	-0.00115  	0.00350   	0.00023   	1.69795   	 (0.00000   )
31	-0.00266  	-0.00388  	0.00009   	1.49530   	 (0.00000   )
32	0.00450   	0.00009   	0.00087   	1.40581   	 (0.00000   )
33	0.00043   	-0.01010  	0.00030   	1.61906   	 (0.00000   )
34	0.00612   	-0.00170  	0.00049   	1.55656   	 (0.00000   )
35	0.00235   	-0.00285  	0.00398   	1.33893   	 (0.00000   )
36	-0.00532  	0.00442   	0.00006   	1.63707   	 (-0.00000  )
37	0.00082   	0.00322   	0.00031   	1.51006   	 (-0.00000  )
38	0.00481   	0.01421   	0.00021   	1.65281   	 (0.00000   )
39	0.00186   	0.01260   	0.00203   	1.49218   	 (0.00000   )
40	0.00399   	-0.01042  	-0.00455  	1.71552   	 (-0.00000  )
41	0.00065   	-0.02097  	0.00292   	1.82606   	 (0.00000   )
42	-0.00003  	0.00267   	-0.00021  	1.35783   	 (-0.00000  )
