0	-1.30596  	 (-0.00000  )
1	-0.58764  	 (0.00000   )
2	-0.60111  	 (-0.00000  )
3	-0.50275  	 (-0.00000  )
4	-0.87632  	 (0.00000   )
5	-0.81964  	 (-0.00000  )
6	-0.76294  	 (-0.00000  )
7	-0.38550  	 (0.00000   )
8	-0.61413  	 (0.00000   )
9	-0.28578  	 (-0.00000  )
10	-0.67084  	 (-0.00000  )
11	-0.64709  	 (0.00000   )
12	-0.67959  	 (0.00000   )
13	-0.73939  	 (0.00000   )
14	-0.74738  	 (0.00000   )
15	0.56177   	 (-0.00000  )
16	-1.34058  	 (-0.00000  )
17	-1.37513  	 (-0.00000  )
18	-0.72888  	 (-0.00000  )
19	-0.95079  	 (0.00000   )
20	-1.03025  	 (-0.00000  )
21	-0.66774  	 (0.00000   )
22	-0.62857  	 (-0.00000  )
23	-0.64309  	 (-0.00000  )
24	-0.44606  	 (0.00000   )
25	-0.34172  	 (-0.00000  )
26	-0.70065  	 (-0.00000  )
27	0.24352   	 (0.00000   )
28	0.35564   	 (0.00000   )
29	0.65717   	 (0.00000   )
30	0.75681   	 (-0.00000  )
31	0.08984   	 (0.00000   )
32	-0.68112  	 (-0.00000  )
33	0.22609   	 (0.00000   )
34	-0.39526  	 (-0.00000  )
35	-0.30607  	 (-0.00000  )
36	-0.31163  	 (0.00000   )
37	-0.70047  	 (-0.00000  )
38	-0.18657  	 (0.00000   )
39	-0.38519  	 (0.00000   )
40	-0.86121  	 (-0.00000  )
41	-0.97427  	 (0.00000   )
42	-0.44152  	 (0.00000   )
43	-0.87977  	 (-0.00000  )
44	-0.34945  	 (0.00000   )
45	-1.57564  	 (-0.00000  )
46	-1.16216  	 (-0.00000  )
47	-1.46644  	 (0.00000   )
48	-0.17585  	 (0.00000   )
49	-0.17554  	 (0.00000   )
50	-0.47799  	 (-0.00000  )
51	0.40759   	 (-0.00000  )
52	-0.06929  	 (0.00000   )
53	-0.30408  	 (0.00000   )
54	0.00491   	 (-0.00000  )
55	0.04074   	 (0.00000   )
56	-0.27107  	 (0.00000   )
57	-0.31104  	 (0.00000   )
58	-0.62661  	 (0.00000   )
59	-0.71751  	 (-0.00000  )
60	-0.48360  	 (-0.00000  )
61	-0.67497  	 (-0.00000  )
62	-0.23762  	 (-0.00000  )
63	-0.21535  	 (-0.00000  )
64	-0.40519  	 (0.00000   )
65	-0.16287  	 (-0.00000  )
66	0.36680   	 (-0.00000  )
67	-0.51697  	 (-0.00000  )
68	-0.09035  	 (-0.00000  )
69	0.19838   	 (0.00000   )
70	-0.23102  	 (0.00000   )
71	-0.45227  	 (0.00000   )
72	-0.43162  	 (0.00000   )
73	-0.30710  	 (-0.00000  )
74	-0.23576  	 (-0.00000  )
75	0.33954   	 (0.00000   )
76	-0.59369  	 (0.00000   )
77	-0.53331  	 (0.00000   )
78	-0.70415  	 (0.00000   )
79	0.52777   	 (-0.00000  )
80	-1.04124  	 (0.00000   )
81	-1.15952  	 (-0.00000  )
82	0.15254   	 (0.00000   )
83	0.12482   	 (0.00000   )
84	0.05450   	 (0.00000   )
85	-1.10950  	 (-0.00000  )
86	-1.44030  	 (0.00000   )
87	-1.48782  	 (0.00000   )
88	-0.88742  	 (-0.00000  )
89	-0.92340  	 (-0.00000  )
90	-0.57472  	 (0.00000   )
91	-0.68961  	 (0.00000   )
92	-0.74596  	 (-0.00000  )
93	-0.65481  	 (-0.00000  )
94	-0.84149  	 (-0.00000  )
95	-1.41403  	 (-0.00000  )
96	-0.96911  	 (0.00000   )
97	-0.46498  	 (0.00000   )
98	-0.38418  	 (-0.00000  )
99	-0.50347  	 (-0.00000  )
100	-0.98039  	 (-0.00000  )
101	-0.64460  	 (0.00000   )
102	-0.48238  	 (-0.00000  )
103	-0.53715  	 (-0.00000  )
104	-0.82995  	 (-0.00000  )
105	0.10326   	 (-0.00000  )
106	-1.16693  	 (0.00000   )
107	-0.25321  	 (-0.00000  )
108	-0.06725  	 (-0.00000  )
109	0.40825   	 (0.00000   )
110	0.11567   	 (0.00000   )
111	1.45627   	 (0.00000   )
112	-0.05293  	 (0.00000   )
113	-0.53282  	 (0.00000   )
114	-0.56224  	 (-0.00000  )
115	-0.59614  	 (0.00000   )
116	-0.35895  	 (-0.00000  )
117	-0.48868  	 (-0.00000  )
118	0.44941   	 (0.00000   )
119	-0.90696  	 (0.00000   )
120	0.45985   	 (-0.00000  )
121	-1.11156  	 (0.00000   )
122	-0.55104  	 (0.00000   )
123	-1.48245  	 (0.00000   )
124	-0.69410  	 (-0.00000  )
125	-1.05750  	 (0.00000   )
126	-0.31609  	 (-0.00000  )
127	0.03943   	 (-0.00000  )
128	-0.78678  	 (-0.00000  )
129	-0.14006  	 (0.00000   )
130	-0.09347  	 (0.00000   )
131	-0.01596  	 (-0.00000  )
132	0.19122   	 (0.00000   )
133	0.75124   	 (0.00000   )
134	0.05904   	 (-0.00000  )
135	-0.34807  	 (-0.00000  )
136	1.70675   	 (-0.00000  )
137	-0.69124  	 (-0.00000  )
138	-0.56131  	 (-0.00000  )
139	-0.47959  	 (0.00000   )
140	0.07681   	 (0.00000   )
141	1.29882   	 (-0.00000  )
142	-0.25935  	 (0.00000   )
143	-0.23039  	 (-0.00000  )
144	-0.18782  	 (-0.00000  )
145	0.00323   	 (0.00000   )
146	-0.12483  	 (-0.00000  )
147	-0.16399  	 (-0.00000  )
148	-0.41533  	 (0.00000   )
149	-0.08754  	 (-0.00000  )
150	-0.01822  	 (-0.00000  )
151	-0.97084  	 (-0.00000  )
152	-0.23492  	 (-0.00000  )
153	-0.45857  	 (-0.00000  )
154	-0.40990  	 (-0.00000  )
155	-0.40722  	 (0.00000   )
156	-0.33185  	 (-0.00000  )
157	0.05951   	 (-0.00000  )
158	-0.07088  	 (0.00000   )
159	0.11986   	 (0.00000   )
160	-0.15631  	 (-0.00000  )
161	-0.74746  	 (0.00000   )
162	-0.69342  	 (-0.00000  )
163	0.01477   	 (-0.00000  )
164	-0.27736  	 (0.00000   )
165	-0.09912  	 (0.00000   )
166	-1.22560  	 (0.00000   )
167	-1.32038  	 (-0.00000  )
168	0.04677   	 (0.00000   )
169	-0.72233  	 (-0.00000  )
170	-0.13431  	 (0.00000   )
171	-0.01054  	 (-0.00000  )
172	-0.24539  	 (0.00000   )
173	-0.14640  	 (-0.00000  )
174	-0.01526  	 (0.00000   )
175	-0.17746  	 (-0.00000  )
176	0.02909   	 (0.00000   )
177	-0.08614  	 (0.00000   )
178	-0.19409  	 (-0.00000  )
179	-0.41512  	 (0.00000   )
180	-0.04915  	 (0.00000   )
181	0.00493   	 (-0.00000  )
182	-0.60074  	 (-0.00000  )
183	-0.55742  	 (-0.00000  )
184	-0.78567  	 (0.00000   )
185	0.30617   	 (-0.00000  )
186	-0.60293  	 (0.00000   )
187	-0.68606  	 (0.00000   )
188	-0.12264  	 (0.00000   )
189	-0.18600  	 (-0.00000  )
190	-0.31904  	 (-0.00000  )
191	0.02181   	 (0.00000   )
192	0.22337   	 (-0.00000  )
193	-0.35757  	 (-0.00000  )
194	-0.20190  	 (-0.00000  )
195	0.10711   	 (-0.00000  )
196	0.02717   	 (0.00000   )
197	-0.27347  	 (0.00000   )
198	-0.16453  	 (0.00000   )
199	-0.29766  	 (0.00000   )
200	0.21867   	 (-0.00000  )
201	-0.15488  	 (-0.00000  )
202	-0.27211  	 (-0.00000  )
203	-0.33698  	 (0.00000   )
204	-0.57473  	 (-0.00000  )
205	-0.68958  	 (-0.00000  )
206	-0.39299  	 (0.00000   )
207	-0.14094  	 (-0.00000  )
208	-0.23686  	 (-0.00000  )
209	-0.11144  	 (-0.00000  )
210	-0.08934  	 (0.00000   )
211	-0.57660  	 (-0.00000  )
212	0.05297   	 (-0.00000  )
213	-0.10062  	 (0.00000   )
214	-0.04082  	 (0.00000   )
215	-0.22337  	 (0.00000   )
216	-0.22053  	 (-0.00000  )
217	-0.20498  	 (0.00000   )
218	-0.46440  	 (0.00000   )
219	-0.79773  	 (0.00000   )
220	-0.24923  	 (0.00000   )
221	-0.35500  	 (-0.00000  )
222	0.04054   	 (0.00000   )
223	0.06821   	 (0.00000   )
224	0.47872   	 (0.00000   )
225	0.13665   	 (-0.00000  )
226	0.10969   	 (-0.00000  )
227	0.24470   	 (-0.00000  )
228	-0.02966  	 (-0.00000  )
229	-0.04514  	 (-0.00000  )
230	-0.07089  	 (0.00000   )
231	-0.20504  	 (0.00000   )
232	0.22638   	 (0.00000   )
233	0.55860   	 (0.00000   )
234	0.09927   	 (0.00000   )
235	-0.15191  	 (-0.00000  )
236	0.12416   	 (-0.00000  )
237	-0.45506  	 (0.00000   )
238	-0.05812  	 (-0.00000  )
239	-0.21583  	 (0.00000   )
240	-0.23295  	 (0.00000   )
241	-0.41588  	 (0.00000   )
242	-0.09319  	 (0.00000   )
243	-0.08918  	 (-0.00000  )
