#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.084682124142  0.084682124142  0.013847749468  -0.000000156091   0.098529717519  -0.376812402416
1  0.087350613916  0.087350613916  0.011003850130  -0.001690046471   0.096664417575  -0.253441636877
2  0.087358976522  0.087358976522  0.011252266070  -0.001826383722   0.096784858870  -0.256491454921
3  0.087359621042  0.087359621042  0.011251325809  -0.001826888693   0.096784058157  -0.256452128121
4  0.090518148947  0.090518148947  0.015519439058  -0.000018388342   0.106019199663  -0.421805291445
5  0.090518665200  0.090518665200  0.015517799233  -0.000018560050   0.106017904383  -0.421755997104
6  0.092633661736  0.092633661736  0.013932752305  -0.001396322659   0.105170091382  -0.341133801674
7  0.093416185830  0.093416185830  0.012526607538  -0.001803156009   0.104139637359  -0.291800128936
8  0.093416407867  0.093416407867  0.012524970446  -0.001803519385   0.104137858928  -0.291745693414
9  0.093619275406  0.093619275406  0.015927889073  -0.000330764660   0.109216399819  -0.424419591254
10  0.094044652985  0.094044652985  0.011342592842  -0.002008398635   0.103378847192  -0.253996492250
11  0.094291814969  0.094291814969  0.011328662142  -0.002157307480   0.103463169631  -0.249565400251
12  0.095108081561  0.095108081561  0.011419088695  -0.002340715174   0.104186455082  -0.247035253222
13  0.096062596837  0.096062596837  0.012272597768  -0.001671442821   0.106663751785  -0.288472267743
14  0.096241228040  0.096241228040  0.017286410560  -0.000043109544   0.113484529057  -0.469214361274
15  0.096301989718  0.096301989718  0.017370874351  -0.000008793639   0.113664070430  -0.472446523093
16  0.096317269838  0.096317269838  0.017016770734  -0.000049789186   0.113284251386  -0.461695321688
17  0.096387939823  0.096387939823  0.009845461753  -0.001020580092   0.105212821484  -0.240137384823
18  0.096388511611  0.096388511611  0.009838769168  -0.001017596791   0.105209683987  -0.240036450014
19  0.096870406239  0.096870406239  0.007358827024  -0.000140001657   0.104089231606  -0.196434344582
20  0.096968085185  0.096968085185  0.008685530846  -0.000583743771   0.105069872261  -0.220460968822
21  0.096968463389  0.096968463389  0.008684280517  -0.000583000892   0.105069743014  -0.220447160394
22  0.097136492185  0.097136492185  0.008209414118  -0.000411229607   0.104934676695  -0.212199517996
23  0.097293946140  0.097293946140  0.007644881050  -0.000299063317   0.104639763873  -0.199889984680
24  0.097536722316  0.097536722316  0.007806237652  -0.000582050481   0.104760909488  -0.196580246792
25  0.097624230355  0.097624230355  0.009474320155  -0.001166392052   0.105932158459  -0.226070354808
26  0.097624289175  0.097624289175  0.009475309473  -0.001166337763   0.105933260886  -0.226098752809
27  0.098926025294  0.098926025294  0.016675336585  -0.000911280730   0.114690081149  -0.428962029504
28  0.098927385852  0.098927385852  0.016664498979  -0.000916021559   0.114675863272  -0.428538118479
29  0.099674427910  0.099674427910  0.008440579668  -0.000001467341   0.108113540237  -0.229640061168
30  0.099694783379  0.099694783379  0.013428965180  -0.001987780797   0.111135967761  -0.311330644709
31  0.099713643432  0.099713643432  0.015165352709  -0.000059212695   0.114819783446  -0.411059218386
32  0.099715794023  0.099715794023  0.015121858469  -0.000059939020   0.114777713473  -0.409855914907
33  0.099808165204  0.099808165204  0.012150351689  -0.000136333147   0.111822183745  -0.326918264147
34  0.099809522077  0.099809522077  0.012186577795  -0.000135551773   0.111860548099  -0.327925289499
35  0.099829030826  0.099829030826  0.015587496171  -0.001569988447   0.113846538550  -0.381436009682
36  0.099830028976  0.099830028976  0.015593580115  -0.001567692830   0.113855916261  -0.381664029280
37  0.099875340831  0.099875340831  0.014245486579  -0.002354365174   0.111766462236  -0.323574060996
38  0.099975322281  0.099975322281  0.013806269154  -0.002371102089   0.111410489347  -0.311166905086
39  0.100032440277  0.100032440277  0.008748441837  -0.000460312567   0.108320569546  -0.225531600810
40  0.100291855071  0.100291855071  0.013841970518  -0.002510795394   0.111623030196  -0.308337138784
41  0.100294811085  0.100294811085  0.013838705729  -0.002514096454   0.111619420360  -0.308158472837
42  0.100994749315  0.100994749315  0.010584522386  -0.000001082745   0.111578188956  -0.287990209451
43  0.101083052786  0.101083052786  0.011537769347  -0.002155893947   0.110464928186  -0.255293964266
44  0.101083103610  0.101083103610  0.011536685616  -0.002155907456   0.110463881770  -0.255264106827
45  0.102156939951  0.102156939951  0.011736008731  -0.001481045559   0.112411903122  -0.279051904847
46  0.102157067056  0.102157067056  0.011736867922  -0.001481213941   0.112412721036  -0.279070702718
47  0.102166933160  0.102166933160  0.018518751358  -0.000091564043   0.120594120475  -0.501429564893
48  0.102168229741  0.102168229741  0.018515284519  -0.000093569836   0.120589944424  -0.501280646916
49  0.102622315597  0.102622315597  0.008321430741  -0.000286623305   0.110657123033  -0.218638359061
50  0.102624487654  0.102624487654  0.008256534303  -0.000206179581   0.110674842376  -0.219061422477
51  0.102719741732  0.102719741732  0.014896130613  -0.002536630859   0.115079241486  -0.336319291607
52  0.102929085787  0.102929085787  0.008970007476  -0.000746034898   0.111153058364  -0.223785807394
53  0.102970505791  0.102970505791  0.010802375174  -0.001315109696   0.112457771269  -0.258161775824
54  0.102970849583  0.102970849583  0.010800786753  -0.001315097535   0.112456538801  -0.258118883593
55  0.103116022003  0.103116022003  0.008960371611  -0.000486280071   0.111590113543  -0.230591894542
56  0.103116047052  0.103116047052  0.008960325067  -0.000486318643   0.111590053476  -0.230589578406
57  0.103246453839  0.103246453839  0.008176265852  -0.000003317693   0.111419401999  -0.222397361543
58  0.103317137386  0.103317137386  0.009803779469  -0.001063251674   0.112057665181  -0.237841998056
59  0.103517270432  0.103517270432  0.007720220371  -0.000206457006   0.111031033797  -0.204460020431
60  0.103592033161  0.103592033161  0.008308299125  -0.000491786917   0.111408545369  -0.212698240295
61  0.103592083747  0.103592083747  0.008308562582  -0.000491955079   0.111408691250  -0.212700833416
62  0.103716085635  0.103716085635  0.015649725383  -0.003034165828   0.116331645189  -0.343287037261
63  0.103734582248  0.103734582248  0.015613631241  -0.003025223989   0.116322989499  -0.342548185087
64  0.103802867931  0.103802867931  0.009853017155  -0.001535936292   0.112119948794  -0.226319414181
65  0.103838935062  0.103838935062  0.007764686244  -0.000111634846   0.111491986460  -0.208250242797
66  0.103886376312  0.103886376312  0.015904441067  -0.002897878648   0.116892938732  -0.353926772617
67  0.103959146959  0.103959146959  0.008101584969  -0.000596737265   0.111463994663  -0.204217412819
68  0.103959349449  0.103959349449  0.008101578995  -0.000596898006   0.111464030438  -0.204212876262
69  0.103977215037  0.103977215037  0.015338512067  -0.002740039027   0.116575688078  -0.342822089293
70  0.103988306297  0.103988306297  0.008041620060  -0.000192891401   0.111837034956  -0.213574895034
71  0.104061049968  0.104061049968  0.015496172801  -0.003106932355   0.116450290415  -0.337128577487
72  0.104063445639  0.104063445639  0.015489881188  -0.003105541736   0.116447785091  -0.336995214574
73  0.104235662272  0.104235662272  0.007995678223  -0.000533249697   0.111698090798  -0.203063127617
74  0.104235781268  0.104235781268  0.007995798776  -0.000533677844   0.111697902200  -0.203054757528
75  0.104326170004  0.104326170004  0.012740683330  -0.002833509704   0.114233343630  -0.269588064407
76  0.104562738926  0.104562738926  0.009696240002  -0.001520166524   0.112738812404  -0.222482405844
77  0.104744049900  0.104744049900  0.006629476435  -0.000022139262   0.111351387073  -0.179794894743
78  0.104836676148  0.104836676148  0.007201657843  -0.000341383413   0.111696950577  -0.186677671609
79  0.105063722119  0.105063722119  0.006581431712  -0.000333376045   0.111311777787  -0.170018341983
80  0.105063913993  0.105063913993  0.006581336572  -0.000333719917   0.111311530648  -0.170006395845
81  0.105088388337  0.105088388337  0.018564744514  -0.000404792448   0.123248340403  -0.494157719639
82  0.105172201729  0.105172201729  0.019009453918  -0.000227648674   0.123954006973  -0.511079215227
83  0.105234389475  0.105234389475  0.012078923636  -0.002732721561   0.114580591550  -0.254323243151
84  0.105250957195  0.105250957195  0.018824606645  -0.000251468250   0.123824095590  -0.505401098133
85  0.105732332875  0.105732332875  0.019487885207  -0.000015231193   0.125204986889  -0.529878177430
86  0.105794756484  0.105794756484  0.019189313311  -0.000024554787   0.124959515008  -0.521499910097
87  0.105949485555  0.105949485555  0.009625934263  -0.000020000540   0.115555419278  -0.261390904901
88  0.105949637159  0.105949637159  0.009624022571  -0.000019438891   0.115554220838  -0.261354168326
89  0.106012347219  0.106012347219  0.008695650658  -0.000106753742   0.114601244135  -0.233715909537
90  0.106012410411  0.106012410411  0.008694741250  -0.000106203936   0.114600947725  -0.233706124256
91  0.106130044897  0.106130044897  0.009209681290  -0.000379522726   0.114960203461  -0.240280976745
92  0.106143084114  0.106143084114  0.009370336181  -0.000397067020   0.115116353275  -0.244175216447
93  0.106190088785  0.106190088785  0.009421649396  -0.000269401165   0.115342337015  -0.249045487509
94  0.106221983907  0.106221983907  0.009221374963  -0.000221993679   0.115221365191  -0.244885763871
95  0.106230454408  0.106230454408  0.010890283015  -0.000826174799   0.116294562624  -0.273858474316
96  0.106261263028  0.106261263028  0.009642265849  -0.000354798573   0.115548730304  -0.252724987033
97  0.106261327865  0.106261327865  0.009641643501  -0.000354558713   0.115548412653  -0.252714578998
98  0.106294041444  0.106294041444  0.014477350786  -0.002449339313   0.118322052917  -0.327299031392
99  0.106295715582  0.106295715582  0.014469834005  -0.002446033686   0.118319515900  -0.327184439996
100  0.106387859093  0.106387859093  0.008974202848  -0.000143484906   0.115218577035  -0.240296198223
101  0.106450015061  0.106450015061  0.009934153765  -0.000702539681   0.115681629145  -0.251205143482
102  0.106591921072  0.106591921072  0.009968782863  -0.000744205512   0.115816498422  -0.251013664104
103  0.106716920791  0.106716920791  0.008873933063  -0.000429962518   0.115160891336  -0.229772260089
104  0.106717144794  0.106717144794  0.008872725804  -0.000429158098   0.115160712500  -0.229761298266
105  0.106720768027  0.106720768027  0.013415583703  -0.002558298480   0.117578053250  -0.295441931115
106  0.106854770566  0.106854770566  0.014507385501  -0.002138141499   0.119224014568  -0.336584446258
107  0.107229165548  0.107229165548  0.014058659347  -0.002805674706   0.118482150189  -0.306209466243
108  0.107418814933  0.107418814933  0.006561150355  -0.000021363490   0.113958601798  -0.177956756300
109  0.107550848897  0.107550848897  0.006963723643  -0.000212306902   0.114302265639  -0.183715501532
110  0.107559263267  0.107559263267  0.007038280962  -0.000219804623   0.114377739606  -0.185540287038
111  0.107559360771  0.107559360771  0.007037664144  -0.000219875720   0.114377149195  -0.185521567913
112  0.107712479215  0.107712479215  0.010247801965  -0.000030762279   0.117929518902  -0.278019953732
113  0.107712667903  0.107712667903  0.010246412142  -0.000030684696   0.117928395349  -0.277984245827
114  0.107793850609  0.107793850609  0.007912959319  -0.000074145419   0.115632664509  -0.213305100554
115  0.107794251610  0.107794251610  0.007913904122  -0.000073913351   0.115634242381  -0.213337124870
116  0.107905619364  0.107905619364  0.011137247665  -0.001928695098   0.117114171932  -0.250577607333
117  0.108023545619  0.108023545619  0.007957359419  -0.000179040747   0.115801864291  -0.211658940728
118  0.108076068565  0.108076068565  0.008159853403  -0.000291695424   0.115944226543  -0.214103594019
119  0.108229432012  0.108229432012  0.019518728310  -0.000148403615   0.127599756707  -0.527093653406
120  0.108472060034  0.108472060034  0.008165243527  -0.000298603428   0.116338700133  -0.214062290406
121  0.108512657684  0.108512657684  0.008224882891  -0.000134556048   0.116602984527  -0.220149119870
122  0.108512977381  0.108512977381  0.008088793392  -0.000134167940   0.116467602833  -0.216456495030
123  0.108602486686  0.108602486686  0.019703664466  -0.000133428455   0.128172722697  -0.532533520171
124  0.108609376593  0.108609376593  0.019818069140  -0.000135080301   0.128292365433  -0.535601682509
125  0.108640959681  0.108640959681  0.009463878615  -0.000009237544   0.118095600752  -0.257274020043
126  0.108652150650  0.108652150650  0.011931943028  -0.001521928078   0.119062165599  -0.283271080787
127  0.108920706308  0.108920706308  0.011122353235  -0.001402303904   0.118640755639  -0.264496150374
128  0.109039122046  0.109039122046  0.008530626401  -0.000924793128   0.116644955319  -0.206965371518
129  0.109136238683  0.109136238683  0.009877104303  -0.001080188905   0.117933154081  -0.239376383659
130  0.109198607837  0.109198607837  0.008970607500  -0.000595525387   0.117573689950  -0.227897709404
131  0.109198746990  0.109198746990  0.008963179999  -0.000592318463   0.117569608526  -0.227782861593
132  0.109316776312  0.109316776312  0.013168124841  -0.002015410960   0.120469490193  -0.303480958503
133  0.109454789264  0.109454789264  0.014106612606  -0.002309536563   0.121251865307  -0.321014955042
134  0.109478461019  0.109478461019  0.011416791756  -0.001512481288   0.119382771487  -0.269510153856
135  0.109501690204  0.109501690204  0.009134001420  -0.000558827516   0.118076864108  -0.233342487171
136  0.109523574124  0.109523574124  0.007041065385  -0.000189280153   0.116375359355  -0.186446668640
137  0.109523988770  0.109523988770  0.007045896073  -0.000189297275   0.116380587567  -0.186577652526
138  0.109578039626  0.109578039626  0.011687658703  -0.001558048286   0.119707650043  -0.275640880889
139  0.109581154181  0.109581154181  0.011588789936  -0.001517652989   0.119652291128  -0.274049735919
140  0.109658090629  0.109658090629  0.008299922907  -0.000392537896   0.117565475640  -0.215171016499
141  0.109697129303  0.109697129303  0.011937882405  -0.001619317424   0.120015694284  -0.280782599137
142  0.109719733658  0.109719733658  0.011798281809  -0.001786382353   0.119731633114  -0.272437800858
143  0.109720495030  0.109720495030  0.011755855143  -0.001767269642   0.119709080531  -0.271803395495
144  0.109737530444  0.109737530444  0.007496016983  -0.000141407001   0.117092140426  -0.200129234064
145  0.109866509292  0.109866509292  0.007240924863  -0.000014814306   0.117092619849  -0.196632584795
146  0.109982265797  0.109982265797  0.006767951466  -0.000022680725   0.116727536538  -0.183548260241
147  0.110015414553  0.110015414553  0.006724608990  -0.000024246445   0.116715777098  -0.182326245351
148  0.110050453932  0.110050453932  0.007283380211  -0.000215682165   0.117118151978  -0.192321958621
149  0.110050699837  0.110050699837  0.007284006256  -0.000216095923   0.117118610170  -0.192327735238
150  0.110061712051  0.110061712051  0.010058143769  -0.001189355994   0.118930499825  -0.241332131648
151  0.110063927178  0.110063927178  0.010072555878  -0.001193925269   0.118942557787  -0.241599968956
152  0.110207702069  0.110207702069  0.008688747548  -0.000611481063   0.118284968554  -0.219793729218
153  0.110336708222  0.110336708222  0.007979152018  -0.000274949798   0.118040910441  -0.209642128266
154  0.110425146204  0.110425146204  0.009422374838  -0.001614112076   0.118233408966  -0.212473761332
155  0.110433853410  0.110433853410  0.015651606441  -0.002840818366   0.123244641485  -0.348599478628
156  0.110448996809  0.110448996809  0.015355699059  -0.002967369921   0.122837325947  -0.337103779496
157  0.110461081100  0.110461081100  0.012250702254  -0.001871097732   0.120840685622  -0.282443570482
