0 30 0.29476292 0.098187460957 0.00568736 0.06031554 0.00480498 0.02176466
0 31 0.19220937 0.098187460957 0.00241832 0.00398134 0.00436334 0.02859976
0 32 0.65766010 0.103858784033 0.02994711 0.26197317 0.02814024 0.14240341
0 33 0.19302507 0.103858784033 0.00257976 0.02731696 0.00894123 0.00100049
0 34 0.83064318 0.104484372024 0.04806059 0.09474010 0.01960053 0.57562746
0 35 0.41019478 0.104484372024 0.01172034 0.00170423 0.00060090 0.16595462
0 36 2.04023515 0.104611759120 0.29030178 0.30250879 0.87483005 2.98522061
0 37 0.38686448 0.104611759120 0.01043775 0.00742966 0.02189475 0.12033972
0 38 0.45959982 0.108590326376 0.01529183 0.16835075 0.01120042 0.03168082
0 39 0.15318298 0.108590326376 0.00169872 0.00056497 0.00006153 0.02283853
0 40 0.89226288 0.108889174670 0.05779351 0.08212719 0.09889195 0.61511390
0 41 0.23532697 0.108889174670 0.00402010 0.03494115 0.00128336 0.01915427
0 42 0.94940631 0.109550257960 0.06583038 0.28506018 0.16536166 0.45095050
0 43 0.29106232 0.109550257960 0.00618720 0.03264301 0.00795839 0.04411587
0 44 0.35574974 0.110761008567 0.00934512 0.07290518 0.03675981 0.01689289
0 45 0.24113048 0.110761008567 0.00429339 0.03577959 0.00165740 0.02070692
0 46 0.67166488 0.110770146315 0.03331476 0.40792607 0.03334136 0.00986628
0 47 0.50641842 0.110770146315 0.01893871 0.04558126 0.03524806 0.17563030
0 48 0.59666333 0.111048763327 0.02635610 0.23272387 0.00082010 0.12246316
0 49 0.14927359 0.111048763327 0.00164964 0.01018652 0.01195043 0.00014565
0 50 0.11039834 0.111064568452 0.00090242 0.00128973 0.00025368 0.01064439
0 51 0.44313605 0.111064568452 0.01453980 0.00673334 0.14250354 0.04713269
0 52 1.52461995 0.111642784421 0.17300657 0.03687465 2.09272120 0.19487014
0 53 0.68326888 0.111642784421 0.03474743 0.16386002 0.14915818 0.15383817
0 54 0.78942050 0.114051612075 0.04738348 0.03053808 0.03708398 0.55556266
0 55 0.67918196 0.114051612078 0.03507377 0.21417359 0.06106884 0.18604571
0 56 1.32928981 0.115182139895 0.13568544 0.07825993 0.00746774 1.68128372
0 57 0.82664968 0.115182139899 0.05247312 0.01010414 0.21959407 0.45365149
0 58 1.29340134 0.115500915339 0.12881332 0.01725987 0.00466624 1.65096091
0 59 1.10020711 0.115500915345 0.09320583 0.01342238 0.00906962 1.18796369
0 60 0.11770086 0.116000380523 0.00107134 0.00802417 0.00237065 0.00345868
0 61 0.31425180 0.116000380528 0.00763702 0.05854120 0.00780951 0.03240348
0 62 0.32910536 0.116142624012 0.00838630 0.05091136 0.00338097 0.05401801
0 63 0.26579153 0.116142624049 0.00546994 0.03392451 0.02910797 0.00761265
0 64 0.93135574 0.116763648895 0.06752236 0.50594038 0.32748518 0.03399794
0 65 0.41266262 0.117123544879 0.01329668 0.01475522 0.02361719 0.13191803
0 66 0.87970594 0.117454118697 0.06059713 0.43998511 0.04526572 0.28863171
0 67 0.65318279 0.117655006487 0.03346483 0.14852978 0.09132092 0.18679706
0 68 0.68035453 0.117694862305 0.03631924 0.24918190 0.02510235 0.18859803
0 69 0.12567766 0.118042057317 0.00124297 0.00106304 0.01295195 0.00177988
