0	-3.51851  	 (0.00000   )
1	-1.61073  	 (-0.00000  )
2	-1.55981  	 (0.00000   )
3	-1.52560  	 (-0.00000  )
4	-2.91884  	 (0.00000   )
5	-1.01192  	 (0.00000   )
6	-0.37741  	 (0.00000   )
7	-3.39267  	 (0.00000   )
8	-1.62745  	 (-0.00000  )
9	-1.03222  	 (-0.00000  )
10	-1.80727  	 (-0.00000  )
11	-1.50303  	 (0.00000   )
12	-2.78509  	 (0.00000   )
13	-1.13669  	 (-0.00000  )
14	-1.43758  	 (-0.00000  )
15	-1.37316  	 (-0.00000  )
16	-2.65236  	 (0.00000   )
17	-1.18209  	 (0.00000   )
18	-1.64947  	 (0.00000   )
19	-1.48624  	 (-0.00000  )
20	-2.73855  	 (0.00000   )
21	-1.89737  	 (-0.00000  )
22	-1.87218  	 (0.00000   )
23	-1.20868  	 (-0.00000  )
24	-2.49566  	 (0.00000   )
25	-1.42143  	 (0.00000   )
26	-1.68581  	 (-0.00000  )
27	-2.76148  	 (-0.00000  )
28	-1.41646  	 (0.00000   )
29	-1.38753  	 (-0.00000  )
30	-1.45241  	 (0.00000   )
31	-1.25674  	 (-0.00000  )
32	-2.44403  	 (0.00000   )
33	-1.86092  	 (0.00000   )
34	-1.03219  	 (-0.00000  )
35	-1.07192  	 (0.00000   )
36	-1.23334  	 (0.00000   )
37	-1.95554  	 (0.00000   )
38	-1.07288  	 (-0.00000  )
39	-0.95452  	 (-0.00000  )
40	-2.93211  	 (0.00000   )
41	-3.09677  	 (0.00000   )
42	-1.03228  	 (-0.00000  )
43	-1.56639  	 (0.00000   )
44	-1.40575  	 (-0.00000  )
45	-0.13851  	 (0.00000   )
46	-1.86661  	 (-0.00000  )
47	-1.26399  	 (0.00000   )
48	-1.36636  	 (-0.00000  )
49	-1.65480  	 (0.00000   )
50	-1.15815  	 (0.00000   )
51	-2.37727  	 (-0.00000  )
52	-1.81290  	 (0.00000   )
53	-1.44129  	 (-0.00000  )
54	-1.58579  	 (0.00000   )
55	-0.04510  	 (0.00000   )
56	-2.09157  	 (0.00000   )
57	-0.97002  	 (-0.00000  )
58	-2.73828  	 (0.00000   )
59	-1.35760  	 (0.00000   )
60	-1.02259  	 (0.00000   )
61	-0.58444  	 (-0.00000  )
62	-0.50253  	 (-0.00000  )
63	-1.12499  	 (-0.00000  )
64	-1.22589  	 (-0.00000  )
65	-1.56581  	 (-0.00000  )
66	-2.71857  	 (0.00000   )
67	-2.32962  	 (-0.00000  )
68	-1.43541  	 (-0.00000  )
69	-0.91424  	 (-0.00000  )
70	-1.02602  	 (-0.00000  )
71	-1.32082  	 (-0.00000  )
72	-1.90888  	 (0.00000   )
73	-1.76735  	 (0.00000   )
74	-1.85777  	 (0.00000   )
75	-0.49867  	 (0.00000   )
76	-1.68575  	 (-0.00000  )
77	-1.00678  	 (0.00000   )
78	-2.05710  	 (0.00000   )
79	-1.54978  	 (-0.00000  )
80	-2.00598  	 (0.00000   )
81	-1.91054  	 (0.00000   )
82	-3.06240  	 (0.00000   )
83	-2.98034  	 (0.00000   )
84	-1.76074  	 (-0.00000  )
85	-1.15469  	 (-0.00000  )
86	-1.47849  	 (-0.00000  )
87	-0.54267  	 (0.00000   )
