 0.00000 -17.12189 -17.12189 -17.03363 -17.03363 -16.95586 -16.95586 -16.88076 -16.88076 -16.83345 -16.83345 -16.83071 -16.83071 -16.76276 -16.76276 -16.75575 -16.75575 -16.73675 -16.73675 -16.71705 -16.71705 -16.70592 -16.70592 -16.69310 -16.69310 -12.35028 -12.35028 -12.03178 -12.03178 -11.73408 -11.73408 -11.35968 -11.35968 -9.86856 -9.86856 -9.82225 -9.82225 -9.57164 -9.57164 -9.50934 -9.50934 -9.33573 -9.33573 -9.31482 -9.31482 -9.27717 -9.27717 -9.14996 -9.14996 -8.95600 -8.95600 -8.68915 -8.68915 -8.66571 -8.66571 -8.63087 -8.63087 -8.50545 -8.50545 -8.48631 -8.48631 -8.44064 -8.44064 -8.41132 -8.41132 -8.31217 -8.31217 -8.29238 -8.29238 -8.26209 -8.26209 -8.21048 -8.21048 -8.16249 -8.16249 -8.15415 -8.15415 -8.06506 -8.06506 -8.04329 -8.04329 -7.90440 -7.90440 -7.86227 -7.86227 -7.80138 -7.80138 -7.79499 -7.79499 -7.75930 -7.75930 -7.74333 -7.74333 -7.69705 -7.69705 -7.64424 -7.64424 -7.49739 -7.49739 -7.34589 -7.34589 -7.03087 -7.03087 -6.72165 -6.72165 -3.79883 -3.79883 -3.56124 -3.56124 -2.93948 -2.93948 -2.63379 -2.63379 -2.36282 -2.36282 -2.17933 -2.17933 -2.04800 -2.04800 -1.89939 -1.89939 -1.48946 -1.48946 -1.25173 -1.25173 -0.57783 -0.57783 -0.45622 -0.45622 
 0.01938 -17.10153 -17.10153 -17.05705 -17.05705 -16.93773 -16.93773 -16.89971 -16.89971 -16.83259 -16.83259 -16.83121 -16.83121 -16.75474 -16.75474 -16.74628 -16.74628 -16.74033 -16.74033 -16.72669 -16.72669 -16.70443 -16.70443 -16.69692 -16.69692 -12.27673 -12.27673 -12.11571 -12.11571 -11.65107 -11.65107 -11.46265 -11.46265 -9.85651 -9.85651 -9.83307 -9.83307 -9.51310 -9.51310 -9.45550 -9.45550 -9.38862 -9.38862 -9.34209 -9.34209 -9.25282 -9.25282 -9.17513 -9.17513 -8.85653 -8.85653 -8.72050 -8.72050 -8.66480 -8.66480 -8.64613 -8.64613 -8.50897 -8.50897 -8.49918 -8.49918 -8.43406 -8.43406 -8.41800 -8.41800 -8.30327 -8.30327 -8.28130 -8.28130 -8.25388 -8.25388 -8.20106 -8.20106 -8.18572 -8.18572 -8.17430 -8.17430 -8.06113 -8.06113 -8.04852 -8.04852 -7.89034 -7.89034 -7.86933 -7.86933 -7.80361 -7.80361 -7.79826 -7.79826 -7.75464 -7.75464 -7.74539 -7.74539 -7.68632 -7.68632 -7.65732 -7.65732 -7.47984 -7.47984 -7.40690 -7.40690 -6.96909 -6.96909 -6.81384 -6.81384 -3.72976 -3.72976 -3.60986 -3.60986 -2.78593 -2.78593 -2.55917 -2.55917 -2.40020 -2.40020 -2.22683 -2.22683 -2.00533 -2.00533 -1.78521 -1.78521 -1.67092 -1.67092 -1.43693 -1.43693 -0.55246 -0.55246 -0.49132 -0.49132 
 0.03877 -17.07981 -17.07981 -17.07978 -17.07978 -16.91885 -16.91885 -16.91884 -16.91884 -16.83184 -16.83184 -16.83181 -16.83181 -16.74694 -16.74694 -16.74690 -16.74690 -16.73650 -16.73650 -16.73649 -16.73649 -16.70090 -16.70090 -16.70089 -16.70089 -12.19835 -12.19835 -12.19753 -12.19753 -11.56062 -11.56062 -11.55970 -11.55970 -9.84456 -9.84456 -9.84445 -9.84445 -9.45348 -9.45348 -9.45285 -9.45285 -9.39566 -9.39566 -9.39471 -9.39471 -9.21009 -9.21009 -9.20919 -9.20919 -8.77632 -8.77632 -8.77577 -8.77577 -8.65809 -8.65809 -8.65737 -8.65737 -8.50757 -8.50757 -8.50711 -8.50711 -8.42597 -8.42597 -8.42555 -8.42555 -8.29268 -8.29268 -8.29204 -8.29204 -8.22055 -8.22055 -8.21981 -8.21981 -8.18831 -8.18831 -8.18773 -8.18773 -8.05495 -8.05495 -8.05414 -8.05414 -7.87896 -7.87896 -7.87775 -7.87775 -7.80222 -7.80222 -7.80160 -7.80160 -7.75024 -7.75024 -7.74859 -7.74859 -7.67263 -7.67263 -7.67146 -7.67146 -7.45163 -7.45163 -7.44968 -7.44968 -6.89687 -6.89687 -6.89624 -6.89624 -3.66709 -3.66709 -3.66551 -3.66551 -2.63907 -2.63907 -2.63642 -2.63642 -2.34173 -2.34173 -2.34079 -2.34079 -1.85078 -1.85078 -1.84893 -1.84893 -1.61841 -1.61841 -1.61590 -1.61590 -0.52368 -0.52368 -0.52310 -0.52310 
 0.15873 -17.03346 -17.03346 -17.03325 -17.03325 -17.00624 -17.00624 -17.00600 -17.00600 -16.76376 -16.76376 -16.76241 -16.76241 -16.75212 -16.75212 -16.75014 -16.75014 -16.74218 -16.74218 -16.74213 -16.74213 -16.71904 -16.71904 -16.71849 -16.71849 -11.98161 -11.98161 -11.97974 -11.97974 -11.88319 -11.88319 -11.88111 -11.88111 -9.52267 -9.52267 -9.50519 -9.50519 -9.45818 -9.45818 -9.43322 -9.43322 -9.40840 -9.40840 -9.39789 -9.39789 -9.35224 -9.35224 -9.33186 -9.33186 -8.74140 -8.74140 -8.72482 -8.72482 -8.66551 -8.66551 -8.65446 -8.65446 -8.48230 -8.48230 -8.45474 -8.45474 -8.40167 -8.40167 -8.39328 -8.39328 -8.34762 -8.34762 -8.34320 -8.34320 -8.27889 -8.27889 -8.27762 -8.27762 -8.17360 -8.17360 -8.16484 -8.16484 -8.12975 -8.12975 -8.12508 -8.12508 -7.85118 -7.85118 -7.84035 -7.84035 -7.78699 -7.78699 -7.77616 -7.77616 -7.73421 -7.73421 -7.72433 -7.72433 -7.68503 -7.68503 -7.67255 -7.67255 -7.34922 -7.34922 -7.34706 -7.34706 -7.25647 -7.25647 -7.25391 -7.25391 -3.06126 -3.06126 -2.97887 -2.97887 -2.89365 -2.89365 -2.82056 -2.82056 -2.02346 -2.02346 -1.92310 -1.92310 -1.84420 -1.84420 -1.80299 -1.80299 -1.68716 -1.68716 -1.66177 -1.66177 -1.52893 -1.52893 -1.50032 -1.50032 
 0.17206 -17.02832 -17.02832 -17.02826 -17.02826 -17.01186 -17.01186 -17.01184 -17.01184 -16.75911 -16.75911 -16.75903 -16.75903 -16.75345 -16.75345 -16.75340 -16.75340 -16.74253 -16.74253 -16.74253 -16.74253 -16.71937 -16.71937 -16.71936 -16.71936 -11.94506 -11.94506 -11.94496 -11.94496 -11.92013 -11.92013 -11.92005 -11.92005 -9.49954 -9.49954 -9.49920 -9.49920 -9.44694 -9.44694 -9.44658 -9.44658 -9.40213 -9.40213 -9.40143 -9.40143 -9.35216 -9.35216 -9.35157 -9.35157 -8.73297 -8.73297 -8.73275 -8.73275 -8.65876 -8.65876 -8.65860 -8.65860 -8.46674 -8.46674 -8.46634 -8.46634 -8.39887 -8.39887 -8.39840 -8.39840 -8.34488 -8.34488 -8.34459 -8.34459 -8.28163 -8.28163 -8.28105 -8.28105 -8.16681 -8.16681 -8.16644 -8.16644 -8.13066 -8.13066 -8.13040 -8.13040 -7.84551 -7.84551 -7.84487 -7.84487 -7.78174 -7.78174 -7.78075 -7.78075 -7.72863 -7.72863 -7.72819 -7.72819 -7.67865 -7.67865 -7.67840 -7.67840 -7.33254 -7.33254 -7.33198 -7.33198 -7.27719 -7.27719 -7.27678 -7.27678 -2.99006 -2.99006 -2.98846 -2.98846 -2.87700 -2.87700 -2.87575 -2.87575 -1.94359 -1.94359 -1.94250 -1.94250 -1.83103 -1.83103 -1.83036 -1.83036 -1.63865 -1.63865 -1.63804 -1.63804 -1.59055 -1.59055 -1.58992 -1.58992 
 0.19144 -17.04169 -17.04169 -17.04159 -17.04159 -16.99791 -16.99791 -16.99776 -16.99776 -16.76029 -16.76029 -16.75988 -16.75988 -16.75709 -16.75709 -16.75583 -16.75583 -16.74190 -16.74190 -16.73981 -16.73981 -16.71776 -16.71776 -16.71725 -16.71725 -12.01488 -12.01488 -12.01418 -12.01418 -11.84671 -11.84671 -11.84608 -11.84608 -9.53457 -9.53457 -9.51070 -9.51070 -9.45597 -9.45597 -9.43366 -9.43366 -9.42023 -9.42023 -9.39979 -9.39979 -9.33644 -9.33644 -9.31820 -9.31820 -8.74228 -8.74228 -8.73965 -8.73965 -8.65843 -8.65843 -8.65780 -8.65780 -8.49311 -8.49311 -8.44789 -8.44789 -8.42562 -8.42562 -8.36789 -8.36789 -8.35022 -8.35022 -8.34251 -8.34251 -8.29507 -8.29507 -8.26168 -8.26168 -8.17645 -8.17645 -8.17341 -8.17341 -8.13195 -8.13195 -8.11080 -8.11080 -7.85572 -7.85572 -7.83969 -7.83969 -7.78389 -7.78389 -7.78058 -7.78058 -7.73408 -7.73408 -7.72552 -7.72552 -7.67912 -7.67912 -7.67493 -7.67493 -7.36408 -7.36408 -7.35348 -7.35348 -7.23973 -7.23973 -7.23098 -7.23098 -3.07220 -3.07220 -3.07087 -3.07087 -2.80749 -2.80749 -2.80050 -2.80050 -2.02624 -2.02624 -2.02108 -2.02108 -1.80203 -1.80203 -1.79134 -1.79134 -1.69007 -1.69007 -1.67454 -1.67454 -1.48820 -1.48820 -1.47523 -1.47523 
 0.34651 -17.13789 -17.13789 -17.13787 -17.13787 -16.86076 -16.86076 -16.86025 -16.86025 -16.80260 -16.80260 -16.79914 -16.79914 -16.79339 -16.79339 -16.79053 -16.79053 -16.73667 -16.73667 -16.73657 -16.73657 -16.67518 -16.67518 -16.67514 -16.67514 -12.39339 -12.39339 -12.39289 -12.39289 -11.25972 -11.25972 -11.25902 -11.25902 -9.82433 -9.82433 -9.81432 -9.81432 -9.74810 -9.74810 -9.73679 -9.73679 -9.33030 -9.33030 -9.32982 -9.32982 -9.12178 -9.12178 -9.11913 -9.11913 -8.98007 -8.98007 -8.97883 -8.97883 -8.56418 -8.56418 -8.55761 -8.55761 -8.52194 -8.52194 -8.51724 -8.51724 -8.44655 -8.44655 -8.44502 -8.44502 -8.31015 -8.31015 -8.30677 -8.30677 -8.26712 -8.26712 -8.25306 -8.25306 -8.18090 -8.18090 -8.16200 -8.16200 -8.06043 -8.06043 -8.04640 -8.04640 -7.86294 -7.86294 -7.83805 -7.83805 -7.80431 -7.80431 -7.80157 -7.80157 -7.76108 -7.76108 -7.74670 -7.74670 -7.65191 -7.65191 -7.64617 -7.64617 -7.45084 -7.45084 -7.44583 -7.44583 -6.60183 -6.60183 -6.59945 -6.59945 -3.87918 -3.87918 -3.87572 -3.87572 -2.90488 -2.90488 -2.90452 -2.90452 -2.31538 -2.31538 -2.29863 -2.29863 -2.00385 -2.00385 -1.98578 -1.98578 -0.86437 -0.86437 -0.85705 -0.85705 -0.39641 -0.39641 -0.39609 -0.39609 
 0.36589 -17.13925 -17.13925 -17.13923 -17.13923 -16.85713 -16.85713 -16.85711 -16.85711 -16.80129 -16.80129 -16.80129 -16.80129 -16.79403 -16.79403 -16.79400 -16.79400 -16.73664 -16.73664 -16.73659 -16.73659 -16.67443 -16.67443 -16.67439 -16.67439 -12.39856 -12.39856 -12.39806 -12.39806 -11.24761 -11.24761 -11.24691 -11.24691 -9.82595 -9.82595 -9.82573 -9.82573 -9.74988 -9.74988 -9.74948 -9.74948 -9.32935 -9.32935 -9.32887 -9.32887 -9.11984 -9.11984 -9.11961 -9.11961 -8.98292 -8.98292 -8.98291 -8.98291 -8.55761 -8.55761 -8.55703 -8.55703 -8.51953 -8.51953 -8.51947 -8.51947 -8.44538 -8.44538 -8.44469 -8.44469 -8.31022 -8.31022 -8.30864 -8.30864 -8.26183 -8.26183 -8.26100 -8.26100 -8.17019 -8.17019 -8.16910 -8.16910 -8.05433 -8.05433 -8.05394 -8.05394 -7.84955 -7.84955 -7.84850 -7.84850 -7.80409 -7.80409 -7.80344 -7.80344 -7.75404 -7.75404 -7.75297 -7.75297 -7.64921 -7.64921 -7.64834 -7.64834 -7.44910 -7.44910 -7.44840 -7.44840 -6.58676 -6.58676 -6.58644 -6.58644 -3.89286 -3.89286 -3.89192 -3.89192 -2.91715 -2.91715 -2.91703 -2.91703 -2.30529 -2.30529 -2.30316 -2.30316 -1.99614 -1.99614 -1.99435 -1.99435 -0.83868 -0.83868 -0.83776 -0.83776 -0.37161 -0.37161 -0.37136 -0.37136 
 0.37922 -17.15114 -17.15114 -17.12663 -17.12663 -16.86133 -16.86133 -16.85300 -16.85300 -16.80172 -16.80172 -16.80092 -16.80092 -16.79523 -16.79523 -16.79302 -16.79302 -16.74715 -16.74715 -16.72649 -16.72649 -16.67476 -16.67476 -16.67409 -16.67409 -12.44264 -12.44264 -12.35236 -12.35236 -11.30639 -11.30639 -11.18306 -11.18306 -9.83032 -9.83032 -9.82157 -9.82157 -9.75731 -9.75731 -9.74244 -9.74244 -9.38385 -9.38385 -9.28017 -9.28017 -9.15713 -9.15713 -9.10735 -9.10735 -9.03921 -9.03921 -8.91003 -8.91003 -8.56207 -8.56207 -8.54913 -8.54913 -8.52441 -8.52441 -8.51380 -8.51380 -8.44783 -8.44783 -8.44231 -8.44231 -8.33027 -8.33027 -8.29021 -8.29021 -8.26647 -8.26647 -8.25337 -8.25337 -8.17439 -8.17439 -8.16556 -8.16556 -8.06478 -8.06478 -8.04141 -8.04141 -7.85720 -7.85720 -7.84217 -7.84217 -7.81100 -7.81100 -7.79747 -7.79747 -7.75505 -7.75505 -7.75141 -7.75141 -7.66314 -7.66314 -7.63566 -7.63566 -7.46518 -7.46518 -7.42914 -7.42914 -6.63325 -6.63325 -6.53472 -6.53472 -3.93088 -3.93088 -3.85760 -3.85760 -2.93590 -2.93590 -2.90096 -2.90096 -2.46081 -2.46081 -2.21697 -2.21697 -2.09223 -2.09223 -1.82318 -1.82318 -0.88373 -0.88373 -0.78144 -0.78144 -0.37139 -0.37139 -0.36836 -0.36836 
 0.47252 -17.20361 -17.20361 -17.04217 -17.04217 -16.88320 -16.88320 -16.83761 -16.83761 -16.83430 -16.83430 -16.80032 -16.80032 -16.79645 -16.79645 -16.78914 -16.78914 -16.78750 -16.78750 -16.68129 -16.68129 -16.67684 -16.67684 -16.67267 -16.67267 -12.64574 -12.64574 -12.08482 -12.08482 -11.55234 -11.55234 -10.67515 -10.67515 -9.88208 -9.88208 -9.85407 -9.85407 -9.80692 -9.80692 -9.77476 -9.77476 -9.72031 -9.72031 -9.66270 -9.66270 -9.11698 -9.11698 -9.10200 -9.10200 -9.07545 -9.07545 -8.61374 -8.61374 -8.56613 -8.56613 -8.52841 -8.52841 -8.46360 -8.46360 -8.45853 -8.45853 -8.44795 -8.44795 -8.42559 -8.42559 -8.41534 -8.41534 -8.33330 -8.33330 -8.23542 -8.23542 -8.19087 -8.19087 -8.13408 -8.13408 -8.09211 -8.09211 -8.08334 -8.08334 -7.99115 -7.99115 -7.90905 -7.90905 -7.90082 -7.90082 -7.80305 -7.80305 -7.77395 -7.77395 -7.74920 -7.74920 -7.73051 -7.73051 -7.70500 -7.70500 -7.61875 -7.61875 -7.49180 -7.49180 -7.23995 -7.23995 -6.80939 -6.80939 -6.13432 -6.13432 -4.25332 -4.25332 -3.71635 -3.71635 -3.35041 -3.35041 -3.05989 -3.05989 -3.00406 -3.00406 -2.71551 -2.71551 -1.40314 -1.40314 -1.05776 -1.05776 -0.72554 -0.72554 -0.37164 -0.37164 -0.28505 -0.28505 -0.22341 -0.22341 
