#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.077650135555  0.077650135555  0.009961466684  -0.000000040609   0.087611561630  -0.271064349509
1  0.079051510201  0.079051510201  0.008714784134  -0.001019943959   0.086746350377  -0.209387373954
2  0.079263566838  0.079263566838  0.008476972778  -0.001099423274   0.086641116343  -0.200753450586
3  0.079263566839  0.079263566839  0.008476972777  -0.001099423273   0.086641116342  -0.200753450548
4  0.082327204784  0.082327204784  0.010914191735  -0.000010967387   0.093230429131  -0.296691999006
5  0.083497065805  0.083497065805  0.010472502997  -0.000459460153   0.093510108649  -0.272468914047
6  0.083497065808  0.083497065808  0.010472502987  -0.000459460157   0.093510108638  -0.272468913671
7  0.084029100821  0.084029100821  0.010359258114  -0.000518784915   0.093869574021  -0.267773052412
8  0.084029100823  0.084029100823  0.010359258113  -0.000518784912   0.093869574024  -0.267773052461
9  0.084769387071  0.084769387071  0.008625387738  -0.001388474354   0.092006300455  -0.196926544865
10  0.084881812909  0.084881812909  0.010259887743  -0.000844611713   0.094297088939  -0.256202842160
11  0.085302119955  0.085302119955  0.009268413535  -0.001070750796   0.093499782693  -0.223069879837
12  0.085302119957  0.085302119957  0.009268413529  -0.001070750795   0.093499782690  -0.223069879717
13  0.085776705276  0.085776705276  0.008981530648  -0.001368620662   0.093389615261  -0.207157938771
14  0.085802149849  0.085802149849  0.008834289332  -0.001318574408   0.093317864773  -0.204513125083
15  0.086416749701  0.086416749701  0.007550402922  -0.001007570314   0.092959582309  -0.178039635220
16  0.086489734812  0.086489734812  0.005625737384  -0.000001894785   0.092113577411  -0.153032630500
17  0.086654400953  0.086654400953  0.005907227843  -0.000155499090   0.092406129706  -0.156512591790
18  0.086654400953  0.086654400953  0.005907227843  -0.000155499090   0.092406129706  -0.156512591790
19  0.086871687465  0.086871687465  0.007062602110  -0.000774423302   0.093159866272  -0.171110148792
20  0.087607814877  0.087607814877  0.011810898403  -0.000038058235   0.099380655045  -0.320355462953
21  0.087690962357  0.087690962357  0.005895554622  -0.000080569580   0.093505947400  -0.158233883980
22  0.087690962357  0.087690962357  0.005895554622  -0.000080569580   0.093505947399  -0.158233883973
23  0.087879002327  0.087879002327  0.005828837024  -0.000079743862   0.093628095489  -0.156440873677
24  0.087879186856  0.087879186856  0.005820423896  -0.000018221153   0.093681389599  -0.157886059728
25  0.088005853344  0.088005853344  0.005990450118  -0.000108815082   0.093887488380  -0.160047523622
26  0.088118545759  0.088118545759  0.006104356305  -0.000249226862   0.093973675202  -0.159326269334
27  0.088141462893  0.088141462893  0.005844464942  -0.000047106908   0.093938820928  -0.157754228430
28  0.088141462894  0.088141462894  0.005844464942  -0.000047106908   0.093938820928  -0.157754228417
29  0.088269402794  0.088269402794  0.011809577392  -0.000146089554   0.099932890632  -0.317379832941
30  0.088269402795  0.088269402795  0.011809577389  -0.000146089555   0.099932890629  -0.317379832852
31  0.089428998010  0.089428998010  0.010816831652  -0.001033069319   0.099212760343  -0.266229870340
32  0.089428998011  0.089428998011  0.010816831650  -0.001033069319   0.099212760342  -0.266229870297
33  0.089577503041  0.089577503041  0.011701623430  -0.000333161526   0.100945964945  -0.309351764242
34  0.089587402063  0.089587402063  0.011423039895  -0.000570383088   0.100440058869  -0.295315985419
35  0.089602783476  0.089602783476  0.010360772821  -0.001473965839   0.098489590458  -0.241822459509
36  0.089661860834  0.089661860834  0.011699956111  -0.000326774109   0.101035042835  -0.309480204719
37  0.090093760070  0.090093760070  0.011574159320  -0.000417475768   0.101250443622  -0.303588978808
38  0.090502769805  0.090502769805  0.010537369903  -0.000990512126   0.100049627582  -0.259783365715
39  0.090503427923  0.090503427923  0.010378566223  -0.000933948154   0.099948045992  -0.257001280122
40  0.090795361127  0.090795361127  0.009049636730  -0.001048326773   0.098796671085  -0.217726845780
41  0.090860234103  0.090860234103  0.009270219572  -0.001440250238   0.098690203437  -0.213064427518
42  0.090860234105  0.090860234105  0.009270219568  -0.001440250238   0.098690203434  -0.213064427408
43  0.090975396991  0.090975396991  0.007457966705  -0.000000565786   0.098432797911  -0.202926319387
44  0.091350560626  0.091350560626  0.010662663683  -0.001095136909   0.100918087400  -0.260345798076
45  0.091350560627  0.091350560627  0.010662663682  -0.001095136909   0.100918087399  -0.260345798027
46  0.091499542785  0.091499542785  0.009108406103  -0.001003329058   0.099604619830  -0.220550493504
47  0.091499542786  0.091499542786  0.009108406103  -0.001003329059   0.099604619830  -0.220550493478
48  0.091597696575  0.091597696575  0.009800767180  -0.001087923624   0.100310540131  -0.237088671138
49  0.091670873254  0.091670873254  0.009862761163  -0.001271513276   0.100262121141  -0.233779882736
50  0.091711761293  0.091711761293  0.010180346735  -0.001255058980   0.100637049048  -0.242869575226
51  0.092045784420  0.092045784420  0.008350156173  -0.000971079939   0.099424860654  -0.200794995027
52  0.092045784421  0.092045784421  0.008350156167  -0.000971079936   0.099424860651  -0.200794994929
53  0.092073746130  0.092073746130  0.007692160992  -0.001056094271   0.098709812850  -0.180576665950
54  0.092212462545  0.092212462545  0.006425685492  -0.000015706967   0.098622441070  -0.174424489638
55  0.092344294593  0.092344294593  0.007922864880  -0.000878959391   0.099388200082  -0.191674529815
56  0.092344294594  0.092344294594  0.007922864874  -0.000878959390   0.099388200079  -0.191674529693
57  0.092367872082  0.092367872082  0.012547506369  -0.000027758683   0.104887619768  -0.340679862185
58  0.092428339273  0.092428339273  0.006436036692  -0.000139654184   0.098724721781  -0.171333382971
59  0.092727870191  0.092727870191  0.007088169450  -0.000702326169   0.099113713472  -0.173767735854
60  0.092727870193  0.092727870193  0.007088169450  -0.000702326169   0.099113713473  -0.173767735842
61  0.092883663596  0.092883663596  0.006173839360  -0.000258072912   0.098799430043  -0.160976287109
62  0.092883663596  0.092883663596  0.006173839360  -0.000258072913   0.098799430043  -0.160976287107
63  0.092993386541  0.092993386541  0.005957380317  -0.000018615230   0.098932151628  -0.161602112291
64  0.093017390392  0.093017390392  0.005978554382  -0.000093311630   0.098902633145  -0.160145694628
65  0.093097572583  0.093097572583  0.006249072905  -0.000291443209   0.099055202278  -0.162115444691
66  0.093126816826  0.093126816826  0.006110980690  -0.000113191372   0.099124606144  -0.163208244250
67  0.093126816826  0.093126816826  0.006110980690  -0.000113191372   0.099124606145  -0.163208244259
68  0.093192141262  0.093192141262  0.006173249521  -0.000252900484   0.099112490299  -0.161100985785
69  0.093276725930  0.093276725930  0.006112511427  -0.000132890785   0.099256346572  -0.162713849146
70  0.093285030273  0.093285030273  0.006038744163  -0.000076450113   0.099247324323  -0.162242368309
71  0.093361414547  0.093361414547  0.006190841238  -0.000237885611   0.099314370174  -0.161988256755
72  0.093361414547  0.093361414547  0.006190841238  -0.000237885611   0.099314370174  -0.161988256740
73  0.093478791806  0.093478791806  0.006147026178  -0.000034366635   0.099591451349  -0.166334023875
74  0.093582466173  0.093582466173  0.012389811847  -0.000349647197   0.105622630822  -0.327629736337
75  0.093582466174  0.093582466174  0.012389811845  -0.000349647198   0.105622630821  -0.327629736276
76  0.093689058302  0.093689058302  0.006525955886  -0.000042767782   0.100172246407  -0.176416624789
77  0.093706604326  0.093706604326  0.006177105114  -0.000171678749   0.099712030691  -0.163416058974
78  0.093706604327  0.093706604327  0.006177105113  -0.000171678750   0.099712030689  -0.163416058924
79  0.093761306554  0.093761306554  0.006390990685  -0.000327827558   0.099824469681  -0.164987157134
80  0.093778470657  0.093778470657  0.006596560767  -0.000139361858   0.100235669566  -0.175709422406
81  0.093821712765  0.093821712765  0.006611162048  -0.000022039829   0.100410834984  -0.179299240350
82  0.093873619064  0.093873619064  0.012491057979  -0.000015774033   0.106348903010  -0.339469941565
83  0.093873619067  0.093873619067  0.012491057974  -0.000015774034   0.106348903007  -0.339469941410
84  0.093890737501  0.093890737501  0.006469109693  -0.000050702764   0.100309144430  -0.174653838311
85  0.093890737501  0.093890737501  0.006469109692  -0.000050702764   0.100309144429  -0.174653838297
86  0.093905549392  0.093905549392  0.006389194970  -0.000012216933   0.100282527429  -0.173526500157
87  0.093971475189  0.093971475189  0.006732501220  -0.000216599728   0.100487376681  -0.177306801860
88  0.093971475189  0.093971475189  0.006732501219  -0.000216599728   0.100487376680  -0.177306801836
89  0.094205653150  0.094205653150  0.005919225761  -0.000021893149   0.100102985761  -0.160474676620
90  0.094291882647  0.094291882647  0.012494884710  -0.000211040653   0.106575726704  -0.334260594181
91  0.094317638691  0.094317638691  0.011353114451  -0.001612311016   0.104058442125  -0.265060898588
92  0.094324378799  0.094324378799  0.006297918356  -0.000363389442   0.100258907714  -0.161486840107
93  0.094324378801  0.094324378801  0.006297918356  -0.000363389443   0.100258907714  -0.161486840064
94  0.094435897512  0.094435897512  0.011506053193  -0.001168204604   0.104773746102  -0.281307333099
95  0.094435897513  0.094435897513  0.011506053192  -0.001168204603   0.104773746102  -0.281307333096
96  0.094465625467  0.094465625467  0.012492658854  -0.000238887091   0.106719397230  -0.333442284939
97  0.094496706120  0.094496706120  0.012576056089  -0.000177245642   0.106895516567  -0.337388990600
98  0.094625273301  0.094625273301  0.005729458517  -0.000005221343   0.100349510476  -0.155764507445
99  0.094653069266  0.094653069266  0.006131169597  -0.000023824135   0.100760414728  -0.166189420306
100  0.094682291368  0.094682291368  0.006057340313  -0.000187131025   0.100552500656  -0.159736613019
101  0.094682291369  0.094682291369  0.006057340312  -0.000187131025   0.100552500656  -0.159736612986
102  0.094700400465  0.094700400465  0.005767612075  -0.000108346086   0.100359666454  -0.153996550538
103  0.094718088277  0.094718088277  0.006135102365  -0.000021645756   0.100831544887  -0.166355713186
104  0.095036607075  0.095036607075  0.006148254459  -0.000172867138   0.101011994396  -0.162598654559
105  0.095036607075  0.095036607075  0.006148254457  -0.000172867138   0.101011994394  -0.162598654496
106  0.095210714840  0.095210714840  0.006033098501  -0.000836928678   0.100406884662  -0.141395055497
107  0.095226359459  0.095226359459  0.005263671238  -0.000067408174   0.100422622522  -0.141397592734
108  0.095226359459  0.095226359459  0.005263671238  -0.000067408174   0.100422622523  -0.141397592751
109  0.095271246536  0.095271246536  0.012659276186  -0.000004945236   0.107925577486  -0.344342061205
110  0.095288390180  0.095288390180  0.005397088706  -0.000056373589   0.100629105296  -0.145328335326
111  0.095291109018  0.095291109018  0.005167154445  -0.000102287116   0.100355976346  -0.137822130824
112  0.095303771899  0.095303771899  0.011268141282  -0.001213281616   0.105358631565  -0.273606808308
113  0.095331460295  0.095331460295  0.011231316884  -0.001190811482   0.105371965698  -0.273216208703
114  0.095409822502  0.095409822502  0.005007740415  -0.000015161703   0.100402401214  -0.135855056368
115  0.095427323408  0.095427323408  0.005327197393  -0.000018709216   0.100735811584  -0.144451395166
116  0.095492289076  0.095492289076  0.011766251086  -0.001116836968   0.106141703195  -0.289785467351
117  0.095492289079  0.095492289079  0.011766251078  -0.001116836969   0.106141703188  -0.289785467100
118  0.095512944825  0.095512944825  0.011622599326  -0.001133427776   0.106002116376  -0.285425042728
119  0.095597646708  0.095597646708  0.005054987255  -0.000083661771   0.100568972192  -0.135276726271
120  0.095597646708  0.095597646708  0.005054987255  -0.000083661771   0.100568972192  -0.135276726274
121  0.095657464023  0.095657464023  0.005194038275  -0.000048838485   0.100802663814  -0.140008089570
122  0.095771123077  0.095771123077  0.011308146446  -0.001419285664   0.105659983859  -0.269089746288
123  0.095875043385  0.095875043385  0.011049163468  -0.001466451149   0.105457755704  -0.260759017993
124  0.095876767854  0.095876767854  0.005153317636  -0.000245631829   0.100784453661  -0.133545001579
125  0.095876767854  0.095876767854  0.005153317636  -0.000245631830   0.100784453661  -0.133545001560
126  0.095893643304  0.095893643304  0.005218318375  -0.000103254667   0.101008707012  -0.139188044584
127  0.095988924546  0.095988924546  0.011132007588  -0.001040860681   0.106080071452  -0.274594234933
128  0.095988924546  0.095988924546  0.011132007600  -0.001040860674   0.106080071472  -0.274594235469
129  0.096056890807  0.096056890807  0.010947205609  -0.001197714880   0.105806381536  -0.265297292021
130  0.096070007472  0.096070007472  0.011150454549  -0.001255879732   0.105964582290  -0.269245233194
131  0.096140098601  0.096140098601  0.010931173108  -0.001113324000   0.105957947709  -0.267157419229
132  0.096140098602  0.096140098602  0.010931173123  -0.001113323994   0.105957947731  -0.267157419788
133  0.096146248334  0.096146248334  0.008499681157  -0.000611385142   0.104034544349  -0.214651578180
134  0.096182852931  0.096182852931  0.007283662845  -0.000012342104   0.103454173672  -0.197862817203
135  0.096319366697  0.096319366697  0.007766587182  -0.000331871306   0.103754082574  -0.202309027604
136  0.096319366697  0.096319366697  0.007766587179  -0.000331871305   0.103754082571  -0.202309027532
137  0.096501492796  0.096501492796  0.011376052408  -0.001140300026   0.106737245179  -0.278529152389
138  0.096501492796  0.096501492796  0.011376052412  -0.001140300025   0.106737245183  -0.278529152490
139  0.096687470271  0.096687470271  0.009518467504  -0.001043215394   0.105162722381  -0.230623475252
140  0.096766058537  0.096766058537  0.010795874632  -0.001400530280   0.106161402889  -0.255660473302
141  0.096766058538  0.096766058538  0.010795874630  -0.001400530278   0.106161402890  -0.255660473301
142  0.096864830709  0.096864830709  0.011603973983  -0.001378874303   0.107089930389  -0.278239277422
143  0.096871938252  0.096871938252  0.005147720189  -0.000047725838   0.101971932603  -0.138777986269
144  0.096871938252  0.096871938252  0.005147720189  -0.000047725838   0.101971932603  -0.138777986270
145  0.096882939747  0.096882939747  0.007545056687  -0.000035668393   0.104392328041  -0.204340968628
146  0.096909795878  0.096909795878  0.005003417931  -0.000001664237   0.101911549572  -0.136104720470
147  0.096947401281  0.096947401281  0.005153139349  -0.000076644356   0.102023896273  -0.138138535830
148  0.097033423265  0.097033423265  0.010025429400  -0.001167917893   0.105890934772  -0.241025288618
149  0.097033423266  0.097033423266  0.010025429403  -0.001167917896   0.105890934773  -0.241025288617
150  0.097081037615  0.097081037615  0.009408197769  -0.001385811784   0.105103423600  -0.218300353983
151  0.097264975736  0.097264975736  0.007763580572  -0.000068615471   0.104959940836  -0.209390773324
152  0.097264975740  0.097264975740  0.007763580563  -0.000068615471   0.104959940832  -0.209390773107
153  0.097297027305  0.097297027305  0.011561012583  -0.001677884324   0.107180155564  -0.268933756304
154  0.097297027305  0.097297027305  0.011561012581  -0.001677884324   0.107180155563  -0.268933756273
155  0.097344042008  0.097344042008  0.009645364956  -0.001381267367   0.105608139597  -0.224877665140
156  0.097359856003  0.097359856003  0.007781331650  -0.000111664087   0.105029523566  -0.208702391923
157  0.097359856005  0.097359856005  0.007781331644  -0.000111664088   0.105029523560  -0.208702391731
158  0.097360832436  0.097360832436  0.007795839676  -0.000098969587   0.105057702525  -0.209442610737
159  0.097362256723  0.097362256723  0.007730415591  -0.000078723272   0.105013949042  -0.208213260371
160  0.097415201430  0.097415201430  0.007552143488  -0.000149418374   0.104817926544  -0.201438514171
161  0.097415201431  0.097415201431  0.007552143485  -0.000149418375   0.104817926540  -0.201438514054
162  0.097460290559  0.097460290559  0.008166815235  -0.000594479579   0.105032626214  -0.206053854452
163  0.097571067469  0.097571067469  0.008423856677  -0.000630138982   0.105364785164  -0.212077969682
164  0.097581201052  0.097581201052  0.006935330688  -0.000573593634   0.103942938106  -0.173111771681
165  0.097724449068  0.097724449068  0.009054621053  -0.001462956575   0.105316113545  -0.206579818756
166  0.097811303070  0.097811303070  0.006406596814  -0.000168727248   0.104049172637  -0.169741163920
167  0.097811303071  0.097811303071  0.006406596812  -0.000168727248   0.104049172635  -0.169741163862
168  0.097926136146  0.097926136146  0.006289370737  -0.000245485289   0.103970021594  -0.164462584467
169  0.097941245865  0.097941245865  0.006033660645  -0.000044135627   0.103930770884  -0.162983361094
