#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.066987791113  0.066987791113  0.007384958930  -0.000023543460   0.074349206583  -0.200314420920
1  0.067812452512  0.067812452512  0.007003748251  -0.000731831683   0.074084369080  -0.170667630485
2  0.067905129604  0.067905129604  0.006927223817  -0.000798263157   0.074034090264  -0.166777600106
3  0.067935246447  0.067935246447  0.006918508457  -0.000825444408   0.074028310495  -0.165800803052
4  0.071041066285  0.071041066285  0.007705663537  -0.000028302100   0.078718427721  -0.208911752985
5  0.071627517725  0.071627517725  0.007536981262  -0.000418658737   0.078745840250  -0.193699521556
6  0.071719002012  0.071719002012  0.007508916215  -0.000483536705   0.078744381522  -0.191170411999
7  0.072103068997  0.072103068997  0.007626441769  -0.000083933996   0.079645576770  -0.205242196018
8  0.072258101605  0.072258101605  0.007378785425  -0.000318155151   0.079318731879  -0.192129634631
9  0.072468160265  0.072468160265  0.007165279060  -0.000904912596   0.078728526729  -0.170353335996
10  0.072550421927  0.072550421927  0.007467442948  -0.000296701546   0.079721163329  -0.195125912588
11  0.072937002094  0.072937002093  0.007224343967  -0.000869878737   0.079291467324  -0.172913895183
12  0.072962927360  0.072962927360  0.007006858023  -0.000709687522   0.079260097862  -0.171354825384
13  0.073214990447  0.073214990447  0.007093531624  -0.001002538987   0.079305983083  -0.165744437029
14  0.073226463751  0.073226463751  0.007037754364  -0.000975857690   0.079288360426  -0.164952695175
15  0.073898294343  0.073898294343  0.004637874821  -0.000003363667   0.078532805497  -0.126111536804
16  0.073924482585  0.073924482585  0.004747468558  -0.000066598410   0.078605352733  -0.127373029947
17  0.073963117784  0.073963117784  0.004724334073  -0.000055045200   0.078632406657  -0.127057887258
18  0.074006432087  0.074006432087  0.004792226362  -0.000180808778   0.078617849670  -0.125483128430
19  0.074018167534  0.074018167534  0.006635761099  -0.001375030630   0.079278898003  -0.143151841078
20  0.074574900203  0.074574900203  0.004692271659  -0.000004601642   0.079262570219  -0.127558063877
21  0.074602023690  0.074602023690  0.004713400484  -0.000025473521   0.079289950654  -0.127565055774
22  0.074697906590  0.074697906590  0.004667911291  -0.000015476247   0.079350341634  -0.126599270954
23  0.074738276180  0.074738276180  0.004762749116  -0.000096170596   0.079404854701  -0.126984134747
24  0.074800091696  0.074800091696  0.004828243405  -0.000024860086   0.079603475015  -0.130706784848
25  0.074812671107  0.074812671107  0.004846364834  -0.000057984945   0.079601050996  -0.130298520523
26  0.074886192075  0.074886192075  0.004747553165  -0.000012594387   0.079621150852  -0.128844857279
27  0.074890315482  0.074890315482  0.004747030587  -0.000011673662   0.079625672407  -0.128855691430
28  0.075786228655  0.075786228655  0.007654721734  -0.000041904993   0.083399045397  -0.207155401485
29  0.076233650125  0.076233650125  0.007593498594  -0.000278459602   0.083548689117  -0.199052452030
