#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.069856081323  0.069856081323  0.006763320010  -0.000008813002   0.076610588331  -0.183799591995
1  0.070457017741  0.070457017741  0.006462760579  -0.000548629500   0.076371148820  -0.160931786455
2  0.070531893539  0.070531893539  0.006436168085  -0.000602853844   0.076365207780  -0.158732647135
3  0.070532358394  0.070532358394  0.006434658333  -0.000602470222   0.076364546505  -0.158702003559
4  0.073185587037  0.073185587037  0.007120336236  -0.000040719808   0.080265203465  -0.192646274463
5  0.073186920919  0.073186920919  0.007118060191  -0.000040821039   0.080264160071  -0.192581585443
6  0.073220381093  0.073220381093  0.007095066295  -0.000159605028   0.080155842361  -0.188723610740
7  0.073873019053  0.073873019053  0.006867986102  -0.000498144218   0.080242860937  -0.173332315458
8  0.073873238329  0.073873238329  0.006867836081  -0.000498271996   0.080242802414  -0.173324756136
9  0.074027199766  0.074027199766  0.006864491886  -0.000732210601   0.080159481051  -0.166867958948
10  0.074287757186  0.074287757186  0.006580809161  -0.000843864891   0.080024701457  -0.156110285324
11  0.074311374905  0.074311374905  0.006853044802  -0.000097457285   0.081066962421  -0.183828994151
12  0.074419849492  0.074419849492  0.006666237532  -0.001029380171   0.080056706853  -0.153386780395
13  0.074621140621  0.074621140621  0.006543777256  -0.000526583687   0.080638334189  -0.163736261072
14  0.074621174592  0.074621174592  0.006543642100  -0.000526470344   0.080638346349  -0.163735667530
15  0.075151125754  0.075151125754  0.006274782403  -0.001067486198   0.080358421959  -0.141697819951
16  0.075831055095  0.075831055095  0.004137829913  -0.000011261222   0.079957623786  -0.112289711275
17  0.075831701810  0.075831701810  0.004136912386  -0.000011289548   0.079957324647  -0.112263973282
18  0.075837766776  0.075837766775  0.004470798143  -0.000003418352   0.080305146567  -0.121563658457
19  0.075960065659  0.075960065659  0.004023558017  -0.000002303274   0.079981320402  -0.109423971319
20  0.075964504202  0.075964504202  0.004026245733  -0.000006892087   0.079983857848  -0.109372239803
21  0.076146210476  0.076146210476  0.004416357708  -0.000074031366   0.080488536818  -0.118160779016
22  0.076146609725  0.076146609725  0.004415996442  -0.000074092744   0.080488513424  -0.118149278309
23  0.076226341668  0.076226341668  0.004666698864  -0.000182614891   0.080710425641  -0.122018202625
24  0.076715307313  0.076715307313  0.007370433689  -0.000034743191   0.084050997811  -0.199614408435
25  0.076763585671  0.076763585671  0.004903966526  -0.000142421411   0.081525130785  -0.129568308731
26  0.076781568441  0.076781568441  0.007432851246  -0.000040903182   0.084173516505  -0.201145255545
27  0.076813365610  0.076813365610  0.004749754412  -0.000089941729   0.081473178293  -0.126800026846
28  0.076813427442  0.076813427442  0.004749505159  -0.000089845161   0.081473087440  -0.126795872067
29  0.076816293965  0.076816293965  0.004580364371  -0.000003078457   0.081393579879  -0.124554357922
30  0.076978398010  0.076978398010  0.007181398983  -0.000062536331   0.084097260662  -0.193714219146
31  0.077049362677  0.077049362677  0.007283237865  -0.000295765929   0.084036834614  -0.190138893856
32  0.077050593828  0.077050593828  0.007284708768  -0.000297462564   0.084037840032  -0.190132751360
33  0.077561143333  0.077561143333  0.007162219417  -0.000623845258   0.084099517492  -0.177918314581
34  0.077744912763  0.077744912763  0.006944983569  -0.000571048621   0.084118847711  -0.173443693451
35  0.077759332307  0.077759332307  0.006814629196  -0.000681129995   0.083892831509  -0.166901100175
36  0.077768005012  0.077768005012  0.006790624258  -0.000678375005   0.083880254265  -0.166322859325
37  0.077801755353  0.077801755353  0.007164038535  -0.000852095572   0.084113698317  -0.171756804754
38  0.077990295434  0.077990295434  0.007104439951  -0.001070550962   0.084024184423  -0.164190566828
39  0.077996890330  0.077996890330  0.007091783126  -0.001064265140   0.084024408315  -0.164017202910
40  0.078753269611  0.078753269611  0.005740620136  -0.000101432634   0.084392457113  -0.153450186801
41  0.078866889361  0.078866889361  0.005809915026  -0.000064108020   0.084612696367  -0.156351452749
42  0.078867329840  0.078867329840  0.005811784699  -0.000063846745   0.084615267794  -0.156409438848
43  0.078888472450  0.078888472450  0.005109454678  -0.000170746640   0.083827180488  -0.134389159889
44  0.079030258994  0.079030258994  0.004960437443  -0.000008880003   0.083981816434  -0.134738810133
45  0.079149540556  0.079149540556  0.005634493045  -0.000416048090   0.084367985511  -0.142001193052
46  0.079150775419  0.079150775419  0.005634995633  -0.000417579472   0.084368191580  -0.141973198133
47  0.079200984754  0.079200984754  0.005924731913  -0.000407641920   0.084718074747  -0.150127742636
48  0.079216514658  0.079216514658  0.005861749902  -0.000403105012   0.084675159548  -0.148537369548
49  0.079287162002  0.079287162002  0.005413224662  -0.000367057355   0.084333329308  -0.137313277041
50  0.079446057831  0.079446057831  0.004909421668  -0.000399611885   0.083955867614  -0.122718237937
51  0.079454047378  0.079454047378  0.004896824632  -0.000400527699   0.083950344310  -0.122350534359
52  0.079689525317  0.079689525317  0.004707740712  -0.000111687598   0.084285578430  -0.125065039689
53  0.079712735544  0.079712735544  0.004343957821  -0.000007636671   0.084049056693  -0.117997369327
54  0.079720099742  0.079720099742  0.004324406090  -0.000008723455   0.084035782377  -0.117435766450
55  0.079736664689  0.079736664689  0.004594865399  -0.000006582835   0.084324947252  -0.124853592138
56  0.079757113301  0.079757113301  0.004475840635  -0.000032023326   0.084200930610  -0.120922490326
57  0.079761468693  0.079761468693  0.004483966671  -0.000034958262   0.084210477102  -0.121063747418
58  0.079814308535  0.079814308535  0.004722799750  -0.000127254761   0.084409853524  -0.125051212916
59  0.079815018731  0.079815018731  0.004707146247  -0.000128988817   0.084393176161  -0.124578073082
60  0.079855432635  0.079855432635  0.004316403566  -0.000011653095   0.084160183106  -0.117138286975
61  0.079863008582  0.079863008582  0.004312438560  -0.000010461003   0.084164986139  -0.117062832085
62  0.079880135264  0.079880135264  0.004256432970  -0.000016614767   0.084119953467  -0.115371389054
63  0.079891665202  0.079891665202  0.004243979914  -0.000012517472   0.084123127644  -0.115144017104
64  0.079896087625  0.079896087625  0.004705318420  -0.000029027534   0.084572378511  -0.127248421815
65  0.080070628257  0.080070628257  0.004759102062  -0.000261316347   0.084568413972  -0.122391046215
66  0.080070679607  0.080070679607  0.004758261182  -0.000260703335   0.084568237455  -0.122384845610
67  0.080090393999  0.080090393999  0.005049377077  -0.000203114158   0.084936656918  -0.131873598793
68  0.080176013033  0.080176013033  0.004138910677  -0.000079764385   0.084235159325  -0.110455053423
69  0.080198796084  0.080198796084  0.004395529965  -0.000136831174   0.084457494876  -0.115885156301
70  0.080199548626  0.080199548626  0.004394690585  -0.000137088715   0.084457150496  -0.115855307533
71  0.080211068315  0.080211068315  0.003950386843  -0.000030556299   0.084130898858  -0.106664076861
72  0.080361214528  0.080361214528  0.004745734897  -0.000004540281   0.085102409144  -0.129014543160
73  0.080490668146  0.080490668146  0.004838970941  -0.000167717757   0.085161921329  -0.127111338876
74  0.080491020106  0.080491020106  0.004837520476  -0.000167659865   0.085160880716  -0.127073445023
75  0.080549333273  0.080549333273  0.004521831878  -0.000220543273   0.084850621878  -0.117044084746
76  0.080608820167  0.080608820167  0.004333411629  -0.000199469322   0.084742762474  -0.112490357687
77  0.080639298889  0.080639298889  0.004118222784  -0.000078654646   0.084678867026  -0.109922304414
78  0.080639842053  0.080639842053  0.004116499484  -0.000078580134   0.084677761403  -0.109877438586
79  0.080735728023  0.080735728023  0.004045853718  -0.000108924911   0.084672656830  -0.107129344537
80  0.080929214232  0.080929214232  0.007155988971  -0.000047183607   0.088038019597  -0.193440546300
81  0.080933044796  0.080933044796  0.007147573197  -0.000047312927   0.088033305067  -0.193208022320
