0	0.00110   	-0.00052  	-0.00006  	1.95366   	 (0.00000   )
1	0.00496   	-0.28893  	-0.00050  	1.48209   	 (-0.00000  )
2	-0.03713  	0.03475   	0.16107   	1.48214   	 (0.00000   )
3	0.03131   	0.25472   	-0.16049  	1.48211   	 (-0.00000  )
4	0.06071   	-0.01135  	0.03354   	1.94293   	 (0.00000   )
5	0.00909   	0.00716   	-0.02011  	1.94302   	 (0.00000   )
6	-0.06515  	0.00340   	-0.01365  	1.94311   	 (0.00000   )
7	-0.00277  	-0.00025  	0.00609   	1.67149   	 (0.00000   )
8	-0.00281  	-0.00190  	0.00021   	1.67174   	 (0.00000   )
9	0.00239   	-0.00475  	-0.01655  	1.74684   	 (0.00000   )
10	-0.02216  	0.00845   	0.02792   	1.41407   	 (-0.00000  )
11	-0.01421  	0.00935   	-0.01299  	1.41422   	 (-0.00000  )
12	0.03787   	-0.01157  	-0.00545  	1.41450   	 (-0.00000  )
13	0.05791   	0.03762   	0.02328   	1.93116   	 (0.00000   )
14	0.00530   	-0.02361  	0.01583   	1.93121   	 (0.00000   )
15	-0.05770  	-0.01518  	-0.04006  	1.93122   	 (0.00000   )
16	0.09689   	-0.03006  	-0.09575  	1.51233   	 (0.00000   )
17	-0.06730  	-0.03840  	-0.02310  	1.51233   	 (-0.00000  )
18	-0.02951  	0.06888   	0.11982   	1.51230   	 (0.00000   )
19	0.19598   	-0.39061  	-0.00869  	1.60132   	 (0.00000   )
20	-0.06258  	-0.01357  	0.11368   	1.60150   	 (-0.00000  )
21	-0.13425  	0.40204   	-0.10333  	1.60173   	 (-0.00000  )
22	0.00052   	-0.00287  	0.00116   	1.53101   	 (0.00000   )
23	-0.00002  	-0.00222  	0.00046   	1.53080   	 (0.00000   )
24	0.03295   	-0.04359  	-0.04436  	1.26162   	 (-0.00000  )
25	-0.06832  	-0.02053  	0.02399   	1.26155   	 (-0.00000  )
26	0.03169   	0.04564   	0.03336   	1.26162   	 (-0.00000  )
27	-0.06937  	0.05059   	0.02678   	1.50586   	 (0.00000   )
28	0.17900   	-0.27389  	0.00165   	1.58960   	 (-0.00000  )
29	-0.05027  	-0.06180  	0.09520   	1.57643   	 (-0.00000  )
30	-0.05594  	0.31122   	-0.13989  	1.59128   	 (0.00000   )
31	0.00278   	-0.00044  	-0.00058  	1.94911   	 (0.00000   )
32	-0.16141  	0.00595   	0.22255   	1.66937   	 (0.00000   )
33	0.15685   	-0.09861  	0.01793   	1.67146   	 (0.00000   )
34	-0.02391  	0.10775   	-0.22679  	1.66979   	 (0.00000   )
35	-0.07223  	0.13333   	0.06010   	1.71456   	 (0.00000   )
36	0.07608   	0.02586   	-0.07278  	1.71385   	 (-0.00000  )
37	0.01982   	-0.17518  	-0.00212  	1.71478   	 (0.00000   )
38	0.00227   	-0.00127  	-0.00070  	1.90601   	 (0.00000   )
39	-0.00009  	-0.00148  	-0.00117  	1.42796   	 (0.00000   )
40	0.00364   	0.00230   	0.00059   	1.42994   	 (-0.00000  )
41	0.06529   	-0.19268  	-0.03069  	1.61835   	 (-0.00000  )
42	-0.01279  	0.03050   	0.18612   	1.61858   	 (-0.00000  )
43	-0.05354  	0.16216   	-0.15380  	1.61846   	 (0.00000   )
44	-0.00027  	-0.00045  	0.00081   	1.49339   	 (0.00000   )
45	-0.01757  	-0.02121  	-0.01450  	1.27847   	 (-0.00000  )
46	0.01573   	0.01168   	-0.01590  	1.27844   	 (-0.00000  )
47	0.01085   	0.01818   	0.02683   	1.27876   	 (0.00000   )
48	-0.02110  	-0.01738  	0.02254   	1.77492   	 (-0.00000  )
49	-0.08372  	0.09281   	0.21290   	1.85006   	 (0.00000   )
50	-0.02323  	0.09469   	-0.04993  	1.83348   	 (-0.00000  )
51	0.18471   	-0.08831  	-0.13515  	1.83616   	 (-0.00000  )
52	-0.05287  	-0.09519  	-0.05096  	1.82366   	 (0.00000   )
53	-0.00958  	0.00300   	0.00225   	1.19770   	 (-0.00000  )
54	-0.00078  	0.00143   	0.00095   	1.35514   	 (-0.00000  )
55	0.00180   	-0.00133  	0.00050   	1.36033   	 (-0.00000  )
56	0.26881   	-0.09376  	0.02605   	1.59338   	 (0.00000   )
57	0.02672   	0.15552   	-0.00747  	1.59315   	 (-0.00000  )
58	-0.29442  	-0.06479  	-0.01797  	1.59231   	 (0.00000   )
59	-0.08336  	0.09682   	0.08152   	1.41612   	 (0.00000   )
60	-0.05367  	-0.01988  	-0.07110  	1.41570   	 (-0.00000  )
61	0.13653   	-0.07691  	-0.01157  	1.41502   	 (0.00000   )
62	-0.09274  	0.06242   	0.11874   	1.50547   	 (-0.00000  )
63	0.00751   	0.00035   	0.00463   	1.50529   	 (0.00000   )
64	0.08409   	-0.06324  	-0.12384  	1.50527   	 (-0.00000  )
65	0.14291   	-0.05282  	-0.03297  	1.45562   	 (0.00000   )
66	0.00754   	0.02175   	0.06786   	1.45570   	 (0.00000   )
67	-0.15140  	0.03141   	-0.03416  	1.45574   	 (-0.00000  )
68	0.40410   	-0.25202  	-0.00416  	1.68338   	 (0.00000   )
69	-0.00150  	0.04378   	0.13150   	1.68284   	 (-0.00000  )
70	-0.39860  	0.20552   	-0.12636  	1.68355   	 (0.00000   )
71	-0.00424  	0.00418   	-0.00035  	1.20701   	 (-0.00000  )
72	-0.00212  	0.00425   	0.00041   	1.20673   	 (0.00000   )
73	0.00184   	-0.00178  	-0.00092  	1.33477   	 (0.00000   )
74	0.01175   	0.08527   	0.01448   	1.46822   	 (0.00000   )
