0	0.00011   	-0.00133  	0.00071   	187.83487 	 (0.00000   )
1	0.00879   	-0.47573  	0.00010   	187.48384 	 (0.00000   )
2	-0.06041  	0.05450   	0.26472   	187.48756 	 (0.00000   )
3	0.05253   	0.41528   	-0.26243  	187.49734 	 (-0.00000  )
4	0.05344   	-0.01064  	0.03013   	188.52976 	 (0.00000   )
5	0.00740   	0.00618   	-0.01684  	188.52356 	 (-0.00000  )
6	-0.05895  	0.00268   	-0.01213  	188.51943 	 (0.00000   )
7	-0.00216  	-0.00107  	0.00687   	186.92813 	 (-0.00000  )
8	-0.00087  	-0.00290  	0.00050   	186.92377 	 (0.00000   )
9	0.00183   	-0.00165  	-0.00808  	189.66380 	 (-0.00000  )
10	-0.21795  	0.05030   	0.21684   	187.94102 	 (0.00000   )
11	-0.05933  	0.04912   	-0.13518  	187.93118 	 (-0.00000  )
12	0.28635   	-0.10734  	-0.08008  	187.91097 	 (-0.00000  )
13	0.05627   	0.03761   	0.02366   	188.79712 	 (-0.00000  )
14	0.00340   	-0.02273  	0.01607   	188.77841 	 (0.00000   )
15	-0.05813  	-0.01480  	-0.03963  	188.74789 	 (-0.00000  )
16	0.10247   	-0.03197  	-0.10041  	186.73501 	 (-0.00000  )
17	-0.06986  	-0.04054  	-0.02395  	186.75056 	 (-0.00000  )
18	-0.02871  	0.07181   	0.12653   	186.75544 	 (0.00000   )
19	0.12168   	-0.24364  	-0.00537  	189.43308 	 (0.00000   )
20	-0.03847  	-0.00933  	0.07089   	189.42697 	 (0.00000   )
21	-0.08297  	0.24840   	-0.06426  	189.44375 	 (-0.00000  )
22	0.00072   	-0.00376  	-0.00058  	187.65045 	 (-0.00000  )
23	0.00019   	-0.00170  	-0.00067  	187.64972 	 (0.00000   )
24	0.28108   	-0.31150  	-0.42626  	189.39752 	 (-0.00000  )
25	-0.53957  	-0.13544  	0.19893   	189.37811 	 (0.00000   )
26	0.25552   	0.44092   	0.23488   	189.39193 	 (-0.00000  )
27	0.21603   	-0.22875  	-0.05287  	187.31542 	 (-0.00000  )
28	-0.16608  	0.15663   	0.05328   	186.66868 	 (0.00000   )
29	-0.03763  	0.25769   	-0.13449  	186.75261 	 (-0.00000  )
30	-0.01019  	-0.18573  	0.13174   	186.65009 	 (-0.00000  )
31	0.00086   	-0.00101  	0.00059   	191.38611 	 (0.00000   )
32	-0.17185  	0.00622   	0.23793   	186.07994 	 (-0.00000  )
33	0.17753   	-0.11059  	0.01716   	186.01469 	 (0.00000   )
34	-0.02172  	0.10549   	-0.24799  	186.08925 	 (-0.00000  )
35	-0.14153  	0.26526   	0.11380   	188.77598 	 (-0.00000  )
36	0.12240   	0.05816   	-0.11948  	188.79077 	 (-0.00000  )
