 0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -7.60800 -7.60800 -7.60800 -7.60800 -6.25000 -6.25000 -4.32000 -4.32000 -2.73540 -2.73540 -2.73540 -2.73540 
 0.00916  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -7.60800 -7.60800 -7.60800 -7.60800 -6.25000 -6.25000 -4.32000 -4.32000 -2.73540 -2.73540 -2.73540 -2.73540 
 0.04579  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -7.62600 -7.62600 -7.62600 -7.62600 -6.48040 -6.48040 -4.12660 -4.12660 -2.59100 -2.59100 -2.59100 -2.59100 
 0.09158  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -7.73340 -7.73340 -7.73340 -7.73340 -6.89630 -6.89630 -3.55140 -3.55140 -2.13770 -2.13770 -2.13770 -2.13770 
 0.13736  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -7.83240 -7.83240 -7.69440 -7.69440 -7.48310 -7.48310 -2.99230 -2.99230 -1.67610 -1.67610 -1.67610 -1.67610 
 0.18315  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -7.96400 -7.96400 -7.87460 -7.87460 -7.68780 -7.68780 -2.27900 -2.27900 -1.07660 -1.07660 -1.01150 -1.01150 
 0.22894  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.05500 -8.05500 -8.01430 -8.01430 -7.86810 -7.86810 -1.68750 -1.68750 -0.63930 -0.63930 -0.33870 -0.33870 
 0.27473  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.15430 -8.15430 -8.09730 -8.09730 -7.96730 -7.96730 -1.08800 -1.08800 -0.57590 -0.57590  0.00000  0.00000 
 0.32051  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.27780 -8.27780 -8.09890 -8.09890 -7.97690 -7.97690 -0.95950 -0.95950 -0.62640 -0.62640  0.00000  0.00000 
 0.36630  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -8.34430 -8.34430 -8.04360 -8.04360 -7.96240 -7.96240 -1.29420 -1.29420  0.00000  0.00000  0.00000  0.00000 
