0	-2.97118  	 (-0.00000  )
1	-1.33035  	 (0.00000   )
2	-1.21871  	 (-0.00000  )
3	-1.13800  	 (0.00000   )
4	-2.48427  	 (-0.00000  )
5	-2.39442  	 (-0.00000  )
6	-0.57049  	 (0.00000   )
7	-0.90065  	 (0.00000   )
8	-1.09368  	 (0.00000   )
9	-1.30746  	 (0.00000   )
10	-1.85895  	 (-0.00000  )
11	-2.38069  	 (-0.00000  )
12	-1.16430  	 (-0.00000  )
13	-1.38698  	 (0.00000   )
14	-1.31875  	 (-0.00000  )
15	-1.51628  	 (-0.00000  )
16	-1.64663  	 (-0.00000  )
17	-1.12285  	 (0.00000   )
18	-0.43698  	 (-0.00000  )
19	-1.10071  	 (0.00000   )
20	-1.41777  	 (0.00000   )
21	-2.03328  	 (0.00000   )
22	-1.43040  	 (0.00000   )
23	-0.03542  	 (0.00000   )
24	-2.76805  	 (-0.00000  )
25	-1.73004  	 (-0.00000  )
26	-1.20575  	 (0.00000   )
27	-1.09475  	 (-0.00000  )
28	-1.17326  	 (0.00000   )
29	-1.05408  	 (0.00000   )
30	-1.44894  	 (0.00000   )
31	-1.59835  	 (-0.00000  )
32	-1.83335  	 (-0.00000  )
33	-1.56117  	 (-0.00000  )
34	-1.63093  	 (-0.00000  )
35	-1.66767  	 (0.00000   )
36	-1.71166  	 (0.00000   )
37	-1.03717  	 (-0.00000  )
38	-1.75640  	 (-0.00000  )
39	-0.74301  	 (-0.00000  )
40	-1.18749  	 (0.00000   )
41	-1.25357  	 (0.00000   )
42	-0.98156  	 (-0.00000  )
43	-1.02374  	 (0.00000   )
44	-2.03435  	 (0.00000   )
45	-0.97744  	 (0.00000   )
46	-0.88338  	 (-0.00000  )
47	-0.93416  	 (-0.00000  )
48	-1.92916  	 (-0.00000  )
49	-1.05156  	 (-0.00000  )
50	-1.92415  	 (-0.00000  )
51	-1.56958  	 (0.00000   )
52	-0.68430  	 (0.00000   )
53	-0.63314  	 (-0.00000  )
54	-0.66509  	 (-0.00000  )
55	-1.49865  	 (-0.00000  )
56	-1.52019  	 (0.00000   )
57	-1.57940  	 (-0.00000  )
58	-0.90773  	 (-0.00000  )
59	-0.54352  	 (0.00000   )
60	-1.27456  	 (0.00000   )
61	-1.61560  	 (-0.00000  )
62	-0.58457  	 (-0.00000  )
63	-0.86182  	 (-0.00000  )
64	1.09432   	 (-0.00000  )
65	-2.25096  	 (0.00000   )
66	-1.48757  	 (-0.00000  )
67	-1.82443  	 (-0.00000  )
68	-1.20295  	 (0.00000   )
69	-1.14014  	 (0.00000   )
70	-2.00645  	 (-0.00000  )
71	-2.58571  	 (-0.00000  )
72	-2.82347  	 (-0.00000  )
73	-2.09975  	 (-0.00000  )
74	-1.33987  	 (0.00000   )
75	0.11166   	 (-0.00000  )
76	-0.57500  	 (-0.00000  )
77	-0.85247  	 (0.00000   )
78	-0.48648  	 (0.00000   )
79	-0.19020  	 (-0.00000  )
80	-0.85840  	 (-0.00000  )
81	-1.28674  	 (0.00000   )
82	-0.89852  	 (-0.00000  )
83	-0.73725  	 (0.00000   )
84	-1.35523  	 (-0.00000  )
85	-1.38946  	 (-0.00000  )
86	-0.97223  	 (0.00000   )
87	-0.59296  	 (0.00000   )
88	-1.30886  	 (0.00000   )
89	0.40596   	 (0.00000   )
90	-1.18052  	 (-0.00000  )
91	-1.87730  	 (0.00000   )
92	-2.62797  	 (0.00000   )
93	-1.84101  	 (-0.00000  )
94	-1.51686  	 (-0.00000  )
95	-1.90755  	 (0.00000   )
96	-1.32372  	 (-0.00000  )
97	-2.06079  	 (-0.00000  )
98	-0.66753  	 (-0.00000  )
99	-0.09195  	 (0.00000   )
100	-0.17998  	 (-0.00000  )
101	-0.44826  	 (-0.00000  )
102	-0.46052  	 (0.00000   )
103	-1.62467  	 (0.00000   )
104	-1.14237  	 (-0.00000  )
105	-1.50152  	 (-0.00000  )
106	-1.61536  	 (-0.00000  )
107	-1.82648  	 (-0.00000  )
108	-1.88336  	 (0.00000   )
109	-1.75382  	 (0.00000   )
110	0.07901   	 (0.00000   )
111	-0.06708  	 (0.00000   )
112	0.15297   	 (0.00000   )
113	-0.35516  	 (0.00000   )
114	-1.43450  	 (0.00000   )
115	-1.53602  	 (0.00000   )
116	-1.17230  	 (-0.00000  )
117	-1.92509  	 (-0.00000  )
118	-1.92696  	 (0.00000   )
119	-1.23890  	 (-0.00000  )
120	-1.42488  	 (-0.00000  )
121	-1.03855  	 (0.00000   )
122	-2.48187  	 (-0.00000  )
123	-0.85444  	 (-0.00000  )
124	-1.90037  	 (0.00000   )
125	-1.66516  	 (-0.00000  )
126	-0.64877  	 (0.00000   )
127	-1.85606  	 (0.00000   )
128	-1.69271  	 (0.00000   )
129	-1.90640  	 (-0.00000  )
130	-1.22512  	 (0.00000   )
131	-1.09654  	 (-0.00000  )
132	-1.06391  	 (0.00000   )
133	-0.61356  	 (-0.00000  )
134	-0.89117  	 (-0.00000  )
135	-1.07933  	 (-0.00000  )
136	-0.89066  	 (0.00000   )
137	-0.68077  	 (-0.00000  )
138	-0.94944  	 (-0.00000  )
139	-0.75623  	 (0.00000   )
140	-1.11183  	 (0.00000   )
141	-1.33556  	 (-0.00000  )
142	-1.43866  	 (-0.00000  )
143	-0.83832  	 (0.00000   )
144	-1.19320  	 (-0.00000  )
145	-1.65960  	 (-0.00000  )
146	-2.37581  	 (-0.00000  )
147	-1.10825  	 (0.00000   )
148	-1.23724  	 (-0.00000  )
149	-1.50001  	 (-0.00000  )
150	-1.34980  	 (0.00000   )
151	-1.36181  	 (-0.00000  )
152	-2.51263  	 (0.00000   )
153	-1.61437  	 (-0.00000  )
154	-2.02788  	 (0.00000   )
155	-1.55598  	 (0.00000   )
156	-1.46221  	 (-0.00000  )
157	-0.59560  	 (0.00000   )
158	-1.64902  	 (0.00000   )
159	-1.53750  	 (0.00000   )
160	-1.88280  	 (-0.00000  )
161	-1.35582  	 (-0.00000  )
162	-0.89117  	 (-0.00000  )
163	0.01594   	 (0.00000   )
164	0.78031   	 (0.00000   )
165	-0.63755  	 (0.00000   )
166	-1.04677  	 (0.00000   )
167	-0.19455  	 (0.00000   )
168	-0.34277  	 (0.00000   )
169	-0.61613  	 (-0.00000  )
170	0.30227   	 (0.00000   )
171	0.25757   	 (0.00000   )
172	-1.29716  	 (0.00000   )
173	-1.16073  	 (0.00000   )
174	-0.66826  	 (-0.00000  )
175	-0.97071  	 (-0.00000  )
176	-1.30282  	 (0.00000   )
177	-0.82555  	 (-0.00000  )
178	-0.72965  	 (-0.00000  )
179	-0.54252  	 (-0.00000  )
180	-0.23137  	 (0.00000   )
181	0.12756   	 (-0.00000  )
182	0.31110   	 (-0.00000  )
183	0.05542   	 (-0.00000  )
184	-1.55525  	 (0.00000   )
185	-1.41409  	 (-0.00000  )
186	-1.24421  	 (-0.00000  )
187	-1.56832  	 (0.00000   )
188	-1.45588  	 (0.00000   )
189	-1.04592  	 (-0.00000  )
190	-1.26758  	 (-0.00000  )
191	-0.67737  	 (0.00000   )
192	-1.90494  	 (0.00000   )
