0	-1.83843  	 (0.00000   )
1	-0.70207  	 (0.00000   )
2	-0.66125  	 (-0.00000  )
3	-0.81622  	 (0.00000   )
4	-1.43246  	 (-0.00000  )
5	-1.37580  	 (0.00000   )
6	-0.09251  	 (-0.00000  )
7	-0.53071  	 (-0.00000  )
8	-0.48426  	 (-0.00000  )
9	-0.88689  	 (0.00000   )
10	-1.00365  	 (0.00000   )
11	-0.48955  	 (-0.00000  )
12	-0.38618  	 (0.00000   )
13	-0.54199  	 (0.00000   )
14	0.77979   	 (-0.00000  )
15	-0.49070  	 (0.00000   )
16	-1.06593  	 (0.00000   )
17	-0.86783  	 (0.00000   )
18	-1.60181  	 (0.00000   )
19	-1.56829  	 (-0.00000  )
20	-0.93456  	 (0.00000   )
21	-2.27717  	 (0.00000   )
22	-0.73737  	 (0.00000   )
23	-0.93443  	 (-0.00000  )
24	-0.04970  	 (0.00000   )
25	-0.30363  	 (-0.00000  )
26	-0.09048  	 (-0.00000  )
27	-0.57545  	 (0.00000   )
28	-0.29237  	 (-0.00000  )
29	-0.63302  	 (-0.00000  )
30	-0.29435  	 (-0.00000  )
31	-0.74370  	 (0.00000   )
32	-0.58256  	 (0.00000   )
33	-0.21579  	 (0.00000   )
34	-0.87832  	 (0.00000   )
35	-0.76402  	 (-0.00000  )
36	-1.27764  	 (-0.00000  )
37	-0.29292  	 (-0.00000  )
38	-0.30538  	 (-0.00000  )
39	-1.05367  	 (-0.00000  )
40	-0.57673  	 (-0.00000  )
41	-0.44021  	 (0.00000   )
42	-0.82192  	 (0.00000   )
43	-0.54053  	 (0.00000   )
44	-0.97376  	 (0.00000   )
45	-1.05300  	 (-0.00000  )
46	-0.44028  	 (-0.00000  )
47	-1.19439  	 (0.00000   )
48	-0.14393  	 (0.00000   )
49	-0.66349  	 (0.00000   )
50	-0.57537  	 (0.00000   )
51	-0.09272  	 (0.00000   )
52	-0.92003  	 (-0.00000  )
53	-0.55478  	 (0.00000   )
54	-0.54152  	 (0.00000   )
55	-0.38394  	 (0.00000   )
56	-0.45218  	 (0.00000   )
57	-0.45399  	 (0.00000   )
58	-0.59693  	 (0.00000   )
59	-0.34880  	 (-0.00000  )
60	-1.14009  	 (-0.00000  )
61	-1.07356  	 (-0.00000  )
62	-1.15042  	 (0.00000   )
63	-0.73946  	 (0.00000   )
64	-0.50151  	 (-0.00000  )
65	-0.72738  	 (-0.00000  )
66	-0.57936  	 (0.00000   )
67	-0.57752  	 (-0.00000  )
68	-0.03590  	 (-0.00000  )
69	0.03669   	 (-0.00000  )
70	-0.50582  	 (0.00000   )
71	-0.09832  	 (0.00000   )
72	-0.62795  	 (-0.00000  )
73	-0.34665  	 (0.00000   )
74	0.01032   	 (0.00000   )
75	-0.32145  	 (0.00000   )
76	-0.33597  	 (-0.00000  )
77	-0.25857  	 (0.00000   )
78	-0.25767  	 (-0.00000  )
79	-0.75120  	 (-0.00000  )
80	-0.29856  	 (-0.00000  )
81	-0.51515  	 (0.00000   )
82	-0.52807  	 (-0.00000  )
83	-0.47960  	 (-0.00000  )
84	-0.65592  	 (-0.00000  )
85	0.21283   	 (-0.00000  )
86	-0.27421  	 (0.00000   )
87	-0.60870  	 (0.00000   )
88	-0.33085  	 (0.00000   )
