0 31 0.00002051 0.093547132289 0.00000000 -0.00001394 -0.00000361 -0.00001401 -0.00000398 0.00000092 0.00000060
0 32 0.00001213 0.093547132289 0.00000000 0.00000601 -0.00000628 0.00000594 -0.00000596 -0.00000036 0.00000075
0 33 0.29007050 0.096471214136 0.00541145 0.07662406 -0.01175931 0.01084988 0.10955391 -0.13646234 0.21769157
0 34 0.28349250 0.096471214136 0.00516880 0.15814355 0.06657034 -0.05679654 0.14179134 0.12725545 -0.10678214
0 35 0.08606704 0.099364571517 0.00049070 0.00883552 -0.01079928 0.00673314 0.00706176 0.05512335 0.06386750
0 36 0.04856771 0.099364571517 0.00015626 -0.00492072 -0.02011016 0.02211608 -0.00624569 -0.03743284 -0.00091803
0 37 0.10608900 0.099645709904 0.00074767 -0.01162290 -0.07305692 -0.07578997 0.00619280 0.00000027 0.00000097
0 38 0.04366621 0.099645709904 0.00012667 0.03291696 0.00498293 -0.00896059 -0.02679720 -0.00000002 0.00000023
0 39 0.00001796 0.100556486277 0.00000000 -0.00000509 -0.00001112 -0.00000534 -0.00001133 0.00000258 0.00000314
0 40 0.00000477 0.100556486277 0.00000000 -0.00000241 0.00000227 -0.00000189 0.00000278 -0.00000033 -0.00000062
0 41 0.00026137 0.102453709671 0.00000000 0.00018460 -0.00000939 0.00018448 -0.00001072 -0.00000233 0.00000031
0 42 0.00046873 0.102453709671 0.00000002 0.00012438 -0.00030719 0.00012413 -0.00030734 -0.00000165 0.00000300
0 43 0.00011846 0.102730398653 0.00000000 -0.00006852 0.00004730 0.00006858 -0.00004894 -0.00000118 -0.00000043
0 44 0.00049075 0.102730398653 0.00000002 0.00022251 0.00026531 -0.00022310 -0.00026676 -0.00000036 0.00000051
0 45 0.07538172 0.104365001866 0.00039536 0.01395316 0.03583765 -0.04626260 0.01967167 -0.04091253 -0.00152918
0 46 0.09037032 0.104365001866 0.00056822 0.03774471 -0.05045538 0.04271194 0.03313190 -0.02150936 -0.02849035
0 47 0.00003557 0.105315443169 0.00000000 0.00001208 -0.00002204 0.00001371 -0.00002102 0.00000076 -0.00000176
0 48 0.00004755 0.105315443169 0.00000000 0.00003311 -0.00000018 0.00003397 0.00000083 0.00000215 0.00000228
0 49 0.00003997 0.105393723151 0.00000000 -0.00002475 0.00001404 0.00002368 -0.00001483 0.00000258 -0.00000050
0 50 0.00001669 0.105393723151 0.00000000 -0.00000426 -0.00001122 0.00000398 0.00001080 0.00000050 -0.00000129
0 51 0.00002433 0.105926348887 0.00000000 0.00000346 0.00001692 -0.00000414 -0.00001657 0.00000136 0.00000019
0 52 0.00002230 0.105926348887 0.00000000 -0.00001492 0.00000461 0.00001497 -0.00000472 0.00000081 -0.00000253
0 53 0.20965326 0.106936899482 0.00313357 -0.09761825 0.00409131 0.01241236 -0.11113688 0.14706898 -0.01654298
0 54 0.20506245 0.106936899484 0.00299784 0.09449447 0.06071466 -0.04003286 0.08974534 0.13902848 0.02119811
0 55 0.40710639 0.107204247927 0.01184504 -0.24142082 0.10845458 0.12518127 0.28287605 0.00000375 0.00000750
0 56 0.31390043 0.107204247931 0.00704214 0.03367287 0.24688787 0.18890073 -0.02761360 0.00000095 -0.00000225
0 57 0.00003078 0.107788704950 0.00000000 0.00000408 -0.00000244 0.00000202 -0.00000871 -0.00002810 -0.00000742
0 58 0.00001503 0.107788704980 0.00000000 -0.00000782 0.00000038 -0.00001147 -0.00000092 -0.00000401 0.00000398
0 59 2.00318340 0.108584786337 0.29048195 0.16082809 -1.05133386 0.96513593 -0.00676066 -0.14301601 -1.38909629
0 60 1.00597174 0.108726261361 0.07335247 -0.57490878 0.29286028 0.38648465 0.66807298 0.00000591 0.00001113
1 31 0.13208389 0.092978225233 0.00108141 -0.00956540 -0.12151191 -0.01035292 -0.04816068 -0.01099210 0.00648478
1 32 0.14207403 0.092978225233 0.00125118 -0.05298638 0.02960312 0.04627420 -0.11820579 -0.01769576 -0.00860692
1 33 0.00021526 0.095902307079 0.00000000 0.00000476 0.00000129 0.00000470 0.00000105 0.00020987 0.00004739
1 34 0.00035939 0.095902307079 0.00000001 0.00000071 -0.00000825 0.00000059 -0.00000827 0.00003273 -0.00035770
1 35 0.00003472 0.098795664461 0.00000000 0.00001995 -0.00000289 0.00001969 -0.00000333 0.00001982 -0.00000276
1 36 0.00002377 0.098795664461 0.00000000 0.00001256 0.00000621 0.00001226 0.00000605 0.00001195 0.00000624
1 37 0.00001259 0.099076802848 0.00000000 0.00000847 -0.00000275 -0.00000853 0.00000252 -0.00000036 0.00000008
