#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.078768607555  0.078768607555  0.010743657546  -0.000000053496   0.089512211605  -0.292348507248
1  0.080460806966  0.080460806966  0.009162797569  -0.001169913823   0.088453690712  -0.217497556758
2  0.080461177985  0.080461177985  0.009162244546  -0.001170172093   0.088453250438  -0.217475480357
3  0.080461456310  0.080461456310  0.009161765530  -0.001170317285   0.088452904555  -0.217458494781
4  0.084755050992  0.084755050992  0.011996310795  -0.000063620649   0.096687741138  -0.324705204632
5  0.084756897856  0.084756897856  0.011990534092  -0.000063879781   0.096683552167  -0.324540961122
6  0.084758327396  0.084758327396  0.011986113440  -0.000063991808   0.096680449027  -0.324417620572
7  0.086209515669  0.086209515669  0.011001650528  -0.000933663808   0.096277502390  -0.273964013856
8  0.086209998026  0.086209998026  0.010999671987  -0.000932939720   0.096276730292  -0.273929878392
9  0.086210710872  0.086210710872  0.010996858407  -0.000932206587   0.096275362691  -0.273873266520
10  0.087017799996  0.087017799996  0.009521954129  -0.001385126167   0.095154627959  -0.221414480423
11  0.087018186407  0.087018186407  0.009522453365  -0.001386248969   0.095154390803  -0.221397512297
12  0.087018898140  0.087018898140  0.009521771373  -0.001387080001   0.095153589512  -0.221356340799
13  0.087247481136  0.087247481136  0.009388541433  -0.001471679116   0.095164343453  -0.215428907246
14  0.087247966114  0.087247966114  0.009386637199  -0.001470917098   0.095163686215  -0.215397825966
15  0.088219077121  0.088219077121  0.009158139773  -0.001647765845   0.095729451049  -0.204367789099
16  0.088845414627  0.088845414627  0.006278127951  -0.000018513733   0.095105028845  -0.170332866331
17  0.088845453280  0.088845453280  0.006278080488  -0.000018532359   0.095105001408  -0.170331067944
18  0.088845485306  0.088845485306  0.006278034376  -0.000018534545   0.095104985137  -0.170329753702
19  0.089265384354  0.089265384354  0.006338802939  -0.000191454590   0.095412732704  -0.167277954866
20  0.089430687233  0.089430687233  0.006519434923  -0.000153293124   0.095796829032  -0.173231630940
21  0.089430747470  0.089430747470  0.006519388271  -0.000153260814   0.095796874926  -0.173231240671
22  0.089536157581  0.089536157581  0.006590736827  -0.000276330471   0.095850563937  -0.171823837124
23  0.089536397459  0.089536397459  0.006591033217  -0.000276877872   0.095850552805  -0.171817006775
24  0.089536436736  0.089536436736  0.006591189469  -0.000276995328   0.095850630878  -0.171818062470
25  0.089574058679  0.089574058679  0.006244409927  -0.000012954927   0.095805513680  -0.169566614607
26  0.089574076085  0.089574076085  0.006244332783  -0.000012960022   0.095805448846  -0.169564376740
27  0.089574101851  0.089574101851  0.006244256936  -0.000012980514   0.095805378273  -0.169561755229
28  0.090696119664  0.090696119664  0.013168162224  -0.000119468224   0.103744813664  -0.355073231911
29  0.090697305591  0.090697305591  0.013165933173  -0.000120175543   0.103743063221  -0.354993329164
30  0.090701725733  0.090701725733  0.013153396565  -0.000121664793   0.103733457505  -0.354611665943
31  0.090708385042  0.090708385042  0.013222288627  -0.000111937310   0.103818736359  -0.356751013831
32  0.090709428023  0.090709428023  0.013218763592  -0.000112038282   0.103816153333  -0.356652345093
33  0.090791936066  0.090791936066  0.013412621394  -0.000000303793   0.104204253668  -0.364967939171
34  0.092603782595  0.092603782595  0.011799859051  -0.001481986939   0.102921654708  -0.280763745200
35  0.092604077027  0.092604077027  0.011799954548  -0.001480396524   0.102923635051  -0.280809621201
36  0.092604307778  0.092604307778  0.011798250716  -0.001481915846   0.102920642647  -0.280721914669
37  0.092626536455  0.092626536455  0.011873751706  -0.001142550803   0.103357737358  -0.292011000260
38  0.092627042946  0.092627042946  0.011870708821  -0.001142320216   0.103355431551  -0.291934473692
39  0.092683557214  0.092683557214  0.012022988473  -0.001240151958   0.103466393729  -0.293416077544
40  0.092686017306  0.092686017306  0.012013432831  -0.001236677173   0.103462772964  -0.293250608920
41  0.092688111197  0.092688111197  0.012004502320  -0.001232755907   0.103459857610  -0.293114300332
42  0.093114261390  0.093114261390  0.011251484741  -0.001533948210   0.102831797920  -0.264427773542
43  0.093114540502  0.093114540502  0.011250952169  -0.001534376360   0.102831116311  -0.264401630968
44  0.093114940922  0.093114940922  0.011249383502  -0.001534033836   0.102830290587  -0.264368265880
45  0.093432030527  0.093432030527  0.009547862125  -0.001419848659   0.101560043993  -0.221174625638
46  0.093546687432  0.093546687432  0.009300519587  -0.000000176494   0.102847030525  -0.253075356043
47  0.093657699920  0.093657699920  0.009897029904  -0.001660338072   0.101894391752  -0.224131916112
48  0.093658869451  0.093658869451  0.009894130851  -0.001659724982   0.101893275321  -0.224069711884
49  0.093659409402  0.093659409402  0.009892424855  -0.001659575214   0.101892259043  -0.224027364727
50  0.093939947793  0.093939947793  0.009831353910  -0.001581642000   0.102189659703  -0.224486210661
51  0.093940472851  0.093940472851  0.009830400063  -0.001582323621   0.102188549293  -0.224441707304
52  0.093940983144  0.093940983144  0.009828624208  -0.001582091273   0.102187516080  -0.224399706309
53  0.094677629051  0.094677629051  0.013985912380  -0.000014198260   0.108649343170  -0.380189901597
54  0.094685620609  0.094685620609  0.013966388143  -0.000014447490   0.108637561262  -0.379651837871
55  0.094690017566  0.094690017566  0.013955655394  -0.000014520793   0.108631152167  -0.379357790102
56  0.095075731213  0.095075731213  0.006931071486  -0.000039845307   0.101966957391  -0.187519912033
57  0.095075898304  0.095075898304  0.006930739851  -0.000039865652   0.101966772504  -0.187510334197
58  0.095096446500  0.095096446500  0.006820697352  -0.000015905138   0.101901238715  -0.185167922867
59  0.095096769387  0.095096769387  0.006820003948  -0.000015930347   0.101900842987  -0.185148368367
60  0.095097125880  0.095097125880  0.006819213198  -0.000015967071   0.101900372007  -0.185125851664
61  0.095181231068  0.095181231068  0.007650466472  -0.000610266868   0.102221430672  -0.191573687502
62  0.095181735723  0.095181735723  0.007648272095  -0.000609429403   0.102220578415  -0.191536764032
63  0.095182298327  0.095182298327  0.007646146184  -0.000608886926   0.102219557584  -0.191493676559
64  0.095333261123  0.095333261123  0.006910620746  -0.000000157483   0.102243724386  -0.188043380050
65  0.095381511704  0.095381511704  0.006853159131  -0.000061255010   0.102173415825  -0.184817219793
66  0.095381573076  0.095381573076  0.006853041374  -0.000061298825   0.102173315625  -0.184812823198
67  0.095381625696  0.095381625696  0.006852986593  -0.000061300154   0.102173312135  -0.184811296367
68  0.095537059470  0.095537059470  0.007798088865  -0.000745027925   0.102590120409  -0.191923662452
69  0.095537690633  0.095537690633  0.007798717471  -0.000746671527   0.102589736576  -0.191896042999
70  0.095538058662  0.095538058662  0.007798827614  -0.000747371228   0.102589515047  -0.191880000279
71  0.095702933871  0.095702933871  0.006774287583  -0.000315634739   0.102161586714  -0.175748985988
72  0.095703015067  0.095703015067  0.006774453581  -0.000315861351   0.102161607298  -0.175747336629
73  0.095703130260  0.095703130260  0.006774747088  -0.000316202809   0.102161674539  -0.175746031784
74  0.095826437989  0.095826437989  0.006758672032  -0.000127228481   0.102457881540  -0.180450863058
75  0.095826472904  0.095826472904  0.006758683946  -0.000127204074   0.102457952776  -0.180451851381
76  0.095826496820  0.095826496820  0.006758523816  -0.000127110170   0.102457910466  -0.180450049280
77  0.095883397720  0.095883397720  0.006385782256  -0.000007107865   0.102262072110  -0.173572660305
78  0.095883493770  0.095883493770  0.006385660753  -0.000007128515   0.102262026007  -0.173568792123
79  0.095999331236  0.095999331236  0.006408187311  -0.000028412282   0.102379106265  -0.173602610222
80  0.095999381413  0.095999381413  0.006408045220  -0.000028398585   0.102379028049  -0.173599116445
81  0.095999415860  0.095999415860  0.006407952982  -0.000028383176   0.102378985666  -0.173597025822
82  0.096078423284  0.096078423284  0.006694402626  -0.000002148243   0.102770677667  -0.182105610932
83  0.096117080842  0.096117080842  0.006836684222  -0.000598620547   0.102355144517  -0.169746445881
84  0.096128486701  0.096128486701  0.006566676568  -0.000184278915   0.102510884355  -0.173673975512
85  0.096128600120  0.096128600120  0.006566834064  -0.000184578310   0.102510855875  -0.173670114235
86  0.096128639551  0.096128639551  0.006566928176  -0.000184729506   0.102510838221  -0.173668560889
87  0.096235191458  0.096235191458  0.006309120705  -0.000133396251   0.102410915912  -0.168050108422
88  0.096235215095  0.096235215095  0.006309195741  -0.000133463233   0.102410947603  -0.168050327569
89  0.096235251474  0.096235251474  0.006309135908  -0.000133428163   0.102410959219  -0.168049653730
90  0.096277391660  0.096277391660  0.006177022603  -0.000034974217   0.102419440047  -0.167133735452
91  0.096277435511  0.096277435511  0.006176919339  -0.000034946660   0.102419408189  -0.167131675336
92  0.096572135127  0.096572135127  0.012418613064  -0.001556026718   0.107434721472  -0.295586182091
93  0.096572361321  0.096572361321  0.012415971219  -0.001555912288   0.107432420252  -0.295517407588
94  0.096586832403  0.096586832403  0.012290451704  -0.001502786315   0.107374497791  -0.293547477945
95  0.096619099581  0.096619099581  0.006865375091  -0.000260636300   0.103223838372  -0.179724189126
96  0.096619198333  0.096619198333  0.006865036634  -0.000260665499   0.103223569468  -0.179714184709
97  0.096619272317  0.096619272317  0.006864743388  -0.000260494958   0.103223520747  -0.179710845728
98  0.096635519849  0.096635519849  0.013945024130  -0.000571976038   0.110008567941  -0.363899360856
99  0.096639031264  0.096639031264  0.013930887911  -0.000603443861   0.109966475314  -0.362658411014
100  0.096642981084  0.096642981084  0.013926908927  -0.000592566330   0.109977323681  -0.362846130142
101  0.096648801512  0.096648801512  0.013908698741  -0.000662611163   0.109894889090  -0.360444587515
102  0.096651393346  0.096651393346  0.013912615171  -0.000613853495   0.109950155021  -0.361877923457
103  0.096653214221  0.096653214221  0.013916454971  -0.000587627988   0.109982041204  -0.362696042571
104  0.096655501974  0.096655501974  0.013981040905  -0.000383046049   0.110253496829  -0.370020477206
105  0.096832799115  0.096832799115  0.006296521435  -0.000097128334   0.103032192215  -0.168694165420
106  0.096832804077  0.096832804077  0.006296480743  -0.000097081313   0.103032203507  -0.168694337655
107  0.096923764801  0.096923764801  0.006114723231  -0.000019217379   0.103019270654  -0.165867247957
108  0.096923779235  0.096923779235  0.006114776102  -0.000019190301   0.103019365036  -0.165869423473
109  0.096923803812  0.096923803812  0.006114774153  -0.000019218214   0.103019359752  -0.165868610890
110  0.097213159872  0.097213159872  0.012924043177  -0.001293970804   0.108843232244  -0.316470551352
111  0.097214012239  0.097214012239  0.012923448187  -0.001291062536   0.108846397890  -0.316533498904
112  0.097216946116  0.097216946116  0.012913351351  -0.001288179683   0.108842117784  -0.316337196315
113  0.097240493936  0.097240493936  0.012634939147  -0.001530794698   0.108344638384  -0.302159316238
114  0.097244303479  0.097244303479  0.012627437209  -0.001526489442   0.108345251246  -0.302072330048
115  0.097248004127  0.097248004127  0.012626579889  -0.001519779258   0.108354804758  -0.302231594688
116  0.097256964966  0.097256964966  0.006029823060  -0.000565208300   0.102721579726  -0.148699818087
117  0.097257526895  0.097257526895  0.006030446408  -0.000566649428   0.102721323875  -0.148677565159
118  0.097257919122  0.097257919122  0.006030619533  -0.000567543162   0.102720995494  -0.148657956372
119  0.098205603970  0.098205603970  0.005672816764  -0.000045476011   0.103832944724  -0.153127820174
120  0.098205625608  0.098205625608  0.005672802854  -0.000045495508   0.103832932955  -0.153126911134
121  0.098205638400  0.098205638400  0.005672819246  -0.000045496824   0.103832960822  -0.153127321351
122  0.098273398518  0.098273398518  0.005616801709  -0.000053072972   0.103837127255  -0.151396848144
123  0.098273428514  0.098273428514  0.005616849696  -0.000053123706   0.103837154505  -0.151396773423
124  0.098273443584  0.098273443584  0.005616851706  -0.000053139373   0.103837155918  -0.151396401793
125  0.098375531227  0.098375531227  0.005521029779  -0.000036129077   0.103860431928  -0.149251826952
126  0.098375542669  0.098375542669  0.005520990006  -0.000036125971   0.103860406704  -0.149250829206
127  0.098633765642  0.098633765642  0.008077651342  -0.000011889956   0.106699527029  -0.219480659388
128  0.098635268433  0.098635268433  0.008074386027  -0.000012320434   0.106697334026  -0.219380091678
129  0.098636646033  0.098636646033  0.008070936738  -0.000012012334   0.106695570438  -0.219294615533
130  0.098687035287  0.098687035287  0.008035044715  -0.000041684803   0.106680395199  -0.217510513925
131  0.098688411901  0.098688411901  0.008033343983  -0.000041601298   0.106680154586  -0.217466506895
132  0.098689808987  0.098689808987  0.008030974469  -0.000041410775   0.106679372680  -0.217407213493
133  0.098735703031  0.098735703031  0.008206707997  -0.000108077659   0.106834333369  -0.220375069581
134  0.098738204470  0.098738204470  0.008200831648  -0.000106980091   0.106832056026  -0.220245032241
135  0.098741269200  0.098741269200  0.008191343209  -0.000105210159   0.106827402249  -0.220035000867
136  0.098838719708  0.098838719708  0.008221949398  -0.000301141763   0.106759527343  -0.215536264867
137  0.098838990435  0.098838990435  0.008221307233  -0.000300981065   0.106759316603  -0.215523163489
138  0.098900351732  0.098900351732  0.008150975397  -0.000306657369   0.106744669760  -0.213454875591
139  0.098903817800  0.098903817800  0.005679309502  -0.000050388333   0.104532738969  -0.153170825499
140  0.098903824575  0.098903824575  0.005679377411  -0.000050417682   0.104532784305  -0.153171874780
141  0.098903860719  0.098903860719  0.005679359319  -0.000050453629   0.104532766409  -0.153170404305
142  0.098975489709  0.098975489709  0.005990587874  -0.000228409863   0.104737667720  -0.156796930727
143  0.099083416898  0.099083416898  0.012458002952  -0.001467222064   0.110074197786  -0.299074535035
144  0.099085823624  0.099085823624  0.012449840461  -0.001466204444   0.110069459641  -0.298880113107
145  0.099087679939  0.099087679939  0.012448115501  -0.001466993575   0.110068801865  -0.298811701187
146  0.099206983816  0.099206983816  0.012398920543  -0.001496954606   0.110108949753  -0.296657755909
147  0.099211052883  0.099211052883  0.012391620365  -0.001495091828   0.110107581420  -0.296509796641
148  0.099215270675  0.099215270675  0.012376394295  -0.001492055109   0.110099609861  -0.296178107329
149  0.099297873843  0.099297873843  0.012743914026  -0.001534924619   0.110506863249  -0.305012294327
150  0.099384465099  0.099384465099  0.012239977832  -0.001919493547   0.109704949385  -0.280834826082
151  0.099388221940  0.099388221940  0.012229276203  -0.001916880952   0.109700617191  -0.280614712137
152  0.099394511438  0.099394511438  0.012207249401  -0.001910379647   0.109691381192  -0.280192241614
153  0.099656746194  0.099656746194  0.011637268257  -0.001712543731   0.109581470721  -0.270065648981
154  0.099657290586  0.099657290586  0.011634252173  -0.001710805123   0.109580737636  -0.270030887060
155  0.099657882087  0.099657882087  0.011628360355  -0.001707081972   0.109579160470  -0.269971874595
156  0.099720041818  0.099720041818  0.011872434430  -0.001733131793   0.109859344456  -0.275904619793
157  0.099721873496  0.099721873496  0.011864133573  -0.001730845527   0.109855161542  -0.275740954338
158  0.099931252373  0.099931252373  0.009526023554  -0.000136724238   0.109320551689  -0.255495979401
159  0.099933239737  0.099933239737  0.009523097051  -0.000138208300   0.109318128488  -0.255375961752
160  0.099935385179  0.099935385179  0.009520532863  -0.000139805798   0.109316112244  -0.255262716454
161  0.100148455243  0.100148455243  0.009820127578  -0.001571659398   0.108396923424  -0.224452367057
162  0.100149815027  0.100149815027  0.009815631506  -0.001572462093   0.108392984441  -0.224308180176
163  0.100150784216  0.100150784216  0.009813054977  -0.001572861388   0.108390977805  -0.224227203828
164  0.100661934018  0.100661934018  0.010514656502  -0.001984123124   0.109192467396  -0.232127755968
165  0.100668992454  0.100668992454  0.010497816011  -0.001980652120   0.109186156345  -0.231763953516
166  0.100860465801  0.100860465801  0.014873563195  -0.000042138105   0.115691890892  -0.403583840703
167  0.100863795474  0.100863795474  0.014871021327  -0.000043661693   0.115691155108  -0.403473213944
168  0.100867046289  0.100867046289  0.014863114505  -0.000042150814   0.115688009980  -0.403299171393
169  0.100892449202  0.100892449202  0.014772506270  -0.000057575011   0.115607380460  -0.400413880454
170  0.100914092537  0.100914092537  0.014732722255  -0.000064558983   0.115582255809  -0.399141258053
171  0.100942136079  0.100942136079  0.014675441588  -0.000072120606   0.115545457061  -0.397376808562
172  0.101062103145  0.101062103145  0.008914584014  -0.000916820771   0.109059866388  -0.217630334707
173  0.101063479109  0.101063479109  0.008909989298  -0.000915024689   0.109058443718  -0.217554179965
174  0.101065251568  0.101065251568  0.008904135847  -0.000913252229   0.109056135187  -0.217443130490
175  0.101109139155  0.101109139155  0.008258283553  -0.000755525911   0.108611896797  -0.204160539306
176  0.101110331240  0.101110331240  0.008255743428  -0.000755701230   0.108610373438  -0.204086648269
177  0.101266988169  0.101266988169  0.008125520135  -0.000758184754   0.108634323550  -0.200475509980
178  0.101320698108  0.101320698108  0.009995700551  -0.001886235191   0.109430163467  -0.220669905687
179  0.101366473504  0.101366473504  0.006849432006  -0.000023272131   0.108192633379  -0.185749366845
180  0.101522004161  0.101522004161  0.007233458628  -0.000179296024   0.108576166764  -0.191953640271
181  0.101523353172  0.101523353172  0.007232131988  -0.000180522407   0.108574962753  -0.191884168949
182  0.101524232393  0.101524232393  0.007230970792  -0.000181078395   0.108574124790  -0.191837441979
183  0.101643316474  0.101643316474  0.007021501073  -0.000024872294   0.108639945253  -0.190388064358
184  0.101644206310  0.101644206310  0.007019546108  -0.000024733923   0.108639018495  -0.190338632285
185  0.101645729056  0.101645729056  0.007016165326  -0.000024405747   0.108637488635  -0.190255566597
186  0.101822759323  0.101822759323  0.007590834536  -0.000494407654   0.108919186205  -0.193103710445
187  0.101823479008  0.101823479008  0.007588502231  -0.000492701801   0.108919279438  -0.193086663819
188  0.101824408071  0.101824408071  0.007584564953  -0.000489798338   0.108919174686  -0.193058532258
189  0.101886117237  0.101886117237  0.007340630431  -0.000380570330   0.108846177339  -0.189392979453
190  0.101886154503  0.101886154503  0.007341012356  -0.000380887533   0.108846279326  -0.189394740607
191  0.101941679395  0.101941679395  0.007329889044  -0.000331752257   0.108939816182  -0.190429099363
192  0.101941865008  0.101941865008  0.007327707937  -0.000331055964   0.108938516981  -0.190388695496
193  0.101942206314  0.101942206314  0.007324658737  -0.000330398202   0.108936466849  -0.190323621100
194  0.101950583508  0.101950583508  0.006987478068  -0.000041079023   0.108896982553  -0.189021242971
195  0.101950813685  0.101950813685  0.006986700239  -0.000040701549   0.108896812375  -0.189010348753
196  0.101950884064  0.101950884064  0.006987027623  -0.000041199330   0.108896712358  -0.189005712023
197  0.102099519142  0.102099519142  0.007301612589  -0.000491337447   0.108909794284  -0.185317121001
198  0.102100163253  0.102100163253  0.007285888796  -0.000477970446   0.108908081603  -0.185252989386
199  0.102100349182  0.102100349182  0.007296407954  -0.000487592065   0.108909165071  -0.185277412678
200  0.102101360746  0.102101360746  0.006751011685  -0.000034274713   0.108818097718  -0.182771816419
201  0.102101691662  0.102101691662  0.006758310626  -0.000041640697   0.108818361592  -0.182769992118
202  0.102101969608  0.102101969608  0.006738083963  -0.000026221191   0.108813832380  -0.182639182626
203  0.102248821606  0.102248821606  0.007131106278  -0.000118984529   0.109260943355  -0.190809649765
204  0.102248894476  0.102248894476  0.007131269624  -0.000119119985   0.109261044115  -0.190810408678
205  0.102341942118  0.102341942118  0.006979662364  -0.000024027113   0.109297577369  -0.189272573058
206  0.102342208056  0.102342208056  0.006979056296  -0.000023989585   0.109297274767  -0.189257102300
207  0.102342447775  0.102342447775  0.006978601718  -0.000023908578   0.109297140916  -0.189246936927
208  0.102390996075  0.102390996075  0.006829891786  -0.000254836252   0.108966051609  -0.178916466167
209  0.102391518357  0.102391518357  0.006829857524  -0.000254815950   0.108966559932  -0.178916086312
210  0.102392097015  0.102392097015  0.006829513636  -0.000254284974   0.108967325676  -0.178921177198
211  0.102402484131  0.102402484131  0.006721204875  -0.000020628047   0.109103060959  -0.182332076293
212  0.102469337966  0.102469337966  0.006590191184  -0.000214347212   0.108845181938  -0.173495640661
213  0.102469574438  0.102469574438  0.006589947546  -0.000214141493   0.108845380491  -0.173494608842
214  0.102485179397  0.102485179397  0.008004639937  -0.000847854483   0.109641964851  -0.194746151721
215  0.102487580665  0.102487580665  0.006646079512  -0.000037302486   0.109096357691  -0.179834075167
216  0.102487931845  0.102487931845  0.006690997688  -0.000064641594   0.109114287939  -0.180312426236
217  0.102488191558  0.102488191558  0.006645787289  -0.000037632736   0.109096346112  -0.179817136828
218  0.102604814601  0.102604814601  0.006815466064  -0.000252558917   0.109167721749  -0.178585891561
219  0.102605198285  0.102605198285  0.006816034459  -0.000253457014   0.109167775730  -0.178576919876
220  0.102605230923  0.102605230923  0.006816008238  -0.000253393683   0.109167845478  -0.178577929708
221  0.102710572324  0.102710572324  0.005979111342  -0.000039469926   0.108650213740  -0.161625958411
222  0.102720461020  0.102720461020  0.006509863012  -0.000107507988   0.109122816044  -0.174217043509
223  0.102720510404  0.102720510404  0.006508300572  -0.000107538719   0.109121272257  -0.174173691110
224  0.102720642480  0.102720642480  0.006508059616  -0.000107559599   0.109121142497  -0.174166566173
225  0.102766827977  0.102766827977  0.006657637010  -0.000071559844   0.109352905143  -0.179216380200
226  0.102766990599  0.102766990599  0.006657409963  -0.000071806852   0.109352593709  -0.179203480473
227  0.102767056743  0.102767056743  0.006657368629  -0.000072030562   0.109352394810  -0.179196268255
228  0.102794971258  0.102794971258  0.006971061671  -0.000226056373   0.109539976555  -0.183541037156
229  0.102795837852  0.102795837852  0.006970843572  -0.000226984977   0.109539696447  -0.183509833780
230  0.102821507475  0.102821507475  0.014865748362  -0.000666260797   0.117020995040  -0.386387935941
231  0.102826723264  0.102826723264  0.014848833128  -0.000670039191   0.117005517201  -0.385824833319
232  0.102842160457  0.102842160457  0.014777220904  -0.000855710214   0.116763671147  -0.378823795991
233  0.102874239487  0.102874239487  0.006548992133  -0.000080509720   0.109342721900  -0.176016462336
234  0.102874412950  0.102874412950  0.006549089134  -0.000080504562   0.109342997522  -0.176019242219
235  0.102874799094  0.102874799094  0.006549341254  -0.000081048176   0.109343092172  -0.176011310273
236  0.102885062672  0.102885062671  0.014614200867  -0.000546846812   0.116952416727  -0.382792398133
237  0.102885755611  0.102885755611  0.006708035611  -0.000156108980   0.109437682243  -0.178287096337
238  0.102886950676  0.102886950676  0.014609991479  -0.000554207922   0.116942734233  -0.382477548678
239  0.102889055448  0.102889055448  0.014606814501  -0.000563209837   0.116932660112  -0.382146143955
240  0.102922344942  0.102922344942  0.006692051134  -0.000404398354   0.109209997723  -0.171095834863
241  0.102922459486  0.102922459486  0.006693645703  -0.000405414520   0.109210690669  -0.171111574008
242  0.102922651245  0.102922651245  0.006693502428  -0.000405914133   0.109210239540  -0.171094080140
243  0.103053687069  0.103053687069  0.006387853084  -0.000169521755   0.109272018398  -0.169209501117
244  0.103053903538  0.103053903538  0.006387878024  -0.000169549966   0.109272231596  -0.169209412115
245  0.103063146550  0.103063146550  0.006474884109  -0.000045596986   0.109492433673  -0.174949903622
246  0.103063448440  0.103063448440  0.006473746774  -0.000045523217   0.109491671997  -0.174920962497
247  0.103063530811  0.103063530811  0.006473220659  -0.000045476269   0.109491275201  -0.174907923684
248  0.103130709251  0.103130709251  0.006405541940  -0.000212024878   0.109324226314  -0.168534270194
249  0.103130909673  0.103130909673  0.006406698190  -0.000212581736   0.109325026126  -0.168550580462
250  0.103131420915  0.103131420915  0.006403593715  -0.000211826465   0.109323188164  -0.168486655330
251  0.103222331035  0.103222331035  0.006608984862  -0.000064670694   0.109766645203  -0.178079950546
252  0.103222482619  0.103222482619  0.006607222095  -0.000063732225   0.109765972488  -0.178057520230
253  0.103222610867  0.103222610867  0.006606250445  -0.000063176563   0.109765684750  -0.178046200636
254  0.103236083995  0.103236083995  0.013090459192  -0.001793101030   0.114533442157  -0.307416931891
255  0.103240145925  0.103240145925  0.013083818123  -0.001788552066   0.114535411982  -0.307360002797
256  0.103244451411  0.103244451411  0.013085470740  -0.001792381884   0.114537540267  -0.307300758095
257  0.103246517271  0.103246517271  0.013073718574  -0.001787638810   0.114532597035  -0.307110030913
258  0.103250825292  0.103250825292  0.013060157610  -0.001780160871   0.114530822031  -0.306944503276
259  0.103255082885  0.103255082885  0.013033572762  -0.001765085908   0.114523569739  -0.306631303174
260  0.103260714516  0.103260714516  0.006815588959  -0.000089802971   0.109986500504  -0.183018052844
261  0.103260768113  0.103260768113  0.006816855205  -0.000090661814   0.109986961504  -0.183029138843
262  0.103260858089  0.103260858089  0.006818005283  -0.000091408532   0.109987454841  -0.183040114845
