#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.069940052175  0.069940052175  0.005338396492  -0.000000001532   0.075278447135  -0.145265200612
1  0.070295489485  0.070295489485  0.005154644723  -0.000324507584   0.075125626624  -0.131434793741
2  0.070295489496  0.070295489496  0.005154644697  -0.000324507585   0.075125626608  -0.131434793006
3  0.070295489509  0.070295489509  0.005154644676  -0.000324507591   0.075125626594  -0.131434792271
4  0.072667730333  0.072667730333  0.005404571765  -0.000018773374   0.078053528724  -0.146555114341
5  0.072667730379  0.072667730379  0.005404571664  -0.000018773369   0.078053528675  -0.146555111743
6  0.072667730451  0.072667730451  0.005404571489  -0.000018773390   0.078053528549  -0.146555106373
7  0.072888529968  0.072888529968  0.005399876459  -0.000101558218   0.078186848209  -0.144174656979
8  0.072888530037  0.072888530037  0.005399876276  -0.000101558201   0.078186848112  -0.144174652465
9  0.072888530106  0.072888530106  0.005399876099  -0.000101558183   0.078186848022  -0.144174648141
10  0.073073224537  0.073073224537  0.005263717471  -0.000377362007   0.077959580001  -0.132964573083
11  0.073073224568  0.073073224568  0.005263717345  -0.000377361956   0.077959579957  -0.132964571016
12  0.073073224624  0.073073224624  0.005263717197  -0.000377361939   0.077959579883  -0.132964567483
13  0.073431240226  0.073431240226  0.005020032190  -0.000654255724   0.077797016692  -0.118798889737
14  0.073431240240  0.073431240240  0.005020032155  -0.000654255721   0.077797016673  -0.118798888849
15  0.073831255102  0.073831255102  0.005035629431  -0.000953219520   0.077913665014  -0.111088089059
16  0.074469772237  0.074469772237  0.003372533541  -0.000001155896   0.077841149883  -0.091739905667
17  0.074469772241  0.074469772241  0.003372533535  -0.000001155896   0.077841149880  -0.091739905484
18  0.074469772242  0.074469772242  0.003372533532  -0.000001155896   0.077841149878  -0.091739905395
19  0.074556728262  0.074556728262  0.003385648853  -0.000007488462   0.077934888652  -0.091924473645
20  0.074587003489  0.074587003489  0.003383043752  -0.000017531239   0.077952516002  -0.091580307193
