#n 	 E_n 	 <H> 	 <H_dir> 	 <H_exc> 	 <H_0> 	 E_B (eV)
0  0.070719819672  0.070719819672  0.007947968992  -0.000021345979   0.078646442685  -0.215694509459
1  0.071601238956  0.071601238956  0.007332699501  -0.000729814724   0.078204123733  -0.179673738823
2  0.071660239179  0.071660239179  0.007266858160  -0.000747978673   0.078179118665  -0.177387837252
3  0.071663891223  0.071663891223  0.007262298337  -0.000749843044   0.078176346516  -0.177213025963
4  0.074565933844  0.074565933844  0.008659779328  -0.000061972617   0.083163740555  -0.233958357534
5  0.074597799690  0.074597799690  0.008655517189  -0.000062108939   0.083191207939  -0.233838669241
6  0.074726212644  0.074726212644  0.008574326112  -0.000249969138   0.083050569618  -0.226517407354
7  0.075510916326  0.075510916326  0.008249233097  -0.000584601202   0.083175548222  -0.208565364351
8  0.075533544327  0.075533544327  0.008248633331  -0.000574953041   0.083207224616  -0.208811583824
9  0.075724791570  0.075724791570  0.008620185915  -0.000153540784   0.084191436700  -0.230389267299
10  0.075994912394  0.075994912394  0.007844356869  -0.001066866384   0.082772402880  -0.184425004596
11  0.076093532136  0.076093532136  0.007653205726  -0.001076079068   0.082670658794  -0.178972824342
12  0.076142520213  0.076142520213  0.007738709863  -0.001149057242   0.082732172835  -0.179313673342
13  0.076439632123  0.076439632123  0.007690783372  -0.000901870824   0.083228544671  -0.184735814917
14  0.076451609171  0.076451609171  0.007692374186  -0.000912678307   0.083231305050  -0.184485016431
15  0.077106023220  0.077106023220  0.007066507194  -0.001284865106   0.082887665308  -0.157326575508
16  0.077612667036  0.077612667036  0.005091733961  -0.000005601957   0.082698799040  -0.138400772412
17  0.077679481624  0.077679481624  0.004810675604  -0.000022820773   0.082467336455  -0.130284232933
18  0.077691353446  0.077691353446  0.004789888201  -0.000015467906   0.082465773741  -0.129918660409
19  0.077850255046  0.077850255046  0.004639158197  -0.000003992479   0.082485420764  -0.126129348428
20  0.077857713391  0.077857713391  0.004640388215  -0.000013738712   0.082484362894  -0.125897610288
21  0.077970017149  0.077970017149  0.005143575449  -0.000106369046   0.083007223552  -0.137069438315
22  0.077978639566  0.077978639566  0.005116730519  -0.000097920410   0.082997449675  -0.136568849391
23  0.078105640354  0.078105640354  0.005609187490  -0.000334285182   0.083380542662  -0.143537476658
24  0.078533994091  0.078533994091  0.005481601672  -0.000122305874   0.083893289888  -0.145833941661
25  0.078576290527  0.078576290527  0.009283656015  -0.000076783011   0.087783163531  -0.250531904051
26  0.078601684749  0.078601684749  0.005321108356  -0.000060351930   0.083862441175  -0.143152547416
27  0.078602202854  0.078602202854  0.005319350709  -0.000060196157   0.083861357406  -0.143108958185
28  0.078635789949  0.078635789949  0.005216732768  -0.000008982074   0.083843540643  -0.141710187233
29  0.078664872651  0.078664872651  0.009174250188  -0.000072712001   0.087766410838  -0.247665596224
30  0.078853463759  0.078853463759  0.009079144589  -0.000095397201   0.087837211147  -0.244460343679
31  0.079112561853  0.079112561853  0.008991502847  -0.000454091848   0.087649972852  -0.232314905655
32  0.079144751630  0.079144751630  0.008996163660  -0.000444819896   0.087696095393  -0.232694035680
33  0.079790586673  0.079790586673  0.008640378142  -0.000712701441   0.087718263375  -0.215723181793
34  0.079915431352  0.079915431352  0.008424115081  -0.001018014228   0.087321532205  -0.201530372741
35  0.079971003221  0.079971003221  0.008466065920  -0.000974894358   0.087462174783  -0.203845265845
36  0.079979783432  0.079979783432  0.008610381041  -0.000725385965   0.087864778509  -0.214561755035
37  0.080055860943  0.080055860943  0.008552973826  -0.001074313485   0.087534521285  -0.203504818024
38  0.080196189858  0.080196189858  0.008770434619  -0.000046479781   0.088920144696  -0.237391024680
39  0.080588843096  0.080588843096  0.008200062894  -0.001350529117   0.087438376872  -0.186385403409
40  0.080627758580  0.080627758580  0.008222939731  -0.001271620836   0.087579077474  -0.189155118970
41  0.080709134169  0.080709134169  0.008514037541  -0.000202939267   0.089020232443  -0.226156619568
42  0.080728574095  0.080728574095  0.008470736928  -0.000296841980   0.088902469042  -0.222423124971
43  0.080767108101  0.080767108101  0.008248428978  -0.000620024170   0.088395512909  -0.207579574606
44  0.080999446380  0.080999446380  0.007632357840  -0.000305332189   0.088326472031  -0.199378625805
45  0.081392270291  0.081392270291  0.007991429733  -0.000737213409   0.088646486614  -0.197397382062
46  0.081402175844  0.081402175844  0.008011653235  -0.000756536873   0.088657292206  -0.197421873369
47  0.081489124022  0.081489124022  0.006659730330  -0.000507915125   0.087640939226  -0.167399504257
48  0.081606296628  0.081606296628  0.007513163656  -0.000969257412   0.088150202871  -0.178068850366
49  0.081610307657  0.081610307657  0.006726314745  -0.000801906545   0.087534715857  -0.161211441299
50  0.081638926627  0.081638926627  0.006674256016  -0.000809304341   0.087503878302  -0.159593546005
51  0.081663877217  0.081663877217  0.007215423778  -0.000873901290   0.088005399705  -0.172561705034
52  0.081852436738  0.081852436738  0.006212969744  -0.000039151350   0.088026255132  -0.167998241850
53  0.081908740473  0.081908740473  0.005669664311  -0.000025317725   0.087553087059  -0.153590572683
54  0.081940818004  0.081940818004  0.005645985094  -0.000114379040   0.087472424057  -0.150522744957
55  0.081978422450  0.081978422450  0.005524177366  -0.000063668119   0.087438931697  -0.148588101326
56  0.081982458008  0.081982458008  0.005512665371  -0.000108251552   0.087386871827  -0.147061666195
57  0.081988332434  0.081988332434  0.005386202512  -0.000040205642   0.087334329304  -0.145472059230
58  0.082042132620  0.082042132620  0.005451396621  -0.000058104093   0.087435425149  -0.146759040313
59  0.082092859166  0.082092859166  0.005601849690  -0.000178834822   0.087515874035  -0.147567826789
60  0.082103120191  0.082103120191  0.005483364445  -0.000122092681   0.087464391955  -0.145887710487
61  0.082236634279  0.082236634279  0.005639095061  -0.000243072255   0.087632657085  -0.146833334988
62  0.082311853705  0.082311853705  0.005908734071  -0.000277453712   0.087943134064  -0.153235022359
63  0.082315201608  0.082315201608  0.005881962781  -0.000259891523   0.087937272867  -0.152984429831
64  0.082355278056  0.082355278056  0.005648299444  -0.000082711359   0.087920866141  -0.151447443613
65  0.082394052479  0.082394052479  0.005969576436  -0.000472625245   0.087891003670  -0.149579737643
66  0.082413511565  0.082413511565  0.006038774133  -0.000497292029   0.087954993669  -0.150791486133
67  0.082603099554  0.082603099554  0.004840223992  -0.000097643870   0.087345679676  -0.129052244731
68  0.082608668992  0.082608668992  0.005139240127  -0.000180701733   0.087567207387  -0.134928771679
69  0.082618752715  0.082618752715  0.005165479136  -0.000191320667   0.087592911184  -0.135353815759
70  0.082694056609  0.082694056609  0.004842170078  -0.000084317723   0.087451908963  -0.129467823556
71  0.082725885487  0.082725885487  0.005171316512  -0.000051550148   0.087845651851  -0.139316010436
72  0.082780135969  0.082780135969  0.005300433757  -0.000151297689   0.087929272038  -0.140115201206
73  0.082781387828  0.082781387828  0.009472959056  -0.000073700914   0.092180645970  -0.255766973013
74  0.082785253844  0.082785253844  0.005300672084  -0.000153817033   0.087932108895  -0.140053131535
75  0.082823939935  0.082823939935  0.009441475710  -0.000077673414   0.092187742231  -0.254802169807
76  0.082880927181  0.082880927181  0.004883278030  -0.000082643639   0.087681561573  -0.130631982685
77  0.082993085426  0.082993085426  0.005225901890  -0.000140501422   0.088078485893  -0.138380866291
78  0.083034462915  0.083034462915  0.005451287738  -0.000025487785   0.088460262868  -0.147643612827
79  0.083134746653  0.083134746653  0.004859490938  -0.000073684037   0.087920553555  -0.130228505916
80  0.083145224155  0.083145224155  0.004836661325  -0.000051181665   0.087930703815  -0.130219601208
81  0.083150736888  0.083150736888  0.004789512872  -0.000093873963   0.087846375798  -0.127774908621
82  0.083177107431  0.083177107431  0.005936385754  -0.000376128552   0.088737364633  -0.151302382831
83  0.083208050153  0.083208050153  0.005308041850  -0.000034755768   0.088481336235  -0.143493496894
84  0.083214697547  0.083214697547  0.005235003459  -0.000047581954   0.088402119052  -0.141157001546
85  0.083269823465  0.083269823465  0.005889543239  -0.000811147504   0.088348219200  -0.138190257696
86  0.083273641789  0.083273641789  0.009408661513  -0.000115233625   0.092567069677  -0.252887183622
87  0.083375648181  0.083375648181  0.009297116896  -0.000156934582   0.092515830495  -0.248717157022
88  0.083500966363  0.083500966363  0.009279533983  -0.000560323164   0.092220177183  -0.237261933294
89  0.083562564705  0.083562564705  0.004202483394  -0.000012636485   0.087752411614  -0.114011600175
90  0.083563648575  0.083563648575  0.004218714469  -0.000013259384   0.087769103660  -0.114436320500
91  0.083570606104  0.083570606104  0.004236385090  -0.000007646623   0.087799344571  -0.115069893928
92  0.083601923056  0.083601923056  0.005319151272  -0.000038081280   0.088882993049  -0.143705307989
93  0.083614027558  0.083614027558  0.009165273798  -0.000665738348   0.092113563008  -0.231284258937
94  0.083615873712  0.083615873712  0.004313424405  -0.000004596795   0.087924701321  -0.117249231619
95  0.083942900725  0.083942900726  0.005755478592  -0.000169659402   0.089528719916  -0.151997960310
96  0.083947627584  0.083947627584  0.005757240098  -0.000167794950   0.089537072732  -0.152096627701
97  0.083979624699  0.083979624699  0.005601875075  -0.000187082454   0.089394417321  -0.147344087952
98  0.083985077305  0.083985077305  0.009014178080  -0.000849116802   0.092150138583  -0.222182748454
99  0.084000289515  0.084000289515  0.006109276631  -0.000015930445   0.090093635701  -0.165808480400
100  0.084052338350  0.084052338350  0.009027485203  -0.001089679087   0.091990144467  -0.215998817350
101  0.084102845555  0.084102845555  0.009218681603  -0.000916778574   0.092404748584  -0.225906404078
102  0.084116784013  0.084116784013  0.008997994423  -0.000938590957   0.092176187479  -0.219307651480
103  0.084130056707  0.084130056707  0.008956296288  -0.000978497640   0.092107855354  -0.217087070108
104  0.084143961677  0.084143961677  0.006327768028  -0.000304713285   0.090167016420  -0.163895751816
105  0.084362352788  0.084362352788  0.006145970893  -0.000590392969   0.089917930712  -0.151175053119
106  0.084365443715  0.084365443715  0.006149199755  -0.000595726463   0.089918917008  -0.151117783159
107  0.084594647901  0.084594647901  0.008918154242  -0.000887800814   0.092625001330  -0.218517159285
108  0.084614615924  0.084614615924  0.004825538283  -0.000012485250   0.089427668957  -0.130969911292
109  0.084615140871  0.084615140871  0.004824569941  -0.000012273613   0.089427437199  -0.130949320295
110  0.084660149477  0.084660149477  0.008818190206  -0.000843998612   0.092634341071  -0.216988917131
111  0.084670428523  0.084670428523  0.008895547602  -0.001309952966   0.092256023159  -0.206414649873
112  0.084777221647  0.084777221647  0.004832913914  -0.000053737538   0.089556398023  -0.130048080041
113  0.084804417212  0.084804417212  0.004906504155  -0.000010011557   0.089700909810  -0.133240418680
114  0.084818315505  0.084818315505  0.004911478783  -0.000023190231   0.089706604057  -0.133017175089
115  0.084842900338  0.084842900338  0.004810629476  -0.000020645553   0.089632884261  -0.130342168526
116  0.084972618818  0.084972618818  0.004814006641  -0.000038424988   0.089748200471  -0.129950262587
117  0.084978935566  0.084978935566  0.004810972938  -0.000036646015   0.089753262489  -0.129916119627
118  0.085044789917  0.085044789917  0.008653211068  -0.000771224408   0.092926776577  -0.214479891803
119  0.085092830300  0.085092830300  0.008685627721  -0.000839676529   0.092938781492  -0.213499316268
120  0.085121038177  0.085121038177  0.004593287037  -0.000045933024   0.089668392189  -0.123739868984
121  0.085122894441  0.085122894441  0.004584241261  -0.000042207245   0.089664928456  -0.123595104412
122  0.085181439425  0.085181439425  0.004435145624  -0.000072051273   0.089544533776  -0.118725905618
123  0.085195551553  0.085195551553  0.004363424864  -0.000052631249   0.089506345168  -0.117302729376
124  0.085242122503  0.085242122503  0.008844695822  -0.000298047870   0.093788770455  -0.232566256080
125  0.085256552947  0.085256552947  0.008872569372  -0.000254588199   0.093874534121  -0.234507332917
126  0.085332295108  0.085332295108  0.008395212508  -0.000262766897   0.093464740719  -0.221295230504
127  0.085485244653  0.085485244653  0.008443790170  -0.001465102049   0.092463932774  -0.189899873932
