0	-0.93643  	 (-0.00000  )
1	-0.40938  	 (0.00000   )
2	-0.40939  	 (0.00000   )
3	-0.39511  	 (0.00000   )
4	-0.38575  	 (-0.00000  )
5	-0.38369  	 (-0.00000  )
6	-0.31142  	 (-0.00000  )
7	-0.43224  	 (0.00000   )
8	-0.31464  	 (-0.00000  )
9	-0.31656  	 (0.00000   )
10	-0.58361  	 (0.00000   )
11	-0.14059  	 (0.00000   )
12	-0.58295  	 (0.00000   )
13	-0.57426  	 (0.00000   )
14	-0.57410  	 (0.00000   )
15	-0.45471  	 (-0.00000  )
16	0.30858   	 (-0.00000  )
17	-0.38792  	 (0.00000   )
18	-1.39126  	 (-0.00000  )
19	-1.42817  	 (-0.00000  )
20	-1.42820  	 (-0.00000  )
21	-0.40127  	 (0.00000   )
22	-0.35966  	 (0.00000   )
23	-0.52580  	 (0.00000   )
24	0.42011   	 (0.00000   )
25	0.42028   	 (0.00000   )
26	-0.29488  	 (0.00000   )
27	-0.29486  	 (0.00000   )
28	0.34423   	 (0.00000   )
29	-0.06891  	 (0.00000   )
30	-0.06880  	 (0.00000   )
31	-0.23189  	 (0.00000   )
32	0.01798   	 (0.00000   )
33	-0.44782  	 (-0.00000  )
34	-0.98863  	 (-0.00000  )
35	-0.98743  	 (-0.00000  )
36	-0.91398  	 (-0.00000  )
37	-0.08430  	 (0.00000   )
38	-0.08383  	 (0.00000   )
39	-0.14503  	 (-0.00000  )
40	-1.08439  	 (-0.00000  )
41	0.90835   	 (0.00000   )
42	0.91014   	 (0.00000   )
43	-0.56620  	 (-0.00000  )
44	1.10713   	 (0.00000   )
45	-1.08188  	 (-0.00000  )
46	-1.13848  	 (-0.00000  )
47	0.31482   	 (0.00000   )
48	0.31404   	 (0.00000   )
49	0.42061   	 (0.00000   )
50	-0.27880  	 (-0.00000  )
51	-0.01119  	 (-0.00000  )
52	-0.16901  	 (0.00000   )
53	-0.16929  	 (0.00000   )
54	-0.21251  	 (-0.00000  )
55	0.04900   	 (0.00000   )
56	-0.54091  	 (-0.00000  )
57	-0.54133  	 (0.00000   )
58	-0.62706  	 (0.00000   )
59	-0.39308  	 (0.00000   )
60	-0.39332  	 (0.00000   )
61	-0.23094  	 (0.00000   )
62	0.10870   	 (-0.00000  )
63	0.06752   	 (-0.00000  )
64	0.06752   	 (0.00000   )
65	-0.24980  	 (-0.00000  )
66	-0.25096  	 (-0.00000  )
67	-0.55757  	 (0.00000   )
68	0.18941   	 (0.00000   )
69	0.13375   	 (0.00000   )
70	0.13307   	 (-0.00000  )
71	-0.44555  	 (0.00000   )
72	0.25248   	 (0.00000   )
73	-1.31623  	 (-0.00000  )
74	-0.20684  	 (0.00000   )
75	-0.20712  	 (-0.00000  )
76	0.06775   	 (-0.00000  )
77	0.06700   	 (0.00000   )
78	0.37906   	 (0.00000   )
79	-0.63798  	 (0.00000   )
80	-0.63689  	 (-0.00000  )
81	-0.44116  	 (-0.00000  )
82	0.16890   	 (0.00000   )
83	-0.84724  	 (-0.00000  )
84	-1.03404  	 (0.00000   )
85	-1.03425  	 (-0.00000  )
