0	-2.90171  	 (0.00000   )
1	-1.11592  	 (-0.00000  )
2	-1.18812  	 (-0.00000  )
3	-1.18819  	 (-0.00000  )
4	-2.48156  	 (0.00000   )
5	-0.99139  	 (0.00000   )
6	-1.03719  	 (0.00000   )
7	-2.02194  	 (-0.00000  )
8	-1.99186  	 (-0.00000  )
9	-1.48903  	 (-0.00000  )
10	-0.31797  	 (-0.00000  )
11	-1.28458  	 (0.00000   )
12	-1.28038  	 (-0.00000  )
13	-1.56087  	 (-0.00000  )
14	-1.71676  	 (-0.00000  )
15	-0.87829  	 (-0.00000  )
16	-1.87832  	 (0.00000   )
17	-0.41822  	 (0.00000   )
18	-0.40341  	 (0.00000   )
19	-0.28857  	 (0.00000   )
20	-1.17038  	 (-0.00000  )
21	-1.16974  	 (-0.00000  )
22	-0.69791  	 (-0.00000  )
23	-0.84291  	 (-0.00000  )
24	-1.47510  	 (-0.00000  )
25	-1.07281  	 (-0.00000  )
26	-2.11182  	 (0.00000   )
27	-2.10073  	 (-0.00000  )
28	-1.75648  	 (0.00000   )
29	-1.73595  	 (0.00000   )
30	-1.74442  	 (-0.00000  )
31	-0.58822  	 (0.00000   )
32	-0.59679  	 (0.00000   )
33	-0.57687  	 (0.00000   )
34	-1.57420  	 (0.00000   )
35	-1.60501  	 (-0.00000  )
36	-0.80232  	 (0.00000   )
37	-1.32730  	 (-0.00000  )
38	-1.46148  	 (-0.00000  )
39	-1.47496  	 (-0.00000  )
40	-0.42041  	 (0.00000   )
41	-1.55589  	 (-0.00000  )
42	-1.84180  	 (0.00000   )
43	-0.60162  	 (-0.00000  )
44	-0.57711  	 (-0.00000  )
45	-1.69151  	 (-0.00000  )
46	-2.25943  	 (0.00000   )
47	-1.32157  	 (-0.00000  )
48	-1.26913  	 (-0.00000  )
49	-0.65641  	 (-0.00000  )
50	-1.24933  	 (-0.00000  )
51	-1.23992  	 (-0.00000  )
52	-1.19707  	 (-0.00000  )
53	-0.79361  	 (-0.00000  )
54	-1.60465  	 (0.00000   )
55	-1.71221  	 (0.00000   )
56	-1.42763  	 (0.00000   )
57	-1.64503  	 (-0.00000  )
58	-1.61225  	 (-0.00000  )
59	-0.51296  	 (0.00000   )
60	-1.29550  	 (0.00000   )
61	-1.56487  	 (0.00000   )
62	-1.76273  	 (0.00000   )
63	-1.68248  	 (0.00000   )
64	-1.06871  	 (0.00000   )
65	0.09931   	 (-0.00000  )
66	-0.92511  	 (-0.00000  )
67	-0.83081  	 (0.00000   )
68	-1.36760  	 (-0.00000  )
69	-1.31994  	 (-0.00000  )
70	-0.66887  	 (0.00000   )
71	-0.83161  	 (0.00000   )
72	-0.70563  	 (0.00000   )
73	0.18908   	 (0.00000   )
74	1.07254   	 (0.00000   )
75	1.12572   	 (0.00000   )
76	-2.02283  	 (-0.00000  )
77	-1.41430  	 (-0.00000  )
78	-1.19844  	 (-0.00000  )
79	-1.18676  	 (0.00000   )
80	-2.08352  	 (0.00000   )
81	-0.91023  	 (-0.00000  )
82	-0.85286  	 (-0.00000  )
83	0.06471   	 (0.00000   )
84	-1.84075  	 (-0.00000  )
85	-0.64319  	 (-0.00000  )
86	-1.39254  	 (-0.00000  )
87	-0.21469  	 (0.00000   )
88	-1.20992  	 (-0.00000  )
89	-0.42885  	 (-0.00000  )
90	-0.35359  	 (0.00000   )
91	0.78169   	 (-0.00000  )
92	0.72711   	 (-0.00000  )
93	-1.47243  	 (-0.00000  )
94	-0.62077  	 (0.00000   )
95	-0.53448  	 (0.00000   )
96	-1.53636  	 (-0.00000  )
97	-0.30353  	 (-0.00000  )
98	-0.03520  	 (-0.00000  )
